register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
PM	タダ	唯	副詞		和	3.1920	相	関係	量	程度	248	46.511
PM	ナサル	為さる	動詞-非自立可能		和	2.3430	用	活動	行為	行為・活動	247	46.324
PM	ツカム	掴む	動詞-一般		和	2.3392	用	活動	生活	手足の動作	247	46.324
PM	ビヨウ	美容	名詞-普通名詞-一般		漢	1.3334	体	活動	生活	保健・衛生	247	46.324
PM	プラン	プラン	名詞-普通名詞-一般	plan	外	1.3084	体	活動	心	計画・案	247	46.324
PM	タンク	タンク	名詞-普通名詞-一般	tank	外	1.4720	体	生産物	土地利用	その他の土木施設	247	46.324
PM	クール	クール	形状詞-一般	cool	外	3.3030	相	活動	心	表情・態度	247	46.324
PM	イト	糸	名詞-普通名詞-一般		和	1.4160	体	生産物	資材	コード・縄・綱など	247	46.324
PM	シュツリョク	出力	名詞-普通名詞-サ変可能		漢	1.1531	体	関係	作用	出・出し	247	46.324
PM	ヨサン	予算	名詞-普通名詞-一般		漢	1.3710	体	活動	経済	経済・収支	246	46.136
PM	オヨビ	及び	接続詞		和	4.1110	他		接続	累加	246	46.136
PM	ボディー	ボディー	名詞-普通名詞-一般	body	外	1.5600	体	自然	身体	身体	246	46.136
PM	ケンチク	建築	名詞-普通名詞-サ変可能		漢	1.3823	体	活動	事業	建築	246	46.136
PM	ジュウタク	住宅	名詞-普通名詞-一般		漢	1.4400	体	生産物	住居	住居	246	46.136
PM	フウケイ	風景	名詞-普通名詞-一般		漢	1.5290	体	自然	天地	景	246	46.136
PM	ホンライ	本来	名詞-普通名詞-副詞可能		漢	1.1030	体	関係	事柄	真偽・是非	246	46.136
PM	フクロ	袋	名詞-普通名詞-助数詞可能		和	1.4514	体	生産物	道具	袋・かばんなど	245	45.949
PM	■■	■■	名詞-固有名詞-地名-一般								245	45.949
PM	ケーキ	ケーキ	名詞-普通名詞-一般	cake	外	1.4340	体	生産物	食料	菓子	245	45.949
PM	エアー	エアー	名詞-普通名詞-一般	air	外	1.5120	体	自然	物質	空気	245	45.949
PM	ビョウ	病	接尾辞-名詞的-一般		漢	1.5721	体	自然	生命	病気・体調	245	45.949
PM	シュチョウ	主張	名詞-普通名詞-サ変可能		漢	1.3100	体	活動	言語	言語活動	245	45.949
PM	フィルム	フィルム	名詞-普通名詞-一般	film	外	1.4610	体	生産物	機械	鏡・レンズ・カメラ	245	45.949
PM	デキル	出来る	動詞-非自立可能		和	2.1211	用	関係	存在	発生・復活	245	45.949
PM	プログラム	プログラム	名詞-普通名詞-サ変可能	program	外	1.3115	体	活動	言語	表・図・譜・式	244	45.761
PM	ジョウショウ	上昇	名詞-普通名詞-サ変可能		漢	1.1540	体	関係	作用	上がり・下がり	244	45.761
PM	ケッキョク	結局	名詞-普通名詞-副詞可能		漢	3.1112	相	関係	類	因果	244	45.761
PM	オオガタ	大型	名詞-普通名詞-形状詞可能		和	1.1800	体	関係	形	形・型・姿・構え	243	45.574
PM	ホソイ	細い	形容詞-一般		和	3.1912	相	関係	量	広狭・大小	243	45.574
PM	シズカ	静か	形状詞-一般		和	3.5030	相	自然	自然	音	243	45.574
PM	ショク	食	名詞-普通名詞-助数詞可能		漢	1.3331	体	活動	生活	食生活	243	45.574
PM	シテキ	指摘	名詞-普通名詞-サ変可能		漢	1.3092	体	活動	心	見せる	243	45.574
PM	アンゼン	安全	名詞-普通名詞-形状詞可能		漢	1.1346	体	関係	様相	難易・安危	243	45.574
PM	アニ	兄	名詞-普通名詞-一般		和	1.2140	体	主体	家族	兄弟	243	45.574
PM	ケッコウ	結構	副詞		漢	3.1920	相	関係	量	程度	243	45.574
PM	カイテキ	快適	名詞-普通名詞-形状詞可能		漢	3.3011	相	活動	心	快・喜び	243	45.574
PM	タメス	試す	動詞-一般		和	2.3065	用	活動	心	研究・試験・調査・検査など	243	45.574
PM	ジツリョク	実力	名詞-普通名詞-一般		漢	1.1400	体	関係	力	力	243	45.574
PM	キリ	切り	接尾辞-名詞的-一般		和	1.1504	体	関係	作用	連続・反復	243	45.574
PM	サイバン	裁判	名詞-普通名詞-サ変可能		漢	1.3611	体	活動	待遇	裁判	243	45.574
PM	モダン	モダン	形状詞-一般	modern	外	3.1660	相	関係	時間	新旧・遅速	243	45.574
PM	サンギョウ	産業	名詞-普通名詞-一般		漢	1.3801	体	活動	事業	生産・産業	243	45.574
PM	ウラ	裏	名詞-普通名詞-一般		和	1.1750	体	関係	空間	面・側・表裏	243	45.574
PM	カンガエ	考え	名詞-普通名詞-一般		和	1.3061	体	活動	心	思考・意見・疑い	243	45.574
PM	ライブ	ライブ	名詞-普通名詞-一般	live	外	1.3833	体	活動	事業	興行	242	45.386
PM	ショクヒン	食品	名詞-普通名詞-一般		漢	1.4300	体	生産物	食料	食料	242	45.386
PM	グレー	グレー	名詞-普通名詞-形状詞可能	gray	外	1.5020	体	自然	自然	色	242	45.386
PM	アア	ああ	感動詞-一般		和	4.3010	他		感動	間投	242	45.386
PM	ハシリ	走り	名詞-普通名詞-一般		和	1.1522	体	関係	作用	走り・飛び・流れなど	242	45.386
PM	ベンゴ	弁護	名詞-普通名詞-サ変可能		漢	1.3135	体	活動	言語	批評・弁解	242	45.386
PM	アドバイス	アドバイス	名詞-普通名詞-サ変可能	advice	外	1.3640	体	活動	待遇	教育・養成	242	45.386
PM	ジョウズ	上手	形状詞-一般		漢	3.3421	相	活動	行為	才能	242	45.386
PM	バイク	バイク	名詞-普通名詞-一般	bike	外	1.4650	体	生産物	機械	乗り物（陸上）	242	45.386
PM	ユシュツ	輸出	名詞-普通名詞-サ変可能		漢	1.3760	体	活動	経済	取引	242	45.386
PM	デアウ	出会う	動詞-一般		和	2.1550	用	関係	作用	合体・出会い・集合など	241	45.199
PM	コントロール	コントロール	名詞-普通名詞-サ変可能	control	外	1.3852	体	活動	事業	扱い・操作・使用	241	45.199
PM	トツゼン	突然	副詞		漢	3.1611	相	関係	時間	時機	241	45.199
PM	キョウカ	強化	名詞-普通名詞-サ変可能		漢	1.1500	体	関係	作用	作用・変化	241	45.199
PM	オトコノコ	男の子	名詞-普通名詞-一般		和	1.2040	体	主体	人間	男女	241	45.199
PM	ヒ	非	接頭辞		漢	3.1120	相	関係	類	相対	241	45.199
PM	ロゴ	ロゴ	名詞-普通名詞-一般	logotype	外	1.3114	体	活動	言語	符号	241	45.199
PM	ピアス	ピアス	名詞-普通名詞-一般		外	1.4280	体	生産物	衣料	装身具	241	45.199
PM	ツギツギ	次々	副詞		和	3.1504	相	関係	作用	連続・反復	241	45.199
PM	マツ	末	接尾辞-名詞的-副詞可能		漢	1.1651	体	関係	時間	終始	241	45.199
PM	アットウ	圧倒	名詞-普通名詞-サ変可能		漢	1.1584	体	関係	作用	限定・優劣	241	45.199
PM	ダイコン	大根	名詞-普通名詞-一般		漢	1.5402	体	自然	植物	草本	241	45.199
PM	オキナワ	オキナワ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	241	45.199
PM	ヨセン	予選	名詞-普通名詞-一般		漢	1.3542	体	活動	交わり	競争	241	45.199
PM	キュート	キュート	形状詞-一般	cute	外	3.3020	相	活動	心	好悪・愛憎	240	45.011
PM	シーシー	ＣＣ	名詞-普通名詞-助数詞可能		記号	1.1962	体	関係	量	助数接辞	240	45.011
PM	アメ	雨	名詞-普通名詞-一般		和	1.5153	体	自然	物質	雨・雪	240	45.011
PM	コセイ	個性	名詞-普通名詞-一般		漢	1.3420	体	活動	行為	人柄	240	45.011
PM	シ	誌	接尾辞-名詞的-一般		漢	1.3160	体	活動	言語	文献・図書	240	45.011
PM	タカハシ	タカハシ	名詞-固有名詞-人名-姓		固	1.2390	体	主体	人物	固有人名	240	45.011
PM	インテリア	インテリア	名詞-普通名詞-一般	interior	外	1.4170	体	生産物	資材	飾り	240	45.011
PM	ナオ	猶	接続詞		和	4.1160	他		接続	補充	240	45.011
PM	スープ	スープ	名詞-普通名詞-一般	soup	外	1.4310	体	生産物	食料	料理	240	45.011
PM	トレーニング	トレーニング	名詞-普通名詞-サ変可能	training	外	1.3374	体	活動	生活	スポーツ	239	44.823
PM	カオ	顔	名詞-普通名詞-一般		和	1.3030	体	活動	心	表情・態度	239	44.823
PM	ワーク	ワーク	名詞-普通名詞-一般	work	外	1.3320	体	活動	生活	労働・作業・休暇	239	44.823
PM	アドレス	アドレス	名詞-普通名詞-一般	address	外	1.1700	体	関係	空間	空間・場所	239	44.823
PM	メズラシイ	珍しい	形容詞-一般		和	3.1331	相	関係	様相	特徴	238	44.636
PM	カイダン	階段	名詞-普通名詞-一般		漢	1.4430	体	生産物	住居	部屋・床・廊下・階段など	238	44.636
PM	ゼンゼン	全然	副詞		漢	3.1921	相	関係	量	限度	238	44.636
PM	タイ	対	名詞-普通名詞-一般		漢	1.1120	体	関係	類	相対	238	44.636
PM	ゴト	毎	接尾辞-名詞的-一般		和	1.1612	体	関係	時間	毎日・毎度	238	44.636
PM	ニル	煮る	動詞-一般		和	2.3842	用	活動	事業	炊事・調理	238	44.636
PM	ジッカン	実感	名詞-普通名詞-サ変可能		漢	1.3001	体	活動	心	感覚	238	44.636
PM	ヨワイ	弱い	形容詞-一般		和	3.1400	相	関係	力	力	238	44.636
PM	ワケル	分ける	動詞-一般		和	2.1552	用	関係	作用	分割・分裂・分散	238	44.636
PM	コテイ	固定	名詞-普通名詞-サ変可能		漢	1.1513	体	関係	作用	固定・傾き・転倒など	237	44.448
PM	ブンヤ	分野	名詞-普通名詞-一般		漢	1.1720	体	関係	空間	範囲・席・跡	237	44.448
PM	ホイール	ホイール	名詞-普通名詞-一般	wheel	外	1.4150	体	生産物	資材	輪・車・棒・管など	237	44.448
PM	レッド	レッド	名詞-普通名詞-一般	red	外	1.5020	体	自然	自然	色	237	44.448
PM	チョウ	超	接頭辞		漢	3.1931	相	関係	量	過不足	237	44.448
PM	カイケツ	解決	名詞-普通名詞-サ変可能		漢	1.3067	体	活動	心	決心・解決・決定・迷い	237	44.448
PM	イッキ	一気	名詞-普通名詞-一般		漢	1.1671	体	関係	時間	即時	237	44.448
PM	ドリョク	努力	名詞-普通名詞-サ変可能		漢	1.3040	体	活動	心	信念・努力・忍耐	236	44.261
PM	ディスク	ディスク	名詞-普通名詞-一般	disc	外	1.4560	体	生産物	道具	楽器・レコードなど	236	44.261
PM	チカイ	近い	形容詞-一般		和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	236	44.261
PM	オウ	追う	動詞-一般		和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	236	44.261
PM	ソース	ソース	名詞-普通名詞-一般	sauce	外	1.4330	体	生産物	食料	調味料・こうじなど	236	44.261
PM	サケル	避ける	動詞-一般		和	2.1563	用	関係	作用	防止・妨害・回避	236	44.261
PM		〒	補助記号-一般		記号						236	44.261
PM	チョウ	超	接頭辞		漢	2.1584	用	関係	作用	限定・優劣	236	44.261
PM	サムイ	寒い	形容詞-一般		和	3.1915	相	関係	量	寒暖	236	44.261
PM	ミンエイ	民営	名詞-普通名詞-一般		漢	1.3620	体	活動	待遇	運営	236	44.261
PM	バカリ	ばかり	助詞-副助詞		和	3.1920	相	関係	量	程度	236	44.261
PM	エキショウ	液晶	名詞-普通名詞-一般		漢	1.5100	体	自然	物質	物体・物質	236	44.261
PM	キタ	北	名詞-普通名詞-一般		和	1.1730	体	関係	空間	方向・方角	236	44.261
PM	アイディア	アイディア	名詞-普通名詞-一般	idea	外	1.3061	体	活動	心	思考・意見・疑い	235	44.073
PM	ブンショウ	文章	名詞-普通名詞-一般		漢	1.3154	体	活動	言語	文章	235	44.073
PM	■■■■■	■■■■■	名詞-普通名詞-一般								235	44.073
PM	チョウド	丁度	副詞		漢	3.1920	相	関係	量	程度	235	44.073
PM	トウ	問う	動詞-一般		和	2.3132	用	活動	言語	問答	235	44.073
PM	ショット	ショット	名詞-普通名詞-一般	shot	外	1.3374	体	活動	生活	スポーツ	234	43.886
PM	ピーエム	ＰＭ	名詞-普通名詞-一般		記号	1.1635	体	関係	時間	朝晩	234	43.886
PM	トラエル	捕らえる	動詞-一般		和	2.3062	用	活動	心	注意・認知・了解	234	43.886
PM	ナレル	慣れる	動詞-非自立可能		和	2.3050	用	活動	心	学習・習慣・記憶	234	43.886
PM	ム	六	名詞-数詞		和	1.1960	体	関係	量	数記号（一二三）	234	43.886
PM	シャッター	シャッター	名詞-普通名詞-一般	shutter	外	1.4610	体	生産物	機械	鏡・レンズ・カメラ	234	43.886
PM	エックスピー	ＸＰ	名詞-普通名詞-一般		記号	1.1320	体	関係	様相	内容・構成	234	43.886
PM	キョウドウ	共同	名詞-普通名詞-サ変可能		漢	1.3540	体	活動	交わり	協力・参加	234	43.886
PM	シュウヘン	周辺	名詞-普通名詞-一般		漢	1.1780	体	関係	空間	ふち・そば・まわり・沿い	233	43.698
PM	カレー	カレー	名詞-普通名詞-一般	curry	外	1.4330	体	生産物	食料	調味料・こうじなど	233	43.698
PM	オート	オート	名詞-普通名詞-一般	auto	外	1.1510	体	関係	作用	動き	233	43.698
PM	テイキョウ	提供	名詞-普通名詞-サ変可能		漢	1.3711	体	活動	経済	需給	233	43.698
PM	エイヨウ	栄養	名詞-普通名詞-一般		漢	1.5300	体	自然	生物	生物	233	43.698
PM	ゲ	気	接尾辞-形状詞的		和	3.3030	相	活動	心	表情・態度	233	43.698
PM	ツカイ	使い	名詞-普通名詞-一般		和	1.3852	体	活動	事業	扱い・操作・使用	232	43.511
PM	ハウス	ハウス	名詞-普通名詞-一般	house	外	1.4400	体	生産物	住居	住居	232	43.511
PM	シリョウ	資料	名詞-普通名詞-一般		漢	1.1040	体	関係	事柄	本体・代理	232	43.511
PM	ジェーアール	ＪＲ	名詞-固有名詞-一般		固	1.2640	体	主体	社会	事務所・市場・駅など	232	43.511
PM	トウメイ	透明	形状詞-一般		漢	3.5010	相	自然	自然	光	232	43.511
PM	ムラ	村	名詞-普通名詞-一般		和	1.2540	体	主体	公私	都会・田舎	232	43.511
PM	マッサージ	マッサージ	名詞-普通名詞-サ変可能	massage	外	x.xxxx					232	43.511
PM	ムク	向く	動詞-一般		和	2.1730	用	関係	空間	方向・方角	232	43.511
PM	リコン	離婚	名詞-普通名詞-サ変可能		漢	1.3350	体	活動	生活	冠婚	232	43.511
PM	ナヤム	悩む	動詞-一般		和	2.3014	用	活動	心	苦悩・悲哀	232	43.511
PM	サキ	先	名詞-普通名詞-副詞可能		和	1.1642	体	関係	時間	過去	232	43.511
PM	トクシュウ	特集	名詞-普通名詞-サ変可能		漢	1.3832	体	活動	事業	出版・放送	231	43.323
PM	チュウガク	中学	名詞-普通名詞-一般		漢	1.2630	体	主体	社会	社寺・学校	231	43.323
PM	モノ	物	名詞-普通名詞-一般		和	1.1000	体	関係	事柄	事柄	231	43.323
PM	シボウ	脂肪	名詞-普通名詞-一般		漢	1.5300	体	自然	生物	生物	231	43.323
PM	キカイ	機会	名詞-普通名詞-一般		漢	1.1611	体	関係	時間	時機・時刻	231	43.323
PM	フセグ	防ぐ	動詞-一般		和	2.1563	用	関係	作用	防止・妨害・回避	231	43.323
PM	ケンセツ	建設	名詞-普通名詞-サ変可能		漢	1.3822	体	活動	事業	建設・土木	231	43.323
PM	ヒトコト	一言	名詞-普通名詞-一般		和	1.3100	体	活動	言語	言語活動	230	43.136
PM	トクイ	得意	名詞-普通名詞-形状詞可能		漢	3.3421	相	活動	行為	才能	230	43.136
PM	ニンシン	妊娠	名詞-普通名詞-サ変可能		漢	1.5710	体	自然	生命	生理	230	43.136
PM	ヨユウ	余裕	名詞-普通名詞-一般		漢	1.1931	体	関係	量	過不足	230	43.136
PM	セイサク	制作	名詞-普通名詞-サ変可能		漢	1.3200	体	活動	芸術	創作・著述	230	43.136
PM	■	■	補助記号-読点								229	42.948
PM	フレーム	フレーム	名詞-普通名詞-一般	frame	外	1.4450	体	生産物	住居	棚・台・壇など	229	42.948
PM	チカヅク	近付く	動詞-一般		和	2.1560	用	関係	作用	接近・接触・隔離	229	42.948
PM	キョダイ	巨大	形状詞-一般		漢	3.1912	相	関係	量	広狭・大小	229	42.948
PM	ナイブ	内部	名詞-普通名詞-一般		漢	1.1770	体	関係	空間	内外	229	42.948
PM	タツ	立つ	動詞-一般		和	2.1220	用	関係	存在	成立	229	42.948
PM	デ	デ	名詞-普通名詞-一般	des	外						229	42.948
PM	ゼイコミ	税込み	名詞-普通名詞-一般		混	x.xxxx					229	42.948
PM	デンチ	電池	名詞-普通名詞-一般		漢	1.4620	体	生産物	機械	電気器具・部品	229	42.948
PM	スパゲッティ	スパゲッティ	名詞-普通名詞-一般	spaghetti	外	1.4310	体	生産物	食料	料理	228	42.76
PM	リラックス	リラックス	名詞-普通名詞-サ変可能	relax	外	1.3013	体	活動	心	安心・焦燥・満足	228	42.76
PM	トウゼン	当然	形状詞-一般		漢	3.1112	相	関係	類	因果	228	42.76
PM	ホコル	誇る	動詞-一般		和	2.3041	用	活動	心	自信・誇り・恥・反省	228	42.76
PM	シ	史	接尾辞-名詞的-一般		漢	1.3300	体	活動	生活	文化・歴史・風俗	228	42.76
PM	グループ	グループ	名詞-普通名詞-一般	group	外	1.1951	体	関係	量	群・組・対	228	42.76
PM	キドウ	起動	名詞-普通名詞-サ変可能		漢	1.1510	体	関係	作用	動き	228	42.76
PM	ビーム	ビーム	名詞-普通名詞-一般	beam	外						228	42.76
PM	モヨウ	模様	名詞-普通名詞-一般		漢	1.1840	体	関係	形	模様・目	228	42.76
PM	コンナ	こんな	形状詞-一般		和	3.1010	相	関係	真偽	こそあど・他	228	42.76
PM	キンチョウ	緊張	名詞-普通名詞-サ変可能		漢	1.3000	体	活動	心	心	227	42.573
PM	ドウグ	道具	名詞-普通名詞-一般		漢	1.4500	体	生産物	道具	道具	227	42.573
PM	ハーブ	ハーブ	名詞-普通名詞-一般	herb	外	1.5400	体	自然	植物	植物	227	42.573
PM	タビ	度	名詞-普通名詞-助数詞可能		和	1.1612	体	関係	時間	毎日・毎度	227	42.573
PM	ツカレル	疲れる	動詞-一般		和	2.3003	用	活動	心	飢渇・酔い・疲労・睡眠など	227	42.573
PM	ヌケル	抜ける	動詞-非自立可能		和	2.1531	用	関係	作用	出・出し	227	42.573
PM	サイセイ	再生	名詞-普通名詞-サ変可能		漢	1.1211	体	関係	存在	発生・復活	227	42.573
PM	ドル	ドル	名詞-普通名詞-助数詞可能	dollar	外	1.1962	体	関係	量	助数接辞	227	42.573
PM	カケル	掛ける	動詞-非自立可能		和	2.1110	用	関係	類	関係	227	42.573
PM	ズーム	ズーム	名詞-普通名詞-サ変可能	zoom	外	x.xxxx					227	42.573
PM	ドウシ	同士	接尾辞-名詞的-一般		漢	1.2200	体	主体	仲間	相手・仲間	227	42.573
PM	グ	具	名詞-普通名詞-助数詞可能		漢	1.4300	体	生産物	食料	食料	226	42.385
PM	ダンジョ	男女	名詞-普通名詞-一般		漢	1.2040	体	主体	人間	男女	226	42.385
PM	テン	展	接尾辞-名詞的-一般		漢	1.3510	体	活動	交わり	集会	226	42.385
PM	シンカ	進化	名詞-普通名詞-サ変可能		漢	1.1583	体	関係	作用	進歩・衰退	226	42.385
PM	チ	値	接尾辞-名詞的-一般		漢	1.1901	体	関係	量	値・額	226	42.385
PM	ヤガテ	軈て	副詞		和	3.1643	相	関係	時間	未来	226	42.385
PM	コダワリ	こだわり	名詞-普通名詞-一般		和	1.3042	体	活動	心	欲望・期待・失望	226	42.385
PM	トドク	届く	動詞-一般		和	2.1521	用	関係	作用	移動・発着	226	42.385
PM	シン	心	接尾辞-名詞的-一般		漢	1.3000	体	活動	心	心	226	42.385
PM	ボウシ	帽子	名詞-普通名詞-一般		漢	1.4250	体	生産物	衣料	帽子・マスクなど	226	42.385
PM	ジン	陣	名詞-普通名詞-一般		漢	1.2760	体	主体	機関	同盟・団体	225	42.198
PM	サトウ	砂糖	名詞-普通名詞-一般		漢	1.4330	体	生産物	食料	調味料・こうじなど	225	42.198
PM	タシカ	確か	形状詞-一般		和	4.3100	他		判断	判断	225	42.198
PM	タダヨウ	漂う	動詞-一般		和	2.1522	用	関係	作用	走り・飛び・流れなど	225	42.198
PM	マク	巻く	動詞-一般		和	2.1570	用	関係	作用	成形・変形	225	42.198
PM	スペシャル	スペシャル	名詞-普通名詞-一般	special	外	1.1331	体	関係	様相	特徴	225	42.198
PM	オフィス	オフィス	名詞-普通名詞-一般	office	外	1.2640	体	主体	社会	事務所・市場・駅など	225	42.198
PM	ヤクソク	約束	名詞-普通名詞-サ変可能		漢	1.3530	体	活動	交わり	約束	225	42.198
PM	クミ	組	名詞-普通名詞-助数詞可能		和	1.1951	体	関係	量	群・組・対	225	42.198
PM	サイゲン	再現	名詞-普通名詞-サ変可能		漢	1.1211	体	関係	存在	発生・復活	225	42.198
PM	ヨウリョウ	容量	名詞-普通名詞-一般		漢	1.1900	体	関係	量	量	225	42.198
PM	センス	センス	名詞-普通名詞-一般	sense	外	1.3001	体	活動	心	感覚	225	42.198
PM	ニチ	ニチ	記号-一般		記号	x.xxxx					225	42.198
PM	サイボウ	細胞	名詞-普通名詞-一般		漢	1.5300	体	自然	生物	生物	225	42.198
PM	ワタナベ	ワタナベ	名詞-固有名詞-人名-姓		固						225	42.198
PM	ショキ	初期	名詞-普通名詞-一般		漢	1.1620	体	関係	時間	期間	225	42.198
PM	タノム	頼む	動詞-一般		和	2.3660	用	活動	待遇	請求・依頼	225	42.198
PM	カン	官	接尾辞-名詞的-一般		漢	1.2400	体	主体	成員	成員・職	225	42.198
PM	キョウツウ	共通	名詞-普通名詞-サ変形状詞可能		漢	3.1130	相	関係	類	異同・類似	224	42.01
PM	シュッサン	出産	名詞-普通名詞-サ変可能		漢	1.5701	体	自然	生命	生	224	42.01
PM	デー	デー	名詞-普通名詞-一般	day	外	1.1633	体	関係	時間	日	224	42.01
PM	キュウ	旧	名詞-普通名詞-一般		漢	1.1642	体	関係	時間	過去	224	42.01
PM	ゲイノウ	芸能	名詞-普通名詞-一般		漢	1.3370	体	活動	生活	遊楽	224	42.01
PM	ヘル	減る	動詞-一般		和	2.1580	用	関係	作用	増減・補充	224	42.01
PM	コーナー	コーナー	名詞-普通名詞-一般	corner	外	1.1742	体	関係	空間	中・隅・端	224	42.01
PM	チャント	ちゃんと	副詞		和	3.3068	相	活動	心	詳細・正確・不思議	224	42.01
PM	テースト	テースト	名詞-普通名詞-一般	taste	外	1.1302	体	関係	様相	趣・調子	224	42.01
PM	マツイ	マツイ	名詞-固有名詞-人名-姓		固						224	42.01
PM	テニス	テニス	名詞-普通名詞-一般	tennis	外	1.3374	体	活動	生活	スポーツ	223	41.823
PM	コウハン	後半	名詞-普通名詞-副詞可能		漢	1.1650	体	関係	時間	順序	223	41.823
PM	ダンカイ	段階	名詞-普通名詞-一般		漢	1.1690	体	関係	時間	場合	223	41.823
PM	ツウズル	通ずる	動詞-一般		混	2.1524	用	関係	作用	通過・普及など	223	41.823
PM	モル	盛る	動詞-一般		和	2.3842	用	活動	事業	炊事・調理	223	41.823
PM	キキ	機器	名詞-普通名詞-一般		漢	1.4630	体	生産物	機械	機械・装置	223	41.823
PM	ナシ	無し	名詞-普通名詞-一般		和	3.1200	相	関係	存在	存在	223	41.823
PM	スイッチ	スイッチ	名詞-普通名詞-サ変可能	switch	外	1.4620	体	生産物	機械	電気器具・部品	223	41.823
PM	ブレーキ	ブレーキ	名詞-普通名詞-一般	brake	外	1.4630	体	生産物	機械	機械・装置	222	41.635
PM	シューズ	シューズ	名詞-普通名詞-一般	shoes	外	1.4260	体	生産物	衣料	履き物	222	41.635
PM	サキ	先	名詞-普通名詞-副詞可能		和	1.1650	体	関係	時間	順序	222	41.635
PM	アイショウ	相性	名詞-普通名詞-一般		混	1.1330	体	関係	様相	性質	222	41.635
PM	ハイ	杯	名詞-普通名詞-助数詞可能		漢	1.1962	体	関係	量	助数接辞	222	41.635
PM	トクシュ	特殊	形状詞-一般		漢	3.1331	相	関係	様相	特徴	222	41.635
PM	ヤクワリ	役割	名詞-普通名詞-一般		混	1.3400	体	活動	行為	義務	222	41.635
PM	シュウショク	就職	名詞-普通名詞-サ変可能		漢	1.3311	体	活動	生活	処世・出処進退	222	41.635
PM	ガン	眼	接尾辞-名詞的-一般		漢	1.1962	体	関係	量	助数接辞	221	41.448
PM	スタイリスト	スタイリスト	名詞-普通名詞-一般	stylist	外	1.2410	体	主体	成員	専門的・技術的職業	221	41.448
PM	ウム	生む	動詞-一般		和	2.5701	用	自然	生命	生	221	41.448
PM	アラウ	洗う	動詞-一般		和	2.3841	用	活動	事業	染色・洗濯など	221	41.448
PM	リュウ	流	接尾辞-名詞的-一般		漢	1.1101	体	関係	類	等級・系列	221	41.448
PM	ショク	色	接尾辞-名詞的-一般		漢	1.5020	体	自然	自然	色	221	41.448
PM	オーダー	オーダー	名詞-普通名詞-サ変可能	order	外	1.3711	体	活動	経済	需給	221	41.448
PM	ヌク	抜く	動詞-非自立可能		和	2.1531	用	関係	作用	出・出し	221	41.448
PM	ジコ	事故	名詞-普通名詞-一般		漢	1.1000	体	関係	事柄	事柄	221	41.448
PM	ユウセン	優先	名詞-普通名詞-サ変可能		漢	1.1650	体	関係	時間	順序	221	41.448
PM	コエル	越える	動詞-一般		和	2.1524	用	関係	作用	通過・普及など	220	41.26
PM	ハコ	箱	名詞-普通名詞-一般		和	1.4513	体	生産物	道具	箱など	220	41.26
PM	ガ	が	接続詞		和	4.1130	他		接続	反対	220	41.26
PM	セマイ	狭い	形容詞-一般		和	3.1912	相	関係	量	広狭・大小	220	41.26
PM	ザンネン	残念	形状詞-一般		漢	3.3012	相	活動	心	恐れ・怒り・悔しさ	220	41.26
PM	カンドウ	感動	名詞-普通名詞-サ変可能		漢	1.3002	体	活動	心	感動・興奮	220	41.26
PM	ヒガイ	被害	名詞-普通名詞-一般		漢	1.3310	体	活動	生活	人生・禍福	220	41.26
PM	カチ	価値	名詞-普通名詞-一般		漢	1.3730	体	活動	経済	価格・費用	220	41.26
PM	サワヤカ	爽やか	形状詞-一般		和	3.3011	相	活動	心	快・喜び	220	41.26
PM	ジュウショ	住所	名詞-普通名詞-一般		漢	1.1700	体	関係	空間	空間・場所	220	41.26
PM	プロジェクト	プロジェクト	名詞-普通名詞-一般	project	外	1.3084	体	活動	心	計画・案	219	41.073
PM	マン	マン	名詞-普通名詞-一般	man	外	1.2040	体	主体	人間	男女	219	41.073
PM	ニギル	握る	動詞-一般		和	2.3392	用	活動	生活	手足の動作	219	41.073
PM	ラク	楽	名詞-普通名詞-形状詞可能		漢	3.1346	相	関係	様相	難易・安危	219	41.073
PM	スゴス	過ごす	動詞-一般		和	2.3330	用	活動	生活	生活・起臥	219	41.073
PM	エンズル	演ずる	動詞-一般		混	2.3430	用	活動	行為	行為・活動	219	41.073
PM	エイチピー	ＨＰ	名詞-普通名詞-一般		記号	1.3155	体	活動	言語	文書	219	41.073
PM	トリダス	取り出す	動詞-一般		和	2.1531	用	関係	作用	出・出し	219	41.073
PM	トク	得	名詞-普通名詞-一般		漢	1.3750	体	活動	経済	損得	219	41.073
PM	グアイ	具合	名詞-普通名詞-一般		混	1.1302	体	関係	様相	趣・調子	218	40.885
PM	フ	府	名詞-普通名詞-一般		漢	1.2550	体	主体	公私	政治的区画	218	40.885
PM	ヒヨウ	費用	名詞-普通名詞-一般		漢	1.3730	体	活動	経済	価格・費用	218	40.885
PM	ロード	ロード	名詞-普通名詞-一般	road	外	1.4710	体	生産物	土地利用	道路・橋	218	40.885
PM	サイテキ	最適	形状詞-一般		漢	3.1332	相	関係	様相	良不良・適不適	218	40.885
