register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
PN	ケン	権		接尾辞-名詞的-一般	漢	1.3510	体	活動	交わり	集会	26	16.188
PN	カネモト	カネモト		名詞-固有名詞-人名-姓	固						26	16.188
PN	サ	さ		接尾辞-名詞的-一般	和						26	16.188
PN	イセキ	移籍		名詞-普通名詞-サ変可能	漢	1.3311	体	活動	生活	処世・出処進退	26	16.188
PN	ツウカ	通貨		名詞-普通名詞-一般	漢	1.4040	体	生産物	物品	貨幣・切符・証券	26	16.188
PN	ジツヨウ	実用		名詞-普通名詞-サ変可能	漢	1.1113	体	関係	類	理由・目的・証拠	26	16.188
PN	タジュウ	多重		名詞-普通名詞-一般	漢	1.1910	体	関係	量	多少	26	16.188
PN	ヤエヤマ	ヤエヤマ		名詞-固有名詞-地名-一般	固	x.xxxx					26	16.188
PN	ゴテ	後手		名詞-普通名詞-一般	混	x.xxxx					26	16.188
PN	コウジ	コウジ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	26	16.188
PN	アンポリ	安保理		名詞-普通名詞-一般	漢	1.1346	体	関係	様相	難易・安危	26	16.188
PN	ボウダイ	膨大		名詞-普通名詞-サ変形状詞可能	漢	3.1910	相	関係	量	多少	26	16.188
PN	コトミツキ	コトミツキ		名詞-固有名詞-人名-一般	固	x.xxxx					26	16.188
PN	ドウキュウ	同級		名詞-普通名詞-一般	漢	1.1130	体	関係	類	異同・類似	26	16.188
PN	カブール	カブール	Kabul	名詞-固有名詞-地名-一般	固	x.xxxx					26	16.188
PN	アカシ	アカシ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	セイ	世		接尾辞-名詞的-一般	漢	1.1962	体	関係	量	助数接辞	26	16.188
PN	ノムラ	ノムラ		名詞-固有名詞-人名-姓	固						26	16.188
PN	ガス	ガス	gas	名詞-普通名詞-一般	外	1.5100	体	自然	物質	物体・物質	26	16.188
PN	ホセン	補選		名詞-普通名詞-一般	漢	x.xxxx					26	16.188
PN	ゾクゾク	続々		副詞	漢	3.1504	相	関係	作用	連続・反復	26	16.188
PN	ジンケン	人件		名詞-普通名詞-一般	漢	1.2000	体	主体	人間	人間	26	16.188
PN	キ	き		助動詞	和						26	16.188
PN	チャクジツ	着実		形状詞-一般	漢	3.3040	相	活動	心	信念・努力・忍耐	26	16.188
PN	ジカク	自覚		名詞-普通名詞-サ変可能	漢	1.3041	体	活動	心	自信・誇り・恥・反省	26	16.188
PN	マル	丸		名詞-普通名詞-一般	和	1.1800	体	関係	形	形・型・姿・構え	26	16.188
PN	シンゲン	震源		名詞-普通名詞-一般	漢	x.xxxx					26	16.188
PN	ヘッド	ヘッド	head	名詞-普通名詞-一般	外	1.2430	体	主体	成員	長	26	16.188
PN	インフルエンザ	インフルエンザ	influenza	名詞-普通名詞-一般	外	x.xxxx					26	16.188
PN	ヘイマク	閉幕		名詞-普通名詞-サ変可能	漢	1.1503	体	関係	作用	終了・中止・停止	26	16.188
PN	フテンマ	フテンマ		名詞-固有名詞-地名-一般	固	x.xxxx					26	16.188
PN	ドウイン	動員		名詞-普通名詞-サ変可能	漢	1.3630	体	活動	待遇	人事	26	16.188
PN	インリョウ	飲料		名詞-普通名詞-一般	漢	1.4350	体	生産物	食料	飲料・たばこ	26	16.188
PN	バンパク	万博		名詞-普通名詞-一般	漢	x.xxxx					26	16.188
PN	カエル	変える		動詞-一般	和	2.1501	用	関係	作用	変換・交換	26	16.188
PN	サン	サン	sun	名詞-普通名詞-一般	外	1.5210	体	自然	天地	天体	26	16.188
PN	ヒンシツ	品質		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	26	16.188
PN	ウツル	映る		動詞-一般	和	2.5010	用	自然	自然	光	26	16.188
PN	ゲンソク	減速		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	26	16.188
PN	■■■	■■■		名詞-固有名詞-人名-姓							26	16.188
PN	ジカイ	次回		名詞-普通名詞-副詞可能	漢	1.1643	体	関係	時間	未来	26	16.188
PN	コーナー	コーナー	corner	名詞-普通名詞-一般	外	1.1742	体	関係	空間	中・隅・端	26	16.188
PN	ミガク	磨く		動詞-一般	和	2.3050	用	活動	心	学習・習慣・記憶	26	16.188
PN	カネル	兼ねる		動詞-一般	和	2.1110	用	関係	類	関係	26	16.188
PN	シュッピン	出品		名詞-普通名詞-サ変可能	漢	1.3092	体	活動	心	見せる	26	16.188
PN	ハイボク	敗北		名詞-普通名詞-サ変可能	漢	1.3570	体	活動	交わり	勝敗	26	16.188
PN	チタイ	地帯		名詞-普通名詞-一般	漢	1.5280	体	自然	天地	地帯	26	16.188
PN	タイホク	タイホク		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	コダワリ	こだわり		名詞-普通名詞-一般	和	1.3042	体	活動	心	欲望・期待・失望	26	16.188
PN	ケンカ	喧嘩		名詞-普通名詞-サ変可能	漢	1.3543	体	活動	交わり	争い	26	16.188
PN	エイジュウ	永住		名詞-普通名詞-サ変可能	漢	x.xxxx					26	16.188
PN	ハン	犯		接尾辞-名詞的-一般	漢	1.3440	体	活動	行為	犯罪・罪	26	16.188
PN	レン	連		名詞-普通名詞-助数詞可能	漢	1.2760	体	主体	機関	同盟・団体	26	16.188
PN	カジン	歌人		名詞-普通名詞-一般	漢	1.2410	体	主体	成員	専門的・技術的職業	26	16.188
PN	ベイエイグン	米英軍		名詞-普通名詞-一般	漢	1.2590	体	主体	公私	固有地名	26	16.188
PN	キリハナス	切り離す		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	26	16.188
PN	デキゴト	出来事		名詞-普通名詞-一般	和	1.1000	体	関係	事柄	事柄	26	16.188
PN	アライ	アライ		名詞-固有名詞-人名-姓	固						26	16.188
PN	カイセン	改選		名詞-普通名詞-サ変可能	漢	1.3063	体	活動	心	比較・参考・区別・選択	26	16.188
PN	ダテン	打点		名詞-普通名詞-サ変可能	漢	x.xxxx					26	16.188
PN	ジョン	ジョン	John	名詞-固有名詞-人名-一般	固	1.2390	体	主体	人物	固有人名	26	16.188
PN	テジュン	手順		名詞-普通名詞-一般	混	1.1650	体	関係	時間	順序	26	16.188
PN	ザイガイ	在外		名詞-普通名詞-一般	漢	1.1200	体	関係	存在	存在	26	16.188
PN	タイ	隊		接尾辞-名詞的-一般	漢	1.2760	体	主体	機関	同盟・団体	26	16.188
PN	ソクテイ	測定		名詞-普通名詞-サ変可能	漢	1.3064	体	活動	心	測定・計算	26	16.188
PN	モリアゲル	盛り上げる		動詞-一般	和	2.1540	用	関係	作用	上がり・下がり	26	16.188
PN	ゴザル	御座る		動詞-非自立可能	混	2.1200	用	関係	存在	存在	26	16.188
PN	ツメ	詰め		名詞-普通名詞-一般	和	1.1504	体	関係	作用	連続・反復	26	16.188
PN	ドク	独		名詞-普通名詞-一般	漢	1.2590	体	主体	公私	固有地名	26	16.188
PN	ブンタン	分担		名詞-普通名詞-サ変可能	漢	1.3400	体	活動	行為	義務	26	16.188
PN	ソイ	沿い		接尾辞-名詞的-一般	和	1.1780	体	関係	空間	ふち・そば・まわり・沿い	26	16.188
PN	メイダイ	明大		名詞-固有名詞-一般	固	x.xxxx					26	16.188
PN	フサワシイ	相応しい		形容詞-一般	和	3.1332	相	関係	様相	良不良・適不適	26	16.188
PN	オウ	オウ		名詞-固有名詞-人名-姓	固						26	16.188
PN	カジョウ	過剰		名詞-普通名詞-形状詞可能	漢	1.1931	体	関係	量	過不足	26	16.188
PN	カガワ	カガワ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	ナカミ	中身		名詞-普通名詞-一般	和	1.1320	体	関係	様相	内容・構成	26	16.188
PN	イワバ	言わば		副詞	和	4.1150	他		接続	換言	26	16.188
PN	クミアワセ	組み合わせ		名詞-普通名詞-一般	和	1.1551	体	関係	作用	統一・組み合わせ	26	16.188
PN	カイセン	開戦		名詞-普通名詞-サ変可能	漢	1.3551	体	活動	交わり	戦争	26	16.188
PN	リッポウ	立法		名詞-普通名詞-一般	漢	1.3601	体	活動	待遇	国務	26	16.188
PN	ショカイ	初回		名詞-普通名詞-一般	漢	1.1651	体	関係	時間	終始	26	16.188
PN	チョウ	帳		接尾辞-名詞的-一般	漢	1.3160	体	活動	言語	文献・図書	26	16.188
PN	セイ	精		名詞-普通名詞-一般	漢	1.3000	体	活動	心	心	26	16.188
PN	セイギ	正義		名詞-普通名詞-一般	漢	1.3046	体	活動	心	道徳	26	16.188
PN	イッカン	一貫		名詞-普通名詞-サ変可能	漢	1.1504	体	関係	作用	連続・反復	26	16.188
PN	サヨク	左翼		名詞-普通名詞-一般	漢	1.2760	体	主体	機関	同盟・団体	26	16.188
PN	シンニン	信任		名詞-普通名詞-サ変可能	漢	x.xxxx					26	16.188
PN	クローン	クローン	clone	名詞-普通名詞-一般	外	1.5710	体	自然	生命	生理	26	16.188
PN	アト	後		名詞-普通名詞-副詞可能	和	1.1740	体	関係	空間	左右・前後・たてよこ	26	16.188
PN	ソダテル	育てる		動詞-一般	和	2.5701	用	自然	生命	生	26	16.188
PN	ヨウゴ	擁護		名詞-普通名詞-サ変可能	漢	1.3650	体	活動	待遇	救護・救援	26	16.188
PN	シュウセキ	集積		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	26	16.188
PN	ハマ	浜		名詞-普通名詞-一般	和	1.5260	体	自然	天地	海・島	26	16.188
PN	ロケ	ロケ	location	名詞-普通名詞-一般	外	x.xxxx					26	16.188
PN	カンソウ	乾燥		名詞-普通名詞-サ変可能	漢	1.5130	体	自然	物質	水・乾湿	26	16.188
PN	コウヤク	公約		名詞-普通名詞-サ変可能	漢	1.3530	体	活動	交わり	約束	26	16.188
PN	ダイヤモンド	ダイヤモンド	diamond	名詞-普通名詞-一般	外	1.5111	体	自然	物質	鉱物	26	16.188
PN	ニュウシ	入試		名詞-普通名詞-一般	漢	1.3065	体	活動	心	研究・試験・調査・検査など	26	16.188
PN	ジュンコ	ジュンコ		名詞-固有名詞-人名-名	固	x.xxxx					26	16.188
PN	ヤチョウ	野鳥		名詞-普通名詞-一般	漢	1.5502	体	自然	動物	鳥類	26	16.188
PN	ヒデアキ	ヒデアキ		名詞-固有名詞-人名-名	固						26	16.188
PN	カンテン	観点		名詞-普通名詞-一般	漢	1.3066	体	活動	心	判断・推測・評価	26	16.188
PN	トウギュウ	闘牛		名詞-普通名詞-一般	漢	x.xxxx					26	16.188
PN	ケニア	ケニア	Kenya	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	カワセ	為替		名詞-普通名詞-一般	和	1.3710	体	活動	経済	経済・収支	26	16.188
PN	オサメル	収める		動詞-一般	和	2.3700	用	活動	経済	取得	26	16.188
PN	ユウガタ	夕方		名詞-普通名詞-副詞可能	和	1.1635	体	関係	時間	朝晩	26	16.188
PN	タクハイ	宅配		名詞-普通名詞-サ変可能	漢	1.3830	体	活動	事業	運輸	26	16.188
PN	コノミ	好み		名詞-普通名詞-一般	和	1.3020	体	活動	心	好悪・愛憎	26	16.188
PN	アイジョウ	愛情		名詞-普通名詞-一般	漢	1.3020	体	活動	心	好悪・愛憎	26	16.188
PN	バスケットボール	バスケットボール	basketball	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	26	16.188
PN	アトチ	跡地		名詞-普通名詞-一般	混	x.xxxx					26	16.188
PN	ソンチョウ	村長		名詞-普通名詞-一般	漢	x.xxxx					26	16.188
PN	サンカク	三角		名詞-普通名詞-形状詞可能	漢	1.1810	体	関係	形	角など	26	16.188
PN	ショウ	章		名詞-普通名詞-一般	漢	1.3154	体	活動	言語	文章	26	16.188
PN	ウメル	埋める		動詞-一般	和	2.1541	用	関係	作用	乗り降り・浮き沈み	26	16.188
PN	ミチビク	導く		動詞-一般	和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	26	16.188
PN	ジッカ	実家		名詞-普通名詞-一般	漢	1.2510	体	主体	公私	家	26	16.188
PN	シアワセ	幸せ		名詞-普通名詞-形状詞可能	和	1.3310	体	活動	生活	人生・禍福	26	16.188
PN	レッド	レッド	red	名詞-普通名詞-一般	外	1.5020	体	自然	自然	色	26	16.188
PN	メイボ	名簿		名詞-普通名詞-一般	漢	1.3161	体	活動	言語	目録・暦	26	16.188
PN	カシワザキ	カシワザキ		名詞-固有名詞-地名-一般	固	x.xxxx					26	16.188
PN	カタムケル	傾ける		動詞-一般	和	2.1513	用	関係	作用	固定・傾き・転倒など	26	16.188
PN	サソウ	誘う		動詞-一般	和	2.3670	用	活動	待遇	命令・制約・服従	26	16.188
PN	トウジ	当事		名詞-普通名詞-一般	漢	1.3320	体	活動	生活	労働・作業・休暇	26	16.188
PN	ハンロン	反論		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	26	16.188
PN	ツマル	詰まる		動詞-一般	和	2.1532	用	関係	作用	入り・入れ	26	16.188
PN	ミチ	未知		名詞-普通名詞-形状詞可能	漢	3.3068	相	活動	心	詳細・正確・不思議	26	16.188
PN	ロ	露		名詞-普通名詞-一般	漢	1.2590	体	主体	公私	固有地名	26	16.188
PN	ハタラキ	働き		名詞-普通名詞-一般	和	1.1500	体	関係	作用	作用・変化	26	16.188
PN	レンジツ	連日		名詞-普通名詞-副詞可能	漢	1.1612	体	関係	時間	毎日・毎度	26	16.188
PN	ツクス	尽くす		動詞-非自立可能	和	2.3040	用	活動	心	信念・努力・忍耐	26	16.188
PN	コソボ	コソボ	Kosovo	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	テガカリ	手掛かり		名詞-普通名詞-一般	和	1.1710	体	関係	空間	点	26	16.188
PN	ロンブン	論文		名詞-普通名詞-一般	漢	1.3154	体	活動	言語	文章	26	16.188
PN	コース	コース	course	名詞-普通名詞-一般	外	1.4710	体	生産物	土地利用	道路・橋	26	16.188
PN	ホウ	方		名詞-普通名詞-一般	漢	1.2000	体	主体	人間	人間	26	16.188
PN	ハート	ハート	heart	名詞-普通名詞-一般	外	1.3000	体	活動	心	心	26	16.188
PN	シズカ	シズカ		名詞-固有名詞-人名-名	固						26	16.188
PN	ヒンコン	貧困		名詞-普通名詞-形状詞可能	漢	1.3790	体	活動	経済	貧富	26	16.188
PN	ヒキシメル	引き締める		動詞-一般	和	2.1581	用	関係	作用	伸縮	26	16.188
PN	カタマル	固まる		動詞-一般	和	2.5160	用	自然	物質	物質の変化	26	16.188
PN	ハイタイ	敗退		名詞-普通名詞-サ変可能	漢	1.3570	体	活動	交わり	勝敗	26	16.188
PN	カイロ	カイロ	Cairo	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	26	16.188
PN	バイオリン	バイオリン	violin	名詞-普通名詞-一般	外	x.xxxx					26	16.188
PN	レイネン	例年		名詞-普通名詞-一般	漢	1.1612	体	関係	時間	毎日・毎度	26	16.188
PN	ダイキン	代金		名詞-普通名詞-一般	漢	1.3730	体	活動	経済	価格・費用	26	16.188
PN	ウタガウ	疑う		動詞-一般	和	2.3061	用	活動	心	思考・意見・疑い	26	16.188
PN	パット	パット	putt	名詞-普通名詞-サ変可能	外	1.3374	体	活動	生活	スポーツ	26	16.188
PN	ハズス	外す		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	26	16.188
PN	サンヨウ	サンヨウ		名詞-固有名詞-地名-一般	固	x.xxxx					26	16.188
PN	フルウ	振るう		動詞-一般	和	2.3040	用	活動	心	信念・努力・忍耐	26	16.188
PN	キズナ	絆		名詞-普通名詞-一般	和	1.1110	体	関係	類	関係	26	16.188
PN	シュウセン	終戦		名詞-普通名詞-一般	漢	1.3551	体	活動	交わり	戦争	26	16.188
PN	コンキョ	根拠		名詞-普通名詞-一般	漢	1.1113	体	関係	類	理由・目的・証拠	25	15.565
PN	ワリビキ	割り引き		名詞-普通名詞-サ変可能	和	1.3730	体	活動	経済	価格・費用	25	15.565
PN	ミウラ	ミウラ		名詞-固有名詞-人名-姓	固						25	15.565
PN	ウンユ	運輸		名詞-普通名詞-一般	漢	1.3830	体	活動	事業	運輸	25	15.565
PN	マウ	舞う		動詞-一般	和	2.1511	用	関係	作用	動揺・回転	25	15.565
PN	アクセス	アクセス	access	名詞-普通名詞-サ変可能	外	1.1131	体	関係	類	連絡・所属	25	15.565
PN	テッキン	鉄筋		名詞-普通名詞-一般	漢	1.4120	体	生産物	資材	木・石・金	25	15.565
PN	ヒデオ	ヒデオ		名詞-固有名詞-人名-名	固						25	15.565
PN	エアー	エアー	air	名詞-普通名詞-一般	外	1.5120	体	自然	物質	空気	25	15.565
PN	コウ	公		接尾辞-名詞的-一般	漢	1.2760	体	主体	機関	同盟・団体	25	15.565
PN	オイツメル	追い詰める		動詞-一般	和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	25	15.565
PN	サイト	サイト	site	名詞-普通名詞-一般	外	1.1700	体	関係	空間	空間・場所	25	15.565
PN	ケンシュツ	検出		名詞-普通名詞-サ変可能	漢	x.xxxx					25	15.565
PN	ホワイト	ホワイト	white	名詞-普通名詞-一般	外	1.5020	体	自然	自然	色	25	15.565
PN	タハツ	多発		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	25	15.565
PN	ラクゴ	落語		名詞-普通名詞-一般	漢	1.3210	体	活動	芸術	文芸	25	15.565
PN	チュウキ	中期		名詞-普通名詞-副詞可能	漢	x.xxxx					25	15.565
PN	タワー	タワー	tower	名詞-普通名詞-一般	外	1.4410	体	生産物	住居	家屋・建物	25	15.565
PN	ケントウ	健闘		名詞-普通名詞-サ変可能	漢	1.3551	体	活動	交わり	戦争	25	15.565
PN	ツメカケル	詰め掛ける		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	25	15.565
PN	サイアク	最悪		名詞-普通名詞-形状詞可能	漢	1.1332	体	関係	様相	良不良・適不適	25	15.565
PN	チョット	一寸		副詞	和	3.1910	相	関係	量	多少	25	15.565
PN				英単語							25	15.565
PN	シンジツ	真実		名詞-普通名詞-一般	漢	1.1030	体	関係	事柄	真偽・是非	25	15.565
PN	コクフク	克服		名詞-普通名詞-サ変可能	漢	1.3570	体	活動	交わり	勝敗	25	15.565
PN	シイル	強いる		動詞-一般	和	2.3670	用	活動	待遇	命令・制約・服従	25	15.565
PN	ツナガル	繋がる		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	25	15.565
PN	セーフガード	セーフガード	safeguard	名詞-普通名詞-一般	外	1.3670	体	活動	待遇	命令・制約・服従	25	15.565
PN	トホ	徒歩		名詞-普通名詞-一般	漢	1.1522	体	関係	作用	走り・飛び・流れなど	25	15.565
PN	シリアウ	知り合う		動詞-一般	和	2.3500	用	活動	交わり	交わり	25	15.565
PN	オマエ	御前		代名詞	和	1.2010	体	主体	人間	われ・なれ・かれ	25	15.565
PN	ケーエスディー	ＫＳＤ		名詞-固有名詞-一般	固	1.2760	体	主体	機関	同盟・団体	25	15.565
PN	ゴ	後		名詞-普通名詞-副詞可能	漢	3.1670	相	関係	時間	時間的前後	25	15.565
PN	カイキュウ	階級		名詞-普通名詞-一般	漢	1.1101	体	関係	類	等級・系列	25	15.565
PN	セイジョウ	正常		名詞-普通名詞-形状詞可能	漢	1.1030	体	関係	事柄	真偽・是非	25	15.565
PN	スタッフ	スタッフ	staff	名詞-普通名詞-一般	外	1.2400	体	主体	成員	成員・職	25	15.565
PN	サトオヤ	里親		名詞-普通名詞-一般	和	1.2120	体	主体	家族	親・先祖	25	15.565
PN	ヒント	ヒント	hint	名詞-普通名詞-一般	外	1.3092	体	活動	心	見せる	25	15.565
PN	キョネン	去年		名詞-普通名詞-副詞可能	漢	3.1642	相	関係	時間	過去	25	15.565
PN	ウラソエ	ウラソエ		名詞-固有名詞-地名-一般	固	x.xxxx					25	15.565
PN	シン	新		接尾辞-名詞的-一般	漢	3.1660	相	関係	時間	新旧・遅速	25	15.565
PN	ショトウ	諸島		名詞-普通名詞-一般	漢	1.5260	体	自然	天地	海・島	25	15.565
PN	モウシワケ	申し訳		名詞-普通名詞-一般	和	1.3135	体	活動	言語	批評・弁解	25	15.565
PN	インチョウ	院長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	25	15.565
PN	ヒヤク	飛躍		名詞-普通名詞-サ変可能	漢	1.1522	体	関係	作用	走り・飛び・流れなど	25	15.565
PN	イトウ	イトウ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	25	15.565
PN	ケンジ	ケンジ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	25	15.565
PN	トウナン	盗難		名詞-普通名詞-一般	漢	1.3310	体	活動	生活	人生・禍福	25	15.565
PN	テイゲン	提言		名詞-普通名詞-サ変可能	漢	1.3134	体	活動	言語	言論	25	15.565
PN	ミサコ	ミサコ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	25	15.565
PN	コス	越す		動詞-一般	和	2.1584	用	関係	作用	限定・優劣	25	15.565
PN	アオバ	アオバ		名詞-固有名詞-地名-一般	固	x.xxxx					25	15.565
PN	ワキ	脇		名詞-普通名詞-一般	和	1.1740	体	関係	空間	左右・前後・たてよこ	25	15.565
PN	キュウカン	休館		名詞-普通名詞-サ変可能	漢	1.1503	体	関係	作用	終了・中止・停止	25	15.565
PN	ミヤコジマ	ミヤコジマ		名詞-固有名詞-地名-一般	固	x.xxxx					25	15.565
PN	コンシュウ	今秋		名詞-普通名詞-副詞可能	漢	1.1641	体	関係	時間	現在	25	15.565
PN	テンラン	展覧		名詞-普通名詞-サ変可能	漢	1.3092	体	活動	心	見せる	25	15.565
PN	ヘヤ	部屋		名詞-普通名詞-一般	和	1.2760	体	主体	機関	同盟・団体	25	15.565
PN	クレ	クレ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	25	15.565
PN	ヘンカク	変革		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	25	15.565
PN	オショク	汚職		名詞-普通名詞-一般	漢	1.3440	体	活動	行為	犯罪・罪	25	15.565
PN	ボギー	ボギー	bogey	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	25	15.565
PN	チョッキュウ	直球		名詞-普通名詞-一般	漢	1.3374	体	活動	生活	スポーツ	25	15.565
PN	コクガイ	国外		名詞-普通名詞-一般	漢	1.1770	体	関係	空間	内外	25	15.565
PN	シノハラ	シノハラ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	25	15.565
PN	カイサイ	開催		名詞-普通名詞-サ変可能	漢	1.1502	体	関係	作用	開始	25	15.565
PN	エリア	エリア	area	名詞-普通名詞-一般	外	1.1720	体	関係	空間	範囲・席・跡	25	15.565
PN	ボトル	ボトル	bottle	名詞-普通名詞-一般	外	1.4511	体	生産物	道具	瓶・筒・つぼ・膳など	25	15.565
PN	ツム	積む		動詞-一般	和	2.1580	用	関係	作用	増減・補充	25	15.565
PN	セイショウネン	青少年		名詞-普通名詞-一般	漢	1.2050	体	主体	人間	老少	25	15.565
PN	コウガク	工学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	25	15.565
PN	シタイ	死体		名詞-普通名詞-一般	漢	1.5600	体	自然	身体	身体	25	15.565
PN	ディーエフ	ＤＦ		名詞-普通名詞-一般	記号	1.2450	体	主体	成員	その他の仕手	25	15.565
PN	イズミ	イズミ		名詞-固有名詞-人名-姓	固						25	15.565
PN	シセン	視線		名詞-普通名詞-一般	漢	1.3091	体	活動	心	見る	25	15.565
PN	ホウチョウ	訪朝		名詞-普通名詞-サ変可能	漢	1.3520	体	活動	交わり	応接・送迎	25	15.565
PN	モン	門		名詞-普通名詞-一般	漢	1.4420	体	生産物	住居	門・塀	25	15.565
PN	ハシ	箸		名詞-普通名詞-一般	和	1.4520	体	生産物	道具	食器・調理器具	25	15.565
PN	カン	缶		名詞-普通名詞-助数詞可能	漢	1.4512	体	生産物	道具	おけ・たる・缶	25	15.565
PN	ヨカン	予感		名詞-普通名詞-サ変可能	漢	1.3001	体	活動	心	感覚	25	15.565
PN	イチルイ	一塁		名詞-普通名詞-一般	漢	1.1720	体	関係	空間	範囲・席・跡	25	15.565
PN	キャラクター	キャラクター	character	名詞-普通名詞-一般	外	1.1330	体	関係	様相	性質	25	15.565
PN	キョウショクイン	教職員		名詞-普通名詞-一般	漢	1.2400	体	主体	成員	成員・職	25	15.565
PN	トウチ	統治		名詞-普通名詞-サ変可能	漢	1.3600	体	活動	待遇	支配・政治	25	15.565
PN	クイズ	クイズ	quiz	名詞-普通名詞-一般	外	1.3132	体	活動	言語	問答	25	15.565
PN	ユズル	譲る		動詞-一般	和	x.xxxx					25	15.565
PN	アオ	青		名詞-普通名詞-一般	和	1.5020	体	自然	自然	色	25	15.565
PN	シバシバ	屡		副詞	和	3.1612	相	関係	時間	毎日・毎度	25	15.565
PN	デキアガル	出来上がる		動詞-一般	和	2.1220	用	関係	存在	成立	25	15.565
PN	サカモト	サカモト		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	25	15.565
PN	センチョウ	船長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	25	15.565
PN	ソルトレーク	ソルト・レーク		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	25	15.565
PN	ギン	銀	銀行	接尾辞-名詞的-一般	漢	1.4570	体	生産物	道具	遊具・置物・像など	25	15.565
PN	キット	急度		副詞	和	4.3100	他		判断	判断	25	15.565
PN	シュサイ	主宰		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	25	15.565
PN	ホウ	法		接尾辞-名詞的-一般	漢	1.3080	体	活動	心	原理・規則	25	15.565
PN	アラファト	アラファト	Arafat	名詞-固有名詞-人名-一般	固						25	15.565
PN		《		補助記号-括弧開	記号						25	15.565
PN	ウチアケル	打ち明ける		動詞-一般	和	2.3123	用	活動	言語	伝達・報知	25	15.565
PN	ハタラキカケル	働き掛ける		動詞-一般	和	2.3522	用	活動	交わり	仲介	25	15.565
PN	コウガイ	公害		名詞-普通名詞-一般	漢	1.3310	体	活動	生活	人生・禍福	25	15.565
PN	コウイキ	広域		名詞-普通名詞-一般	漢	1.1720	体	関係	空間	範囲・席・跡	25	15.565
PN	ネッセン	熱戦		名詞-普通名詞-一般	漢	x.xxxx					25	15.565
PN	チャント	ちゃんと		副詞	和	3.3068	相	活動	心	詳細・正確・不思議	25	15.565
PN	ワリコム	割り込む		動詞-一般	和	2.1532	用	関係	作用	入り・入れ	25	15.565
PN	スキー	スキー	ski	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	25	15.565
PN	イシハラ	イシハラ		名詞-固有名詞-人名-姓	固						25	15.565
PN	ウエル	植える		動詞-一般	和	2.3810	用	活動	事業	農業・林業	25	15.565
PN	ヘンドウ	変動		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	25	15.565
PN	ウマ	馬		名詞-普通名詞-一般	和	1.5501	体	自然	動物	哺乳類	25	15.565
PN	ゲンリョウ	原料		名詞-普通名詞-一般	漢	1.4100	体	生産物	資材	資材・ごみ	25	15.565
PN	キシ	棋士		名詞-普通名詞-一般	漢	1.2410	体	主体	成員	専門的・技術的職業	25	15.565
PN	ケッカン	血管		名詞-普通名詞-一般	漢	1.5604	体	自然	身体	膜・筋・神経・内臓	25	15.565
PN	ブシ	武士		名詞-普通名詞-一般	漢	1.2330	体	主体	人物	社会階層	25	15.565
PN		》		補助記号-括弧閉	記号						25	15.565
PN	サンカク	参画		名詞-普通名詞-サ変可能	漢	x.xxxx					25	15.565
