register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OW	ブラジル	ブラジル	Brazil	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	193	34.218
OW	キチ	基地		名詞-普通名詞-一般	漢	1.1700	体	関係	空間	空間・場所	193	34.218
OW	ケイ	刑		名詞-普通名詞-一般	漢	1.3612	体	活動	待遇	刑	193	34.218
OW	ムカエル	迎える		動詞-一般	和	2.3520	用	活動	交わり	応接・送迎	192	34.041
OW	コウサイ	公債		名詞-普通名詞-一般	漢	x.xxxx					192	34.041
OW	バン	番		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	192	34.041
OW	ミンシュ	民主		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	192	34.041
OW	コウセイ	更生		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	192	34.041
OW	リョカン	旅館		名詞-普通名詞-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	192	34.041
OW	ソクリョウ	測量		名詞-普通名詞-サ変可能	漢	x.xxxx					192	34.041
OW	スウ	数		名詞-数詞	漢	1.1962	体	関係	量	助数接辞	191	33.864
OW	アイダ	間		名詞-普通名詞-副詞可能	和	1.1721	体	関係	空間	境・間	191	33.864
OW	チリ	地理		名詞-普通名詞-一般	漢	1.5230	体	自然	天地	地	191	33.864
OW	ツキ	付き		接尾辞-名詞的-一般	和	1.1131	体	関係	類	連絡・所属	191	33.864
OW	ツウカ	通貨		名詞-普通名詞-一般	漢	1.4040	体	生産物	物品	貨幣・切符・証券	191	33.864
OW	ジシン	自身		名詞-普通名詞-副詞可能	漢	1.2020	体	主体	人間	自他	191	33.864
OW	ホーム	ホーム	home	名詞-普通名詞-一般	外	1.2650	体	主体	社会	店・旅館・病院・劇場など	191	33.864
OW	ガッキュウ	学級		名詞-普通名詞-一般	漢	1.2760	体	主体	機関	同盟・団体	191	33.864
OW	イチジ	一時		名詞-普通名詞-副詞可能	漢	1.1600	体	関係	時間	時間	191	33.864
OW	チンタイ	賃貸		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	191	33.864
OW	チョウジュウ	鳥獣		名詞-普通名詞-一般	漢	x.xxxx					190	33.686
OW	サンニュウ	参入		名詞-普通名詞-サ変可能	漢	1.1526	体	関係	作用	進退	190	33.686
OW	アル	或る		連体詞	和	3.3068	相	活動	心	詳細・正確・不思議	190	33.686
OW	シャイン	社員		名詞-普通名詞-一般	漢	1.2400	体	主体	成員	成員・職	190	33.686
OW	ボウソウ	暴走		名詞-普通名詞-サ変可能	漢	1.1522	体	関係	作用	走り・飛び・流れなど	189	33.509
OW	ゾウキョウ	増強		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	189	33.509
OW	イキ	域		接尾辞-名詞的-一般	漢	1.1720	体	関係	空間	範囲・席・跡	189	33.509
OW	ショメイ	署名		名詞-普通名詞-サ変可能	漢	1.3151	体	活動	言語	書き	189	33.509
OW	サイテイ	最低		名詞-普通名詞-形状詞可能	漢	1.1920	体	関係	量	程度・限度	189	33.509
OW	シンポ	進歩		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	189	33.509
OW	データーベース	データーベース	database	名詞-普通名詞-一般	外	1.1040	体	関係	事柄	本体・代理	189	33.509
OW	イツ	五		名詞-数詞	和	1.1960	体	関係	量	数記号（一二三）	189	33.509
OW	エイゾウ	映像		名詞-普通名詞-一般	漢	1.5010	体	自然	自然	光	189	33.509
OW	シモン	諮問		名詞-普通名詞-サ変可能	漢	1.3132	体	活動	言語	問答	189	33.509
OW	フチュウ	付注		名詞-普通名詞-一般	漢	x.xxxx					189	33.509
OW	シッカン	疾患		名詞-普通名詞-一般	漢	1.5721	体	自然	生命	病気・体調	188	33.332
OW	カクネン	各年		名詞-普通名詞-一般	漢	x.xxxx					188	33.332
OW	ソウチ	送致		名詞-普通名詞-サ変可能	漢	x.xxxx					188	33.332
OW	セイミツ	精密		名詞-普通名詞-形状詞可能	漢	x.xxxx					188	33.332
OW	シャダン	社団		名詞-普通名詞-一般	漢	1.2760	体	主体	機関	同盟・団体	188	33.332
OW	タイキュウ	耐久		名詞-普通名詞-一般	漢	1.1240	体	関係	存在	保存	188	33.332
OW	シュツリョク	出力		名詞-普通名詞-サ変可能	漢	1.1531	体	関係	作用	出・出し	187	33.154
OW	ホショウ	保証		名詞-普通名詞-サ変可能	漢	1.3530	体	活動	交わり	約束	187	33.154
OW	マンション	マンション	mansion	名詞-普通名詞-一般	外	1.4400	体	生産物	住居	住居	187	33.154
OW	ハンシン	ハンシン		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	187	33.154
OW	カンバツ	間伐		名詞-普通名詞-サ変可能	漢	x.xxxx					186	32.977
OW	カナリ	可成		形状詞-一般	混	3.1920	相	関係	量	程度	186	32.977
OW	ム	無		接頭辞	漢	3.1120	相	関係	類	相対	186	32.977
OW	チテン	地点		名詞-普通名詞-一般	漢	1.1700	体	関係	空間	空間・場所	186	32.977
OW	ゾウリン	造林		名詞-普通名詞-サ変可能	漢	x.xxxx					186	32.977
OW	トリアゲル	取り上げる		動詞-一般	和	2.3063	用	活動	心	比較・参考・区別・選択	186	32.977
OW	ヨウチ	幼稚		形状詞-一般	漢	3.3421	相	活動	行為	才能	186	32.977
OW	ケイホウ	警報		名詞-普通名詞-一般	漢	1.3123	体	活動	言語	伝達・報知	186	32.977
OW	キョウヨウ	教養		名詞-普通名詞-一般	漢	1.3421	体	活動	行為	才能	186	32.977
OW	キロワット	キロワット		名詞-普通名詞-助数詞可能	外	1.1962	体	関係	量	助数接辞	186	32.977
OW	ナイブ	内部		名詞-普通名詞-一般	漢	1.1770	体	関係	空間	内外	186	32.977
OW	コ	個		接尾辞-名詞的-助数詞	漢	1.1962	体	関係	量	助数接辞	186	32.977
OW	ミンゾク	民族		名詞-普通名詞-一般	漢	1.2300	体	主体	人物	人種・民族	185	32.8
OW	イコウ	意向		名詞-普通名詞-一般	漢	1.3045	体	活動	心	意志	185	32.8
OW	フタリ	二人		名詞-普通名詞-副詞可能	和	x.xxxx					185	32.8
OW	カクジツ	確実		形状詞-一般	漢	3.3068	相	活動	心	詳細・正確・不思議	185	32.8
OW	セイメイ	生命		名詞-普通名詞-一般	漢	1.5700	体	自然	生命	生命	185	32.8
OW	ソウコウ	走行		名詞-普通名詞-サ変可能	漢	1.1522	体	関係	作用	走り・飛び・流れなど	185	32.8
OW	トショ	図書		名詞-普通名詞-一般	漢	1.3160	体	活動	言語	文献・図書	185	32.8
OW	ドクジ	独自		形状詞-一般	漢	3.1331	相	関係	様相	特徴	185	32.8
OW	ナゴヤ	ナゴヤ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	184	32.623
OW	キュウシュウ	吸収		名詞-普通名詞-サ変可能	漢	1.1533	体	関係	作用	漏れ・吸入など	184	32.623
OW	ソクド	速度		名詞-普通名詞-一般	漢	1.1913	体	関係	量	速度	184	32.623
OW	シュウセイ	修正		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	184	32.623
OW	メキシコ	メキシコ	Mexico	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	184	32.623
OW	ギョカイ	魚介		名詞-普通名詞-一般	漢	1.5500	体	自然	動物	動物	183	32.445
OW	エヌ	Ｎ		記号-文字	記号						183	32.445
OW	ハジマル	始まる		動詞-一般	和	2.1502	用	関係	作用	開始	183	32.445
OW	マルタ	丸太		名詞-普通名詞-一般	混	x.xxxx					183	32.445
OW	ユウゴウ	融合		名詞-普通名詞-サ変可能	漢	1.1550	体	関係	作用	合体・出会い・集合など	183	32.445
OW	シソウ	思想		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	183	32.445
OW	ルイ	類		接尾辞-名詞的-一般	漢	1.1962	体	関係	量	助数接辞	183	32.445
OW	アイティー	ＩＴ		名詞-普通名詞-一般	記号	1.3850	体	活動	事業	技術・設備・修理	183	32.445
OW	セイチョウ	成長		名詞-普通名詞-サ変可能	漢	1.5701	体	自然	生命	生	183	32.445
OW	ワヘイ	和平		名詞-普通名詞-一般	漢	1.3500	体	活動	交わり	交わり	183	32.445
OW	ツマ	妻		名詞-普通名詞-一般	和	1.2110	体	主体	家族	夫婦	183	32.445
OW	レーダー	レーダー	radar	名詞-普通名詞-一般	外	1.4620	体	生産物	機械	電気器具・部品	182	32.268
OW	エヌエイチケー	ＮＨＫ		名詞-固有名詞-一般	固	1.2760	体	主体	機関	同盟・団体	182	32.268
OW	テイゲン	提言		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	182	32.268
OW	ホウシュウ	報酬		名詞-普通名詞-一般	漢	1.3740	体	活動	経済	給与・料金・利子	182	32.268
OW	ヨウジ	幼児		名詞-普通名詞-一般	漢	1.2050	体	主体	人間	老少	182	32.268
OW	マス	増す		動詞-一般	和	2.1580	用	関係	作用	増減・補充	181	32.091
OW	ベツ	別		名詞-普通名詞-形状詞可能	漢	3.1010	相	関係	真偽	こそあど・他	181	32.091
OW	オウシュウ	押収		名詞-普通名詞-サ変可能	漢	x.xxxx					181	32.091
OW	ミッセツ	密接		形状詞-一般	漢	3.1110	相	関係	類	関係	181	32.091
OW	シンゴウ	信号		名詞-普通名詞-一般	漢	1.3121	体	活動	言語	合図・挨拶	181	32.091
OW	アクシュウ	悪臭		名詞-普通名詞-一般	漢	x.xxxx					181	32.091
OW	タイリョク	体力		名詞-普通名詞-一般	漢	1.1402	体	関係	力	物力・権力・体力など	181	32.091
OW	フメイ	不明		名詞-普通名詞-形状詞可能	漢	1.3062	体	活動	心	注意・認知・了解	181	32.091
OW	ジョウキン	常勤		名詞-普通名詞-サ変可能	漢	1.3320	体	活動	生活	労働・作業・休暇	181	32.091
OW	ヨチ	予知		名詞-普通名詞-サ変可能	漢	x.xxxx					181	32.091
OW	フクゴウ	複合		名詞-普通名詞-サ変可能	漢	1.1550	体	関係	作用	合体・出会い・集合など	181	32.091
OW	トクショク	特色		名詞-普通名詞-一般	漢	1.1331	体	関係	様相	特徴	181	32.091
OW	ゼンゴ	前後		名詞-普通名詞-副詞可能	漢	1.1920	体	関係	量	程度・限度	180	31.913
OW	アワジ	アワジ		名詞-固有名詞-地名-一般	固	x.xxxx					180	31.913
OW	サンソン	山村		名詞-普通名詞-一般	漢	1.2540	体	主体	公私	都会・田舎	180	31.913
OW	シュッショウ	出生		名詞-普通名詞-サ変可能	漢	x.xxxx					180	31.913
OW	ウケイレル	受け入れる		動詞-一般	和	2.3532	用	活動	交わり	賛否	179	31.736
OW	レンカン	連関		名詞-普通名詞-サ変可能	漢	x.xxxx					179	31.736
OW	ミコミ	見込み		名詞-普通名詞-一般	和	1.3066	体	活動	心	判断・推測・評価	179	31.736
OW	ジアン	事案		名詞-普通名詞-一般	漢	1.1000	体	関係	事柄	事柄	179	31.736
OW	セイコウ	成功		名詞-普通名詞-サ変可能	漢	1.3470	体	活動	行為	成功・失敗	179	31.736
OW	ハンソウ	搬送		名詞-普通名詞-サ変可能	漢	1.3830	体	活動	事業	運輸	179	31.736
OW	ヨウリョウ	容量		名詞-普通名詞-一般	漢	1.1900	体	関係	量	量	179	31.736
OW	ショウ	症		接尾辞-名詞的-一般	漢	1.5721	体	自然	生命	病気・体調	179	31.736
OW	フマン	不満		名詞-普通名詞-形状詞可能	漢	1.3013	体	活動	心	安心・焦燥・満足	179	31.736
OW	タイカイ	大会		名詞-普通名詞-一般	漢	1.3510	体	活動	交わり	集会	178	31.559
OW	フク	副		接頭辞	漢	3.1040	相	関係	真偽	本体・代理	178	31.559
OW	タイコウ	大綱		名詞-普通名詞-一般	漢	1.3070	体	活動	心	意味・問題・趣旨など	178	31.559
OW	ガット	ＧＡＴＴ		名詞-普通名詞-一般	記号	x.xxxx					178	31.559
OW	コミュニティー	コミュニティー	community	名詞-普通名詞-一般	外	x.xxxx					178	31.559
OW	アンケート	アンケート	enquete	名詞-普通名詞-一般	外	1.3132	体	活動	言語	問答	177	31.382
OW	チョッカツ	直轄		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	177	31.382
OW	カイナン	海難		名詞-普通名詞-一般	漢	x.xxxx					177	31.382
OW	ツウコウ	通行		名詞-普通名詞-サ変可能	漢	1.1520	体	関係	作用	進行・過程・経由	177	31.382
OW	テロ	テロ	terrorism	名詞-普通名詞-一般	外	1.3550	体	活動	交わり	平和・治乱	176	31.204
OW	ミヂカ	身近		形状詞-一般	和	3.1331	相	関係	様相	特徴	176	31.204
OW	フィリピン	フィリピン	Philippines	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	176	31.204
OW	セン	線		名詞-普通名詞-一般	漢	1.1711	体	関係	空間	線	175	31.027
OW	リュウニュウ	流入		名詞-普通名詞-サ変可能	漢	1.1532	体	関係	作用	入り・入れ	175	31.027
OW	ザンダカ	残高		名詞-普通名詞-一般	混	1.1931	体	関係	量	過不足	175	31.027
OW		−		補助記号-一般	記号						175	31.027
OW	カイシュウ	改修		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	175	31.027
OW	ジョウシャ	乗車		名詞-普通名詞-サ変可能	漢	1.1541	体	関係	作用	乗り降り・浮き沈み	175	31.027
OW	コクテイ	国定		名詞-普通名詞-一般	漢	x.xxxx					175	31.027
OW	ゾク	族		接尾辞-名詞的-一般	漢	1.1951	体	関係	量	群・組・対	175	31.027
OW	ヒョウギ	評議		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	175	31.027
OW	チュウカン	中間		名詞-普通名詞-一般	漢	1.1721	体	関係	空間	境・間	175	31.027
OW	シュウカン	週間		名詞-普通名詞-助数詞可能	漢	1.1632	体	関係	時間	週・週日	174	30.85
OW	ヨウイン	要員		名詞-普通名詞-一般	漢	x.xxxx					174	30.85
OW	ソウ	沿う		動詞-一般	和	2.1730	用	関係	空間	方向・方角	174	30.85
OW	カイホウ	開放		名詞-普通名詞-サ変可能	漢	1.1553	体	関係	作用	開閉・封	174	30.85
OW	キュウメイ	救命		名詞-普通名詞-一般	漢	x.xxxx					174	30.85
OW	シュウ	週		名詞-普通名詞-助数詞可能	漢	1.1632	体	関係	時間	週・週日	174	30.85
OW	ジョキョ	除去		名詞-普通名詞-サ変可能	漢	1.1251	体	関係	存在	除去	174	30.85
OW	テンポ	店舗		名詞-普通名詞-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	173	30.672
OW	シュベツ	種別		名詞-普通名詞-サ変可能	漢	x.xxxx					173	30.672
OW	ユウガイ	有害		形状詞-一般	漢	3.5300	相	自然	生物	生物	173	30.672
OW	カンスウ	関数		名詞-普通名詞-一般	漢	x.xxxx					173	30.672
OW	レイキャク	冷却		名詞-普通名詞-サ変可能	漢	1.5170	体	自然	物質	熱	173	30.672
OW	ゴウウ	豪雨		名詞-普通名詞-一般	漢	x.xxxx					173	30.672
OW	モト	元		名詞-普通名詞-一般	和	1.1642	体	関係	時間	過去	173	30.672
OW	ヤクイン	役員		名詞-普通名詞-一般	漢	1.2400	体	主体	成員	成員・職	173	30.672
OW	ヒギ	被疑		名詞-普通名詞-一般	漢	x.xxxx					173	30.672
OW	ビジネス	ビジネス	business	名詞-普通名詞-一般	外	1.3800	体	活動	事業	事業・業務	173	30.672
OW	ゴ	語		名詞-普通名詞-一般	漢	1.3101	体	活動	言語	言語	172	30.495
OW	ナイカイ	内海		名詞-普通名詞-一般	漢	1.5260	体	自然	天地	海・島	172	30.495
OW	チホウ	地方		名詞-普通名詞-一般	漢	1.1720	体	関係	空間	範囲・席・跡	172	30.495
OW	コウテイ	工程		名詞-普通名詞-一般	漢	x.xxxx					172	30.495
OW	ギョコウ	漁港		名詞-普通名詞-一般	漢	x.xxxx					172	30.495
OW	ジユウ	自由		名詞-普通名詞-形状詞可能	漢	3.3610	相	活動	待遇	公式・公平	172	30.495
OW	ニュウサツ	入札		名詞-普通名詞-サ変可能	漢	1.3761	体	活動	経済	売買	172	30.495
OW	ウケイレル	受け入れる		動詞-一般	和	2.3770	用	活動	経済	授受	172	30.495
OW	ギュウニク	牛肉		名詞-普通名詞-一般	漢	1.4323	体	生産物	食料	魚・肉	171	30.318
OW	チョクメン	直面		名詞-普通名詞-サ変可能	漢	1.1730	体	関係	空間	方向・方角	171	30.318
OW	ダス	出す		動詞-非自立可能	和	2.1531	用	関係	作用	出・出し	171	30.318
OW	カ	過		接頭辞	漢	1.1931	体	関係	量	過不足	171	30.318
OW	フカイ	深い		形容詞-一般	和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	171	30.318
OW	サイ	最		接頭辞	漢	3.1920	相	関係	量	程度	171	30.318
OW	ジョウト	譲渡		名詞-普通名詞-サ変可能	漢	1.3770	体	活動	経済	授受	171	30.318
OW	ギョウシャ	業者		名詞-普通名詞-一般	漢	1.2412	体	主体	成員	実業・商業	171	30.318
OW	イキナイ	域内		名詞-普通名詞-一般	漢	x.xxxx					171	30.318
OW	カンゼン	完全		形状詞-一般	漢	3.1921	相	関係	量	限度	171	30.318
OW	ギュウ	牛		接尾辞-名詞的-一般	漢	1.5501	体	自然	動物	哺乳類	171	30.318
OW	レッシャ	列車		名詞-普通名詞-一般	漢	1.4650	体	生産物	機械	乗り物（陸上）	170	30.14
OW	ニュウイン	入院		名詞-普通名詞-サ変可能	漢	1.1532	体	関係	作用	入り・入れ	170	30.14
OW	ロシア	ロシア	Rossiya	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	170	30.14
OW	シシツ	資質		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	170	30.14
OW	セイザイ	製材		名詞-普通名詞-サ変可能	漢	x.xxxx					170	30.14
OW	ヒキアゲル	引き上げる		動詞-一般	和	2.1540	用	関係	作用	上がり・下がり	170	30.14
OW	ダンリョク	弾力		名詞-普通名詞-一般	漢	1.1401	体	関係	力	弾力・動力・圧力など	169	29.963
OW	フシン	不振		名詞-普通名詞-形状詞可能	漢	1.1302	体	関係	様相	趣・調子	169	29.963
OW	ツヨマル	強まる		動詞-一般	和	2.1500	用	関係	作用	作用・変化	169	29.963
OW	サイクル	サイクル	cycle	名詞-普通名詞-サ変可能	外	1.1902	体	関係	量	数	169	29.963
OW	カンアン	勘案		名詞-普通名詞-サ変可能	漢	x.xxxx					169	29.963
OW	ナガイ	長い		形容詞-一般	和	3.1600	相	関係	時間	時間	169	29.963
OW	キセツ	季節		名詞-普通名詞-一般	漢	1.1624	体	関係	時間	季節	169	29.963
OW	セキ	隻		接尾辞-名詞的-助数詞	漢	1.1962	体	関係	量	助数接辞	168	29.786
OW	ルート	ルート	route	名詞-普通名詞-一般	外	1.1520	体	関係	作用	進行・過程・経由	168	29.786
OW	ジエイ	自営		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	168	29.786
OW	ジュウキョ	住居		名詞-普通名詞-サ変可能	漢	1.4400	体	生産物	住居	住居	168	29.786
OW	ショウコウ	商工		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	168	29.786
OW	ブッケン	物件		名詞-普通名詞-一般	漢	1.4000	体	生産物	物品	物品	168	29.786
OW	シダイ	次第		名詞-普通名詞-副詞可能	漢	1.1650	体	関係	時間	順序	167	29.609
OW	イシキ	意識		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	167	29.609
OW	タイド	態度		名詞-普通名詞-一般	漢	1.3030	体	活動	心	表情・態度	167	29.609
OW	ジユウ	自由		名詞-普通名詞-形状詞可能	漢	3.3045	相	活動	心	意志	167	29.609
OW	ブンサン	分散		名詞-普通名詞-サ変可能	漢	1.1552	体	関係	作用	分割・分裂・分散	167	29.609
OW	セギョウ	施業		名詞-普通名詞-サ変可能	漢	x.xxxx					167	29.609
OW	リンドウ	林道		名詞-普通名詞-一般	漢	x.xxxx					166	29.431
OW	マチ	町		名詞-普通名詞-一般	和	1.2550	体	主体	公私	政治的区画	166	29.431
OW	シュツガン	出願		名詞-普通名詞-サ変可能	漢	x.xxxx					166	29.431
OW	ホウニチ	訪日		名詞-普通名詞-サ変可能	漢	x.xxxx					166	29.431
OW	ジュンシュ	順守		名詞-普通名詞-サ変可能	漢	1.3670	体	活動	待遇	命令・制約・服従	166	29.431
OW	コウケイ	後継		名詞-普通名詞-一般	漢	1.1504	体	関係	作用	連続・反復	166	29.431
OW	ニッスウ	日数		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	166	29.431
OW	シニョウ	屎尿		名詞-普通名詞-一般	漢	x.xxxx					165	29.254
OW	チサン	治山		名詞-普通名詞-一般	漢	x.xxxx					165	29.254
OW	テンボウ	展望		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	165	29.254
OW	カイフク	回復		名詞-普通名詞-サ変可能	漢	1.5721	体	自然	生命	病気・体調	165	29.254
OW	ターミナル	ターミナル	terminal	名詞-普通名詞-一般	外	x.xxxx					165	29.254
OW	ハッシン	発信		名詞-普通名詞-サ変可能	漢	1.3122	体	活動	言語	通信	165	29.254
OW	セト	セト		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	165	29.254
OW	コウタイ	後退		名詞-普通名詞-サ変可能	漢	1.1526	体	関係	作用	進退	164	29.077
OW	キョウドウ	協同		名詞-普通名詞-サ変可能	漢	1.3540	体	活動	交わり	協力・参加	164	29.077
OW	ジョウジ	常時		名詞-普通名詞-副詞可能	漢	x.xxxx					164	29.077
OW	キュウヨウ	休養		名詞-普通名詞-サ変可能	漢	x.xxxx					164	29.077
OW	プルトニウム	プルトニウム	plutonium	名詞-普通名詞-一般	外	1.5110	体	自然	物質	元素	164	29.077
OW	ジシャ	自社		名詞-普通名詞-一般	漢	1.2640	体	主体	社会	事務所・市場・駅など	164	29.077
OW	ブロック	ブロック	block	名詞-普通名詞-サ変可能	外	1.1720	体	関係	空間	範囲・席・跡	164	29.077
OW	ソガイ	阻害		名詞-普通名詞-サ変可能	漢	1.1563	体	関係	作用	防止・妨害・回避	164	29.077
OW	ソンチョウ	尊重		名詞-普通名詞-サ変可能	漢	1.3021	体	活動	心	敬意・感謝・信頼など	164	29.077
OW	シュウヤク	集約		名詞-普通名詞-サ変可能	漢	x.xxxx					164	29.077
OW	ショウ	証		接尾辞-名詞的-一般	漢	1.3155	体	活動	言語	文書	164	29.077
OW	オンセイ	音声		名詞-普通名詞-一般	漢	1.3031	体	活動	心	声	163	28.899
OW	ディーエーシー	ＤＡＣ		名詞-普通名詞-一般	記号	x.xxxx					163	28.899
OW	カイテイ	改訂		名詞-普通名詞-サ変可能	漢	1.3071	体	活動	心	論理・証明・偽り・誤り・訂正など	163	28.899
OW	ツウチ	通知		名詞-普通名詞-サ変可能	漢	1.3123	体	活動	言語	伝達・報知	163	28.899
OW	ブ	部		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	163	28.899
OW	エイリ	営利		名詞-普通名詞-一般	漢	1.3750	体	活動	経済	損得	163	28.899
OW	シンヨウ	信用		名詞-普通名詞-サ変可能	漢	1.3021	体	活動	心	敬意・感謝・信頼など	163	28.899
OW	ゲン	現		接頭辞	漢	3.1641	相	関係	時間	現在	163	28.899
OW	シンガタ	新型		名詞-普通名詞-一般	混	1.1800	体	関係	形	形・型・姿・構え	163	28.899
OW	コンビナート	コンビナート	kombinat	名詞-普通名詞-一般	外	x.xxxx					163	28.899
OW	チカク	近く		名詞-普通名詞-副詞可能	和	1.1920	体	関係	量	程度・限度	163	28.899
OW	サクネン	昨年		名詞-普通名詞-副詞可能	漢	1.1642	体	関係	時間	過去	163	28.899
OW	デンワ	電話		名詞-普通名詞-サ変可能	漢	1.4620	体	生産物	機械	電気器具・部品	163	28.899
OW	カシダシ	貸し出し		名詞-普通名詞-一般	和	1.3780	体	活動	経済	貸借	162	28.722
OW	カミ	紙		名詞-普通名詞-一般	和	1.4110	体	生産物	資材	紙	162	28.722
OW	フスル	付する		動詞-一般	混	2.1580	用	関係	作用	増減・補充	162	28.722
OW	ローン	ローン	loan	名詞-普通名詞-一般	外	1.3780	体	活動	経済	貸借	162	28.722
OW	カクテイ	確定		名詞-普通名詞-サ変可能	漢	1.3067	体	活動	心	決心・解決・決定・迷い	162	28.722
OW	キヤク	規約		名詞-普通名詞-一般	漢	x.xxxx					162	28.722
OW	アラワス	表わす		動詞-一般	和	2.3092	用	活動	心	見せる	162	28.722
OW	メリット	メリット	merit	名詞-普通名詞-一般	外	1.1331	体	関係	様相	特徴	162	28.722
OW	キョク	局		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	162	28.722
OW	コクドウ	国道		名詞-普通名詞-一般	漢	1.4710	体	生産物	土地利用	道路・橋	162	28.722
OW	サイ	債		接尾辞-名詞的-一般	漢	1.3721	体	活動	経済	資本・金銭	161	28.545
OW	マニュアル	マニュアル	manual	名詞-普通名詞-一般	外	1.3640	体	活動	待遇	教育・養成	161	28.545
OW	ユウハツ	誘発		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	161	28.545
OW	ゲッカン	月間		名詞-普通名詞-一般	漢	x.xxxx					161	28.545
OW	ゲッポウ	月報		名詞-普通名詞-一般	漢	x.xxxx					161	28.545
OW	カンジ	監事		名詞-普通名詞-一般	漢	x.xxxx					161	28.545
OW	アイチ	アイチ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	161	28.545
OW	キョウシュウ	教習		名詞-普通名詞-サ変可能	漢	1.3640	体	活動	待遇	教育・養成	161	28.545
OW	ピー	Ｐ		記号-文字	記号						161	28.545
OW	ジュウナン	柔軟		形状詞-一般	漢	3.1500	相	関係	作用	作用・変化	161	28.545
OW	シンリョウ	診療		名詞-普通名詞-サ変可能	漢	1.3831	体	活動	事業	医療	161	28.545
OW	リショク	離職		名詞-普通名詞-サ変可能	漢	x.xxxx					161	28.545
OW	ノビナヤム	伸び悩む		動詞-一般	和	2.1660	用	関係	時間	新旧・遅速	161	28.545
OW	エイズ	ＡＩＤＳ		名詞-普通名詞-一般	記号	1.5721	体	自然	生命	病気・体調	160	28.368
OW	ソクメン	側面		名詞-普通名詞-一般	漢	1.1300	体	関係	様相	様相・情勢	160	28.368
OW	ヘンサイ	返済		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	160	28.368
OW	ソウギョウ	操業		名詞-普通名詞-サ変可能	漢	x.xxxx					160	28.368
OW	サイヘン	再編		名詞-普通名詞-サ変可能	漢	1.1551	体	関係	作用	統一・組み合わせ	160	28.368
OW	ダイズ	大豆		名詞-普通名詞-一般	漢	1.5402	体	自然	植物	草本	160	28.368
OW	タカク	多角		名詞-普通名詞-一般	漢	1.1910	体	関係	量	多少	159	28.19
OW	ショウリョク	省力		名詞-普通名詞-一般	漢	x.xxxx					159	28.19
OW	イク	幾		名詞-数詞	和	1.1010	体	関係	事柄	こそあど・他	159	28.19
OW	タモツ	保つ		動詞-一般	和	2.1240	用	関係	存在	保存	159	28.19
OW	ケイスウ	係数		名詞-普通名詞-一般	漢	1.1903	体	関係	量	整数・対数など	159	28.19
OW	ツヨメル	強める		動詞-一般	和	2.1583	用	関係	作用	進歩・衰退	159	28.19
OW	ダンチ	団地		名詞-普通名詞-一般	漢	x.xxxx					158	28.013
OW	キグ	器具		名詞-普通名詞-一般	漢	1.4630	体	生産物	機械	機械・装置	158	28.013
OW	デンデン	電電		名詞-固有名詞-一般	固	x.xxxx					158	28.013
OW	コウ	校		接尾辞-名詞的-一般	漢	1.1962	体	関係	量	助数接辞	158	28.013
