register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
PB	アタマ	頭	名詞-普通名詞-一般		和	1.2430	体	主体	成員	長	139	4.14
PB	コンビ	コンビ	名詞-普通名詞-一般	combination	外	1.1951	体	関係	量	群・組・対	139	4.14
PB	イタル	至る	動詞-一般		和	x.xxxx					139	4.14
PB	インターフェース	インターフェース	名詞-普通名詞-一般	interface	外	1.3081	体	活動	心	方法	139	4.14
PB	ニコラ	ニコラ	名詞-固有名詞-人名-一般	外国	固	x.xxxx					139	4.14
PB	シツド	湿度	名詞-普通名詞-一般		漢	1.1916	体	関係	量	角度など	139	4.14
PB	バイオリン	バイオリン	名詞-普通名詞-一般	violin	外	x.xxxx					139	4.14
PB	イル	射る	動詞-一般		和	x.xxxx					139	4.14
PB	ゼイホウ	税法	名詞-普通名詞-一般		漢	x.xxxx					139	4.14
PB	ニー	ニー	名詞-普通名詞-一般	knee	外	x.xxxx					139	4.14
PB	イク	行く	動詞-非自立可能		和	3.1332	相	関係	様相	良不良・適不適	139	4.14
PB	シンチョク	進捗	名詞-普通名詞-サ変可能		漢	1.1583	体	関係	作用	進歩・衰退	139	4.14
PB	オウキュウ	王宮	名詞-普通名詞-一般		漢	x.xxxx					139	4.14
PB	ネヅヨイ	根強い	形容詞-一般		和	3.1400	相	関係	力	力	139	4.14
PB	キョウジュ	教授	名詞-普通名詞-サ変可能		漢	1.3640	体	活動	待遇	教育・養成	139	4.14
PB	フウズル	封ずる	動詞-一般		混	x.xxxx					139	4.14
PB	スイギン	水銀	名詞-普通名詞-一般		漢	x.xxxx					139	4.14
PB	モノノケ	物の怪	名詞-普通名詞-一般		和	x.xxxx					139	4.14
PB	カズオ	カズオ	名詞-固有名詞-人名-名		固						139	4.14
PB	エントツ	煙突	名詞-普通名詞-一般		漢	1.4150	体	生産物	資材	輪・車・棒・管など	139	4.14
PB	オノズカラ	自ずから	副詞		和	3.1500	相	関係	作用	作用・変化	139	4.14
PB	カンカ	感化	名詞-普通名詞-サ変可能		漢	x.xxxx					139	4.14
PB	リショク	離職	名詞-普通名詞-サ変可能		漢	x.xxxx					139	4.14
PB	コム	コム	名詞-普通名詞-一般	com	外	1.3080	体	活動	心	原理・規則	139	4.14
PB	ミーティング	ミーティング	名詞-普通名詞-一般	meeting	外	1.3510	体	活動	交わり	集会	139	4.14
PB	カント	カント	名詞-固有名詞-人名-一般	Kant	固	x.xxxx					139	4.14
PB	ロウジュウ	老中	名詞-普通名詞-一般		漢	1.2411	体	主体	成員	管理的・書記的職業	139	4.14
PB	ギコチナイ	ぎこちない	形容詞-一般		和	x.xxxx					138	4.11
PB	ホクトウ	北東	名詞-普通名詞-一般		漢	1.1730	体	関係	空間	方向・方角	138	4.11
PB	サイシキ	彩色	名詞-普通名詞-サ変可能		漢	1.3851	体	活動	事業	練り・塗り・撃ち・録音・撮影	138	4.11
PB	コンサルティング	コンサルティング	名詞-普通名詞-一般	consulting	外	1.3531	体	活動	交わり	交渉	138	4.11
PB	ワカシュ	若衆	名詞-普通名詞-一般		混	1.2050	体	主体	人間	老少	138	4.11
PB	ジチョウ	次長	名詞-普通名詞-サ変可能		漢	1.2430	体	主体	成員	長	138	4.11
PB	コウエイ	公営	名詞-普通名詞-一般		漢	1.3620	体	活動	待遇	運営	138	4.11
PB	ゲノム	ゲノム	名詞-普通名詞-一般	Genom	外	x.xxxx					138	4.11
PB	ニ	荷	名詞-普通名詞-一般		和	x.xxxx					138	4.11
PB	リョウコ	リョウコ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	138	4.11
PB	タチツクス	立ち尽くす	動詞-一般		和	x.xxxx					138	4.11
PB	ウッスラ	薄ら	副詞		和	3.1910	相	関係	量	多少	138	4.11
PB	タンザク	短冊	名詞-普通名詞-一般		漢	1.1820	体	関係	形	玉・凹凸・うず・しわなど	138	4.11
PB	メ	目	名詞-普通名詞-一般		和	1.3091	体	活動	心	見る	138	4.11
PB	バスルーム	バスルーム	名詞-普通名詞-一般	bathroom	外	1.4430	体	生産物	住居	部屋・床・廊下・階段など	138	4.11
PB	ドシャ	土砂	名詞-普通名詞-一般		漢	x.xxxx					138	4.11
PB	サシシメス	指し示す	動詞-一般		和	x.xxxx					138	4.11
PB	ナキゴエ	鳴き声	名詞-普通名詞-一般		和	1.3031	体	活動	心	声	138	4.11
PB	マンジュウ	饅頭	名詞-普通名詞-一般		漢	1.4340	体	生産物	食料	菓子	138	4.11
PB	シュツジョウ	出場	名詞-普通名詞-サ変可能		漢	1.1210	体	関係	存在	出没	138	4.11
PB	モレ	漏れ	名詞-普通名詞-一般		和	x.xxxx					138	4.11
PB	イシダン	石段	名詞-普通名詞-一般		混	x.xxxx					138	4.11
PB	ヒダリシタ	左下	名詞-普通名詞-一般		和	1.1741	体	関係	空間	上下	138	4.11
PB	ケガワ	毛皮	名詞-普通名詞-一般		和	1.4200	体	生産物	衣料	衣料・綿・革・糸	138	4.11
PB	ゾウニ	雑煮	名詞-普通名詞-一般		混	x.xxxx					138	4.11
PB	ゴウモン	拷問	名詞-普通名詞-サ変可能		漢	1.3612	体	活動	待遇	刑	138	4.11
PB	コバン	小判	名詞-普通名詞-一般		混	x.xxxx					138	4.11
PB	タダナカ	只中	名詞-普通名詞-一般		和	1.1742	体	関係	空間	中・隅・端	138	4.11
PB	オンドク	音読	名詞-普通名詞-サ変可能		漢	1.3150	体	活動	言語	読み	138	4.11
PB	ドク	独	名詞-普通名詞-一般		漢	1.2590	体	主体	公私	固有地名	138	4.11
PB	トジコモル	閉じ籠もる	動詞-一般		和	2.1532	用	関係	作用	入り・入れ	138	4.11
PB	ニジョウ	ニジョウ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	138	4.11
PB	オリバー	オリバー	名詞-固有名詞-人名-一般	Oliver	固	x.xxxx					138	4.11
PB	シンイ	真意	名詞-普通名詞-一般		漢	x.xxxx					138	4.11
PB	ヤバイ	やばい	形容詞-一般		和	3.1346	相	関係	様相	難易・安危	138	4.11
PB	カンシュウ	監修	名詞-普通名詞-サ変可能		漢	1.3832	体	活動	事業	出版・放送	138	4.11
PB	ガール	ガール	名詞-普通名詞-一般	girl	外	1.2050	体	主体	人間	老少	138	4.11
PB	クミカエル	組み替える	動詞-一般		和	x.xxxx					138	4.11
PB	ヨシ	由	名詞-普通名詞-一般		和	1.1000	体	関係	事柄	事柄	138	4.11
PB	トウカ	等価	名詞-普通名詞-形状詞可能		漢	x.xxxx					138	4.11
PB	ジョウム	常務	名詞-普通名詞-一般		漢	1.2411	体	主体	成員	管理的・書記的職業	138	4.11
PB	ドット	どっと	副詞		和	3.1510	相	関係	作用	動き	138	4.11
PB	ショッカン	食感	名詞-普通名詞-一般		漢	1.3001	体	活動	心	感覚	138	4.11
PB	ブナン	無難	形状詞-一般		漢	3.1346	相	関係	様相	難易・安危	138	4.11
PB	メセン	目線	名詞-普通名詞-一般		混	1.3091	体	活動	心	見る	138	4.11
PB	オイヤル	追い遣る	動詞-一般		和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	138	4.11
PB	サンドウ	山道	名詞-普通名詞-一般		漢	1.4710	体	生産物	土地利用	道路・橋	138	4.11
PB	ハセル	馳せる	動詞-一般		和	2.1522	用	関係	作用	走り・飛び・流れなど	138	4.11
PB	コンジョウ	根性	名詞-普通名詞-一般		漢	x.xxxx					138	4.11
PB	カケガエ	掛け替え	名詞-普通名詞-一般		和	1.1040	体	関係	事柄	本体・代理	138	4.11
PB	ナシ	梨	名詞-普通名詞-一般		和	x.xxxx					138	4.11
PB	シャリン	車輪	名詞-普通名詞-一般		漢	x.xxxx					138	4.11
PB	バンチ	番地	名詞-普通名詞-一般		漢	1.1962	体	関係	量	助数接辞	138	4.11
PB	ニイ	兄	名詞-普通名詞-一般		和	1.2140	体	主体	家族	兄弟	138	4.11
PB	リメン	裏面	名詞-普通名詞-一般		漢	1.1750	体	関係	空間	面・側・表裏	138	4.11
PB	シイン	死因	名詞-普通名詞-一般		漢	1.1112	体	関係	類	因果	138	4.11
PB	メザマシイ	目覚ましい	形容詞-一般		和	x.xxxx					138	4.11
PB	ミカケ	見掛け	名詞-普通名詞-一般		和	1.1310	体	関係	様相	風・観・姿	138	4.11
PB	トッシュツ	突出	名詞-普通名詞-サ変可能		漢	x.xxxx					138	4.11
PB	ノリカエル	乗り換える	動詞-一般		和	2.1501	用	関係	作用	変換・交換	138	4.11
PB	コダチ	木立ち	名詞-普通名詞-一般		和	1.5270	体	自然	天地	地相	138	4.11
PB	カエシ	返し	名詞-普通名詞-一般		和	1.3780	体	活動	経済	貸借	138	4.11
PB	ムネン	無念	名詞-普通名詞-形状詞可能		漢	3.3012	相	活動	心	恐れ・怒り・悔しさ	137	4.08
PB	ウリヌシ	売り主	名詞-普通名詞-一般		和	x.xxxx					137	4.08
PB	ハグルマ	歯車	名詞-普通名詞-一般		和	x.xxxx					137	4.08
PB	スタディー	スタディー	名詞-普通名詞-一般	study	外	1.3065	体	活動	心	研究・試験・調査・検査など	137	4.08
PB	カンマツ	巻末	名詞-普通名詞-一般		漢	1.1651	体	関係	時間	終始	137	4.08
PB	キミコ	キミコ	名詞-固有名詞-人名-名		固						137	4.08
PB	カサナリアウ	重なり合う	動詞-一般		和	2.1580	用	関係	作用	増減・補充	137	4.08
PB	マバタキ	瞬き	名詞-普通名詞-サ変可能		和	1.3393	体	活動	生活	口・鼻・目の動作	137	4.08
PB	イマシメル	戒める	動詞-一般		和	x.xxxx					137	4.08
PB	ジャアク	邪悪	名詞-普通名詞-形状詞可能		漢	3.1332	相	関係	様相	良不良・適不適	137	4.08
PB	アノ	あの	感動詞-フィラー		和	4.3200	他		呼び掛け	呼び掛け・指図	137	4.08
PB	メダマ	目玉	名詞-普通名詞-一般		和	1.5601	体	自然	身体	頭・目鼻・顔	137	4.08
PB	タテマエ	建て前	名詞-普通名詞-一般		和	1.3075	体	活動	心	説・論・主義	137	4.08
PB	シュウチ	羞恥	名詞-普通名詞-一般		漢	1.3041	体	活動	心	自信・誇り・恥・反省	137	4.08
PB	イイハナツ	言い放つ	動詞-一般		和	2.3100	用	活動	言語	言語活動	137	4.08
PB	シマジマ	島々	名詞-普通名詞-一般		和	1.5260	体	自然	天地	海・島	137	4.08
PB	ワフウ	和風	名詞-普通名詞-一般		漢	1.1310	体	関係	様相	風・観・姿	137	4.08
PB	ハキケ	吐き気	名詞-普通名詞-一般		和	x.xxxx					137	4.08
PB	オガム	拝む	動詞-一般		和	x.xxxx					137	4.08
PB	ペチカ	ペチカ	名詞-普通名詞-一般	pechka	外	x.xxxx					137	4.08
PB	コウハン	高判	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	ザンリュウ	残留	名詞-普通名詞-サ変可能		漢	x.xxxx					137	4.08
PB	チュウジョウ	中将	名詞-普通名詞-一般		漢	1.2420	体	主体	成員	軍人	137	4.08
PB	ヘイチ	平地	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	ムダン	無断	名詞-普通名詞-一般		漢	1.3532	体	活動	交わり	賛否	137	4.08
PB	キョウ	卿	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	カンタン	感嘆	名詞-普通名詞-サ変可能		漢	1.3002	体	活動	心	感動・興奮	137	4.08
PB	デフレ	デフレ	名詞-普通名詞-一般	deflation	外	1.3710	体	活動	経済	経済・収支	137	4.08
PB	カコク	過酷	形状詞-一般		漢	3.3680	相	活動	待遇	待遇・礼など	137	4.08
PB	モノヅクリ	物作り	名詞-普通名詞-一般		和	1.3860	体	活動	事業	製造・加工・包装	137	4.08
PB	ウメキゴエ	呻き声	名詞-普通名詞-一般		和	x.xxxx					137	4.08
PB	リョウハン	量販	名詞-普通名詞-サ変可能		漢	1.1900	体	関係	量	量	137	4.08
PB	トニー	トニー	名詞-固有名詞-人名-一般	外国	固	x.xxxx					137	4.08
PB	ヒョウ	票	名詞-普通名詞-助数詞可能		漢	1.1962	体	関係	量	助数接辞	137	4.08
PB	ザッカ	雑貨	名詞-普通名詞-一般		漢	1.4020	体	生産物	物品	産物	137	4.08
PB	コード	コード	名詞-普通名詞-一般	code	外	1.4160	体	生産物	資材	コード・縄・綱など	137	4.08
PB	コウ	高	接頭辞		漢	1.2630	体	主体	社会	社寺・学校	137	4.08
PB	マキコ	マキコ	名詞-固有名詞-人名-名		固						137	4.08
PB	サヨウ	然様	形状詞-一般		混	x.xxxx					137	4.08
PB	イブ	イブ	名詞-固有名詞-人名-一般	Eve	固	1.1670	体	関係	時間	時間的前後	137	4.08
PB	タネ	種	名詞-普通名詞-一般		和	1.5410	体	自然	植物	枝・葉・花・実	137	4.08
PB	オンリョウ	音量	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	マ	間	名詞-普通名詞-助数詞可能		和	1.1721	体	関係	空間	境・間	137	4.08
PB	ザイバツ	財閥	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	ウケモツ	受け持つ	動詞-一般		和	2.3400	用	活動	行為	義務	137	4.08
PB	マンリョウ	満了	名詞-普通名詞-サ変可能		漢	x.xxxx					137	4.08
PB	ショッケン	職権	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	マンガイチ	万が一	名詞-普通名詞-副詞可能		混	4.3140	他		判断	仮定	137	4.08
PB	ウラハラ	裏腹	形状詞-一般		和	3.1120	相	関係	類	相対	137	4.08
PB	ホウネン	ホウネン	名詞-固有名詞-人名-一般		固	x.xxxx					137	4.08
PB	オケ	桶	名詞-普通名詞-一般		和	1.4512	体	生産物	道具	おけ・たる・缶	137	4.08
PB	テキギ	適宜	形状詞-一般		漢	3.1332	相	関係	様相	良不良・適不適	137	4.08
PB	ビン	便	名詞-普通名詞-一般		漢	1.4670	体	生産物	機械	乗り物（空中・宇宙）	137	4.08
PB	ムシャ	武者	名詞-普通名詞-一般		漢	x.xxxx					137	4.08
PB	ウォーキング	ウォーキング	名詞-普通名詞-一般	walking	外	x.xxxx					137	4.08
PB	ベイ	ベイ	名詞-普通名詞-一般	bay	外	1.5260	体	自然	天地	海・島	136	4.051
PB	ダイレクト	ダイレクト	形状詞-一般	direct	外	3.1110	相	関係	類	関係	136	4.051
PB	ソウシ	創始	名詞-普通名詞-サ変可能		漢	1.1502	体	関係	作用	開始	136	4.051
PB	オソルオソル	恐る恐る	副詞		和	3.3045	相	活動	心	意志	136	4.051
PB	サタケ	サタケ	名詞-固有名詞-人名-姓		固	x.xxxx					136	4.051
PB	ツクリ	作り	接尾辞-名詞的-一般		和	1.1320	体	関係	様相	内容・構成	136	4.051
PB	ドット	ドット	名詞-普通名詞-一般	dot	外	1.3113	体	活動	言語	文字	136	4.051
PB	ハナハダシイ	甚だしい	形容詞-一般		和	3.1920	相	関係	量	程度	136	4.051
PB	パズル	パズル	名詞-普通名詞-一般	puzzle	外	1.3370	体	活動	生活	遊楽	136	4.051
PB	チキン	チキン	名詞-普通名詞-一般	chicken	外	1.4323	体	生産物	食料	魚・肉	136	4.051
PB	ユキヒロ	ユキヒロ	名詞-固有名詞-人名-名		固	x.xxxx					136	4.051
PB	メッシュ	メッシュ	名詞-普通名詞-助数詞可能	mesh	外	1.1840	体	関係	形	模様・目	136	4.051
PB	シ	師	接尾辞-名詞的-一般		漢	1.2440	体	主体	成員	相対的地位	136	4.051
PB	コキザミ	小刻み	名詞-普通名詞-形状詞可能		和	x.xxxx					136	4.051
PB	タイケイ	体型	名詞-普通名詞-一般		漢	1.5600	体	自然	身体	身体	136	4.051
PB	トツカワ	トツカワ	名詞-固有名詞-地名-一般		固	x.xxxx					136	4.051
PB	ヒ	日	名詞-普通名詞-副詞可能		和	1.1962	体	関係	量	助数接辞	136	4.051
PB	ロバ	驢馬	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	ヒロイアゲル	拾い上げる	動詞-一般		和	x.xxxx					136	4.051
PB	ヒデオ	ヒデオ	名詞-固有名詞-人名-名		固						136	4.051
PB	ユリ	百合	名詞-普通名詞-一般		和	1.5402	体	自然	植物	草本	136	4.051
PB	ホウキ	蜂起	名詞-普通名詞-サ変可能		漢	x.xxxx					136	4.051
PB	コウジ	公示	名詞-普通名詞-サ変可能		漢	1.3092	体	活動	心	見せる	136	4.051
PB	カタヤマ	カタヤマ	名詞-固有名詞-人名-姓		固						136	4.051
PB	ゼンリツ	前立	名詞-普通名詞-一般		漢	1.5604	体	自然	身体	膜・筋・神経・内臓	136	4.051
PB	キョウコウ	強行	名詞-普通名詞-サ変可能		漢	1.3430	体	活動	行為	行為・活動	136	4.051
PB	デンパ	伝播	名詞-普通名詞-サ変可能		漢	x.xxxx					136	4.051
PB	サガミ	サガミ	名詞-固有名詞-地名-一般		固	x.xxxx					136	4.051
PB	トウチョウ	盗聴	名詞-普通名詞-サ変可能		漢	x.xxxx					136	4.051
PB	キャッチ	キャッチ	名詞-普通名詞-サ変可能	catch	外	1.3392	体	活動	生活	手足の動作	136	4.051
PB	リンドウ	林道	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	マ	マ	記号-一般		記号						136	4.051
PB	コノエ	コノエ	名詞-固有名詞-人名-姓		固						136	4.051
PB	デンドウ	伝道	名詞-普通名詞-サ変可能		漢	1.3640	体	活動	待遇	教育・養成	136	4.051
PB	ニガス	逃がす	動詞-一般		和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	136	4.051
PB	キンパツ	金髪	名詞-普通名詞-一般		漢	1.5605	体	自然	身体	皮・毛髪・羽毛	136	4.051
PB	コトリ	小鳥	名詞-普通名詞-一般		和	x.xxxx					136	4.051
PB	コンプレックス	コンプレックス	名詞-普通名詞-一般	complex	外	1.3010	体	活動	心	感情・気分	136	4.051
PB	シットリ	しっとり	副詞		和	3.5130	相	自然	物質	水・乾湿	136	4.051
PB	サカタ	サカタ	名詞-固有名詞-人名-姓		固						136	4.051
PB	オシツブス	押し潰す	動詞-一般		和	x.xxxx					136	4.051
PB	ヒッコメル	引っ込める	動詞-一般		和	2.1210	用	関係	存在	出没	136	4.051
PB	シュクシャ	宿舎	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	ヨウカイ	妖怪	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	グラニュー	グラニュー	名詞-普通名詞-一般	granulated	外	x.xxxx					136	4.051
PB	ワル	悪	名詞-普通名詞-形状詞可能		和	3.1332	相	関係	様相	良不良・適不適	136	4.051
PB	エストロゲン	エストロゲン	名詞-普通名詞-一般	estrogen	外	x.xxxx					136	4.051
PB	ライアン	ライアン	名詞-固有名詞-人名-一般	外国	固						136	4.051
PB	コマク	鼓膜	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	ギョウタイ	業態	名詞-普通名詞-一般		漢	1.1300	体	関係	様相	様相・情勢	136	4.051
PB	キツウ	基通	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	テン	テン	名詞-普通名詞-一般	ten	外	x.xxxx					136	4.051
PB	カイチュウ	海中	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	モエコ	モエコ	名詞-固有名詞-人名-名		固	x.xxxx					136	4.051
PB	サオリ	サオリ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	136	4.051
PB	シンケツ	審決	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	ミナモト	源	名詞-普通名詞-一般		和	1.1700	体	関係	空間	空間・場所	136	4.051
PB	シュウリョウ	修了	名詞-普通名詞-サ変可能		漢	1.1503	体	関係	作用	終了・中止・停止	136	4.051
PB	ロウネン	老年	名詞-普通名詞-一般		漢	1.1622	体	関係	時間	年配	136	4.051
PB	フンシュツ	噴出	名詞-普通名詞-サ変可能		漢	x.xxxx					136	4.051
PB	カノウ	カノウ	名詞-固有名詞-人名-姓		固						136	4.051
PB	ロコツ	露骨	形状詞-一般		漢	3.1210	相	関係	存在	出没	136	4.051
PB	トテツ	途轍	名詞-普通名詞-一般		漢	x.xxxx					136	4.051
PB	タン	端	名詞-普通名詞-一般		漢	1.1742	体	関係	空間	中・隅・端	136	4.051
PB	ヘン	遍	接尾辞-名詞的-助数詞		漢	1.1962	体	関係	量	助数接辞	136	4.051
PB	レシピ	レシピ	名詞-普通名詞-一般	recipe	外	1.3081	体	活動	心	方法	136	4.051
PB	ホル	彫る	動詞-一般		和	x.xxxx					136	4.051
PB	デン	殿	接尾辞-名詞的-一般		漢	1.4410	体	生産物	住居	家屋・建物	136	4.051
PB	キレツ	亀裂	名詞-普通名詞-サ変可能		漢	x.xxxx					136	4.051
PB	クダル	下る	動詞-一般		和	2.1521	用	関係	作用	移動・発着	135	4.021
PB	プロテスタント	プロテスタント	名詞-普通名詞-一般	Protestant	外	x.xxxx					135	4.021
PB	ハカナイ	儚い	形容詞-一般		和	x.xxxx					135	4.021
PB	ショウキャク	焼却	名詞-普通名詞-サ変可能		漢	1.1251	体	関係	存在	除去	135	4.021
PB	ジュクセイ	熟成	名詞-普通名詞-サ変可能		漢	1.1220	体	関係	存在	成立	135	4.021
PB	ヒキトメル	引き止める	動詞-一般		和	x.xxxx					135	4.021
PB	コクバン	黒板	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	コンポーネント	コンポーネント	名詞-普通名詞-一般	component	外	1.4000	体	生産物	物品	物品	135	4.021
PB	ソウダ	操舵	名詞-普通名詞-サ変可能		漢	x.xxxx					135	4.021
PB	ハイタ	排他	名詞-普通名詞-一般		漢	1.3500	体	活動	交わり	交わり	135	4.021
PB	ブアツイ	分厚い	形容詞-一般		混	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	135	4.021
PB	コウジ	コウジ	名詞-固有名詞-人名-名		固						135	4.021
PB	サクズ	作図	名詞-普通名詞-サ変可能		漢	x.xxxx					135	4.021
PB	メシツカイ	召し使い	名詞-普通名詞-一般		和	1.2418	体	主体	成員	サービス	135	4.021
PB	タイネツ	耐熱	名詞-普通名詞-一般		漢	1.1330	体	関係	様相	性質	135	4.021
PB	ヒョウガ	氷河	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	フウ	風	名詞-普通名詞-形状詞可能		漢	3.1302	相	関係	様相	趣・調子	135	4.021
PB	ゲキゲン	激減	名詞-普通名詞-サ変可能		漢	1.1580	体	関係	作用	増減・補充	135	4.021
PB	マットウ	全う	副詞		和	3.1030	相	関係	真偽	真偽・是非	135	4.021
PB	ヒョウ	俵	名詞-普通名詞-助数詞可能		漢	x.xxxx					135	4.021
PB	リナックス	リナックス	名詞-普通名詞-一般	Linux	外	1.3850	体	活動	事業	技術・設備・修理	135	4.021
PB	ミコ	巫女	名詞-普通名詞-一般		和	1.2410	体	主体	成員	専門的・技術的職業	135	4.021
PB	クロジ	黒字	名詞-普通名詞-一般		混	1.3710	体	活動	経済	経済・収支	135	4.021
PB	マレーシア	マレーシア	名詞-固有名詞-地名-国	Malaysia	固	1.2590	体	主体	公私	固有地名	135	4.021
PB	コウシ	光子	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	ガクギョウ	学業	名詞-普通名詞-一般		漢	1.3074	体	活動	心	学問・学科	135	4.021
PB	ニシダ	ニシダ	名詞-固有名詞-人名-姓		固	x.xxxx					135	4.021
PB	ナミキ	並木	名詞-普通名詞-一般		和	x.xxxx					135	4.021
PB	アッパレ	天晴	形状詞-一般		和	x.xxxx					135	4.021
PB	ザイライ	在来	名詞-普通名詞-一般		漢	1.1642	体	関係	時間	過去	135	4.021
PB	ハイテク	ハイテク	名詞-普通名詞-形状詞可能	high technology	外	1.3850	体	活動	事業	技術・設備・修理	135	4.021
PB	コウド	高度	形状詞-一般		漢	1.1911	体	関係	量	長短・高低・深浅・厚薄・遠近	135	4.021
PB	フヒョウ	歩兵	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	オンソ	音素	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	ジシキ	次式	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	シカクイ	四角い	形容詞-一般		混	x.xxxx					135	4.021
PB	セイイチ	セイイチ	名詞-固有名詞-人名-名		固						135	4.021
PB	イイカケル	言い掛ける	動詞-一般		和	x.xxxx					135	4.021
PB	リョウ	漁	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	ガクブ	学部	名詞-普通名詞-一般		漢	1.2630	体	主体	社会	社寺・学校	135	4.021
PB	ツウズル	通ずる	動詞-一般		混	2.3123	用	活動	言語	伝達・報知	135	4.021
PB	バラツキ	ばらつき	名詞-普通名詞-一般		和	1.1341	体	関係	様相	弛緩・粗密・繁簡	135	4.021
PB	サシズ	指図	名詞-普通名詞-サ変可能		混	1.3670	体	活動	待遇	命令・制約・服従	135	4.021
PB	ジョウイン	上院	名詞-普通名詞-一般		漢	1.2730	体	主体	機関	議会	135	4.021
PB	ムケイ	無形	名詞-普通名詞-一般		漢	1.1800	体	関係	形	形・型・姿・構え	135	4.021
PB	ハカリシレル	計り知れる	動詞-一般		和	x.xxxx					135	4.021
PB	ハット	ハット	名詞-普通名詞-一般	hat	外	1.4250	体	生産物	衣料	帽子・マスクなど	135	4.021
PB	ミトオス	見通す	動詞-一般		和	2.3066	用	活動	心	判断・推測・評価	135	4.021
PB	コンカン	根幹	名詞-普通名詞-一般		漢	x.xxxx					135	4.021
PB	コウノウ	効能	名詞-普通名詞-一般		漢	1.1112	体	関係	類	因果	135	4.021
PB	ショウヒョウ	商標	名詞-普通名詞-一般		漢	1.3114	体	活動	言語	符号	135	4.021
PB	ソウトウ	相当	副詞		漢	1.1120	体	関係	類	相対	135	4.021
PB	タイゲン	体現	名詞-普通名詞-サ変可能		漢	1.1210	体	関係	存在	出没	135	4.021
PB	ナマナマシイ	生々しい	形容詞-一般		和	3.5701	相	自然	生命	生	135	4.021
PB	リナ	リナ	名詞-固有名詞-人名-一般		固	x.xxxx					135	4.021
PB	ヨシノブ	ヨシノブ	名詞-固有名詞-人名-名		固						135	4.021
PB	ツガル	ツガル	名詞-固有名詞-地名-一般		固	x.xxxx					135	4.021
PB	ヤクシ	薬師	名詞-固有名詞-一般		固	x.xxxx					135	4.021
PB	テイ	テイ	名詞-固有名詞-人名-姓		固						135	4.021
PB	サッチ	察知	名詞-普通名詞-サ変可能		漢	1.3062	体	活動	心	注意・認知・了解	135	4.021
PB	クローン	クローン	名詞-普通名詞-一般	clone	外	1.5710	体	自然	生命	生理	134	3.991
PB	キヘイ	騎兵	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
PB	フロッピー	フロッピー	名詞-普通名詞-一般	floppy	外	x.xxxx					134	3.991
PB	セイレイ	聖霊	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
PB	ナカゴロ	中頃	名詞-普通名詞-副詞可能		和	1.1652	体	関係	時間	途中・盛り	134	3.991
PB	シンチョウ	新潮	名詞-普通名詞-一般		漢	1.3160	体	活動	言語	文献・図書	134	3.991
PB	シタガエル	従える	動詞-一般		和	2.3670	用	活動	待遇	命令・制約・服従	134	3.991
PB	キエサル	消え去る	動詞-一般		和	2.1250	用	関係	存在	消滅	134	3.991
PB	サツゾウ	撮像	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
PB	ヤマタイ	ヤマタイ	名詞-固有名詞-地名-一般		固	x.xxxx					134	3.991
PB	ホシュウ	補修	名詞-普通名詞-サ変可能		漢	1.3850	体	活動	事業	技術・設備・修理	134	3.991
PB	ドスウ	度数	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
PB	タイセイ	体勢	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
PB	ハチマン	八幡	名詞-普通名詞-一般		漢	x.xxxx					134	3.991
