register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
LB	ホル	掘る	動詞-一般		和	2.3822	用	活動	事業	建設・土木	607	16.988
LB	カイガ	絵画	名詞-普通名詞-一般		漢	1.3220	体	活動	芸術	芸術・美術	607	16.988
LB	エンリョ	遠慮	名詞-普通名詞-サ変可能		漢	1.3041	体	活動	心	自信・誇り・恥・反省	607	16.988
LB	コウゴウ	皇后	名詞-普通名詞-一般		漢	1.2110	体	主体	家族	夫婦	606	16.96
LB	ミオロス	見下ろす	動詞-一般		和	2.3091	用	活動	心	見る	606	16.96
LB	ユズル	譲る	動詞-一般		和	x.xxxx					606	16.96
LB	ソンチョウ	尊重	名詞-普通名詞-サ変可能		漢	1.3021	体	活動	心	敬意・感謝・信頼など	606	16.96
LB	キョウギ	競技	名詞-普通名詞-サ変可能		漢	1.3374	体	活動	生活	スポーツ	606	16.96
LB	ゲンソウ	幻想	名詞-普通名詞-サ変可能		漢	1.3066	体	活動	心	判断・推測・評価	606	16.96
LB	フクソウ	服装	名詞-普通名詞-一般		漢	1.4210	体	生産物	衣料	衣服	606	16.96
LB	シュウニン	就任	名詞-普通名詞-サ変可能		漢	1.3311	体	活動	生活	処世・出処進退	605	16.932
LB	ウメル	埋める	動詞-一般		和	2.1541	用	関係	作用	乗り降り・浮き沈み	605	16.932
LB	スギ	杉	名詞-普通名詞-一般		和	x.xxxx					605	16.932
LB	アブナイ	危ない	形容詞-一般		和	3.1346	相	関係	様相	難易・安危	605	16.932
LB	デアウ	出会う	動詞-一般		和	2.3520	用	活動	交わり	応接・送迎	604	16.904
LB	トム	トム	名詞-固有名詞-人名-一般	Thom	固						604	16.904
LB	キビシイ	厳しい	形容詞-一般		和	3.3680	相	活動	待遇	待遇・礼など	604	16.904
LB	タカハシ	タカハシ	名詞-固有名詞-人名-姓		固	1.2390	体	主体	人物	固有人名	604	16.904
LB	ユウリ	有利	形状詞-一般		漢	1.3750	体	活動	経済	損得	604	16.904
LB	ゲンジ	ゲンジ	名詞-固有名詞-人名-一般		固	x.xxxx					604	16.904
LB	タシャ	他者	名詞-普通名詞-一般		漢	1.1010	体	関係	事柄	こそあど・他	603	16.876
LB	ニュウシュ	入手	名詞-普通名詞-サ変可能		漢	1.3700	体	活動	経済	取得	603	16.876
LB	テイチャク	定着	名詞-普通名詞-サ変可能		漢	1.1513	体	関係	作用	固定・傾き・転倒など	603	16.876
LB	ホウシュウ	報酬	名詞-普通名詞-一般		漢	1.3740	体	活動	経済	給与・料金・利子	603	16.876
LB	フルク	古く	名詞-普通名詞-副詞可能		和	1.1642	体	関係	時間	過去	603	16.876
LB	スジ	筋	名詞-普通名詞-助数詞可能		和	1.3070	体	活動	心	意味・問題・趣旨など	603	16.876
LB	タケ	竹	名詞-普通名詞-一般		和	1.5401	体	自然	植物	木本	603	16.876
LB	キズ	傷	名詞-普通名詞-一般		和	1.1572	体	関係	作用	破壊	602	16.848
LB	ゼンシャ	前者	名詞-普通名詞-一般		漢	1.1010	体	関係	事柄	こそあど・他	602	16.848
LB	フコウ	不幸	名詞-普通名詞-形状詞可能		漢	1.3310	体	活動	生活	人生・禍福	602	16.848
LB	シュギョウ	修行	名詞-普通名詞-サ変可能		漢	1.3050	体	活動	心	学習・習慣・記憶	602	16.848
LB	トウナン	東南	名詞-普通名詞-一般		漢	1.1730	体	関係	空間	方向・方角	602	16.848
LB	センヨウ	専用	名詞-普通名詞-サ変可能		漢	1.3852	体	活動	事業	扱い・操作・使用	602	16.848
LB	ショウガイ	障害	名詞-普通名詞-サ変可能		漢	1.1563	体	関係	作用	防止・妨害・回避	602	16.848
LB	ノウカ	農家	名詞-普通名詞-一般		漢	1.2413	体	主体	成員	農林水産業	602	16.848
LB	トマト	トマト	名詞-普通名詞-一般	tomato	外	1.5402	体	自然	植物	草本	602	16.848
LB	オシエ	教え	名詞-普通名詞-一般		和	1.3640	体	活動	待遇	教育・養成	601	16.82
LB	コキャク	顧客	名詞-普通名詞-一般		漢	1.2220	体	主体	仲間	主客	601	16.82
LB	ク	句	名詞-普通名詞-一般		漢	1.3210	体	活動	芸術	文芸	601	16.82
LB	フィルム	フィルム	名詞-普通名詞-一般	film	外	1.4610	体	生産物	機械	鏡・レンズ・カメラ	601	16.82
LB	シアワセ	幸せ	名詞-普通名詞-形状詞可能		和	1.3310	体	活動	生活	人生・禍福	601	16.82
LB	オウジ	皇子	名詞-普通名詞-一般		漢	x.xxxx					601	16.82
LB	ダテ	建て	接尾辞-名詞的-一般		和	1.3823	体	活動	事業	建築	600	16.792
LB	サン	酸	接尾辞-名詞的-一般		漢	1.5110	体	自然	物質	元素	600	16.792
LB	コロガル	転がる	動詞-一般		和	2.1513	用	関係	作用	固定・傾き・転倒など	600	16.792
LB	ショ	所	接尾辞-名詞的-一般		漢	1.2720	体	主体	機関	公共機関	600	16.792
LB	ピンク	ピンク	名詞-普通名詞-一般	pink	外	1.5020	体	自然	自然	色	600	16.792
LB	イッサイ	一切	名詞-普通名詞-副詞可能		漢	1.1940	体	関係	量	一般・全体・部分	599	16.764
LB	ソチラ	其方	代名詞		和	1.1010	体	関係	事柄	こそあど・他	599	16.764
LB	チュウショク	昼食	名詞-普通名詞-一般		漢	1.3331	体	活動	生活	食生活	599	16.764
LB	シュウゴウ	集合	名詞-普通名詞-サ変可能		漢	1.1550	体	関係	作用	合体・出会い・集合など	599	16.764
LB	タロウ	タロウ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	599	16.764
LB	ヒコク	被告	名詞-普通名詞-一般		漢	1.2450	体	主体	成員	その他の仕手	599	16.764
LB	オクル	贈る	動詞-一般		和	2.3770	用	活動	経済	授受	598	16.736
LB	イエ	いえ	感動詞-一般		和	4.3210	他		呼び掛け	応答	598	16.736
LB	ツメル	詰める	動詞-一般		和	2.1532	用	関係	作用	入り・入れ	598	16.736
LB	トウ	等	名詞-普通名詞-助数詞可能		漢	1.1962	体	関係	量	助数接辞	598	16.736
LB	コウギ	抗議	名詞-普通名詞-サ変可能		漢	1.3531	体	活動	交わり	交渉	597	16.708
LB		□	補助記号-一般		記号						597	16.708
LB	ナオル	直る	動詞-一般		和	2.5721	用	自然	生命	病気・体調	597	16.708
LB	シンピ	神秘	名詞-普通名詞-形状詞可能		漢	1.1030	体	関係	事柄	真偽・是非	597	16.708
LB	ビックリ	びっくり	名詞-普通名詞-サ変可能		和	1.3002	体	活動	心	感動・興奮	597	16.708
LB	ココロミ	試み	名詞-普通名詞-一般		和	1.3065	体	活動	心	研究・試験・調査・検査など	597	16.708
LB	ジク	軸	名詞-普通名詞-一般		漢	1.1742	体	関係	空間	中・隅・端	596	16.68
LB	イ	イ	記号-一般		記号	x.xxxx					596	16.68
LB	カショ	箇所	名詞-普通名詞-助数詞可能		漢	1.1700	体	関係	空間	空間・場所	596	16.68
LB	サツマ	サツマ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	596	16.68
LB	カンセン	幹線	名詞-普通名詞-一般		漢	1.4710	体	生産物	土地利用	道路・橋	596	16.68
LB	ヨゴレル	汚れる	動詞-一般		和	2.1344	用	関係	様相	支障・損じ・荒廃	595	16.652
LB	ヒゲ	髭	名詞-普通名詞-一般		和	1.5605	体	自然	身体	皮・毛髪・羽毛	595	16.652
LB	ウィーン	ウィーン	名詞-固有名詞-地名-一般	Wien	固	1.2590	体	主体	公私	固有地名	595	16.652
LB	セイトウ	政党	名詞-普通名詞-一般		漢	1.2760	体	主体	機関	同盟・団体	595	16.652
LB	ゲン	限	接尾辞-名詞的-副詞可能		漢	1.1920	体	関係	量	程度・限度	595	16.652
LB	チョウテイ	朝廷	名詞-普通名詞-一般		漢	1.2710	体	主体	機関	政府機関	595	16.652
LB	ケイカ	経過	名詞-普通名詞-サ変可能		漢	1.1520	体	関係	作用	進行・過程・経由	595	16.652
LB	チョウ	超	接頭辞		漢	3.1931	相	関係	量	過不足	595	16.652
LB	イスラエル	イスラエル	名詞-固有名詞-地名-国	Israel	固	1.2590	体	主体	公私	固有地名	595	16.652
LB	チョウタツ	調達	名詞-普通名詞-サ変可能		漢	1.3711	体	活動	経済	需給	595	16.652
LB	プロセス	プロセス	名詞-普通名詞-一般	process	外	1.1520	体	関係	作用	進行・過程・経由	594	16.624
LB	ニュー	ニュー	名詞-普通名詞-一般	new	外	3.1660	相	関係	時間	新旧・遅速	593	16.596
LB	カイフク	回復	名詞-普通名詞-サ変可能		漢	1.1211	体	関係	存在	発生・復活	593	16.596
LB	オノレ	己	代名詞		和	1.2020	体	主体	人間	自他	593	16.596
LB	カイジョウ	海上	名詞-普通名詞-一般		漢	1.1741	体	関係	空間	上下	593	16.596
LB	シ	視	接尾辞-名詞的-サ変可能		漢	1.3091	体	活動	心	見る	593	16.596
LB	コウセイ	構成	名詞-普通名詞-サ変可能		漢	1.1220	体	関係	存在	成立	592	16.568
LB	ナンボク	南北	名詞-普通名詞-一般		漢	1.1730	体	関係	空間	方向・方角	592	16.568
LB	ナカ	中	名詞-普通名詞-副詞可能		和	1.1742	体	関係	空間	中・隅・端	592	16.568
LB	ゾンズル	存ずる	動詞-一般		混	2.3061	用	活動	心	思考・意見・疑い	591	16.54
LB	ツウロ	通路	名詞-普通名詞-一般		漢	x.xxxx					591	16.54
LB	コタイ	個体	名詞-普通名詞-一般		漢	x.xxxx					591	16.54
LB	カンキャク	観客	名詞-普通名詞-一般		漢	1.2450	体	主体	成員	その他の仕手	591	16.54
LB	ヒンシュ	品種	名詞-普通名詞-一般		漢	1.1100	体	関係	類	類・例	591	16.54
LB	コセイ	個性	名詞-普通名詞-一般		漢	1.3420	体	活動	行為	人柄	591	16.54
LB	コウカイ	航海	名詞-普通名詞-サ変可能		漢	1.1520	体	関係	作用	進行・過程・経由	591	16.54
LB	ブンレツ	分裂	名詞-普通名詞-サ変可能		漢	1.1552	体	関係	作用	分割・分裂・分散	591	16.54
LB	タイ	体	名詞-普通名詞-助数詞可能		漢	1.5600	体	自然	身体	身体	590	16.512
LB	ソウテイ	想定	名詞-普通名詞-サ変可能		漢	1.3066	体	活動	心	判断・推測・評価	590	16.512
LB	スウジュウ	数十	名詞-数詞		漢	1.1960	体	関係	量	数記号（一二三）	590	16.512
LB	テンキ	天気	名詞-普通名詞-一般		漢	1.5154	体	自然	物質	天気	590	16.512
LB	マル	丸	名詞-普通名詞-一般		和	1.1800	体	関係	形	形・型・姿・構え	590	16.512
LB			カタカナ文			1.4710	体	生産物	土地利用	道路・橋	590	16.512
LB	ハネ	羽根	名詞-普通名詞-一般		和	1.5605	体	自然	身体	皮・毛髪・羽毛	589	16.484
LB	ホウキ	放棄	名詞-普通名詞-サ変可能		漢	1.3700	体	活動	経済	取得	589	16.484
LB	カナラズ	必ず	副詞		和	4.3100	他		判断	判断	589	16.484
LB	ケン	券	名詞-普通名詞-一般		漢	1.4040	体	生産物	物品	貨幣・切符・証券	589	16.484
LB	マズイ	不味い	形容詞-一般		和	3.1332	相	関係	様相	良不良・適不適	589	16.484
LB	イエス	イエス	名詞-固有名詞-人名-一般	Iesous	固						589	16.484
LB	サカナ	魚	名詞-普通名詞-一般		和	1.4323	体	生産物	食料	魚・肉	589	16.484
LB	マワル	回る	動詞-非自立可能		和	2.1521	用	関係	作用	移動・発着	588	16.456
LB	センデン	宣伝	名詞-普通名詞-サ変可能		漢	1.3123	体	活動	言語	伝達・報知	587	16.428
LB	イッコウ	一向	副詞		漢	3.1921	相	関係	量	限度	587	16.428
LB	ヤマダ	ヤマダ	名詞-固有名詞-人名-姓		固	1.2390	体	主体	人物	固有人名	587	16.428
LB			カタカナ文			2.3040	用	活動	心	信念・努力・忍耐	587	16.428
LB	ウエル	植える	動詞-一般		和	2.3810	用	活動	事業	農業・林業	587	16.428
LB	ヨウジ	幼児	名詞-普通名詞-一般		漢	1.2050	体	主体	人間	老少	587	16.428
LB	カーテン	カーテン	名詞-普通名詞-一般	curtain	外	1.4460	体	生産物	住居	戸・カーテン・敷物・畳など	587	16.428
LB	セメテ	せめて	副詞		和	3.1920	相	関係	量	程度	586	16.4
LB	シュウ	週	名詞-普通名詞-助数詞可能		漢	1.1632	体	関係	時間	週・週日	586	16.4
LB	リョウコク	両国	名詞-普通名詞-一般		漢	1.2530	体	主体	公私	国	586	16.4
LB	シルシ	印	名詞-普通名詞-一般		和	1.1113	体	関係	類	理由・目的・証拠	586	16.4
LB	フカケツ	不可欠	形状詞-一般		漢	3.3710	相	活動	経済	経済・収支	586	16.4
LB	ウク	浮く	動詞-一般		和	2.1541	用	関係	作用	乗り降り・浮き沈み	586	16.4
LB	ツケ	付け	接尾辞-名詞的-一般		和	1.1611	体	関係	時間	時機・時刻	585	16.372
LB	チョウショク	朝食	名詞-普通名詞-一般		漢	1.3331	体	活動	生活	食生活	585	16.372
LB	シュウ	宗	接尾辞-名詞的-一般		漢	x.xxxx					585	16.372
LB	ミチコ	ミチコ	名詞-固有名詞-人名-名		固						585	16.372
LB	イセ	イセ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	585	16.372
LB	タイショウ	対照	名詞-普通名詞-サ変可能		漢	1.3063	体	活動	心	比較・参考・区別・選択	585	16.372
LB	ヒョウメイ	表明	名詞-普通名詞-サ変可能		漢	1.3103	体	活動	言語	表現	585	16.372
LB	ヘンセイ	編成	名詞-普通名詞-サ変可能		漢	1.1551	体	関係	作用	統一・組み合わせ	585	16.372
LB	ハイセン	敗戦	名詞-普通名詞-サ変可能		漢	1.3570	体	活動	交わり	勝敗	584	16.344
LB	ゴウケイ	合計	名詞-普通名詞-サ変可能		漢	1.3064	体	活動	心	測定・計算	584	16.344
LB	アラブ	アラブ	名詞-固有名詞-地名-一般	Arab	固	1.2300	体	主体	人物	人種・民族	584	16.344
LB	マリア	マリア	名詞-固有名詞-人名-一般	Maria	固	1.2390	体	主体	人物	固有人名	584	16.344
LB	メッタ	滅多	形状詞-一般		和	3.1920	相	関係	量	程度	584	16.344
LB	シュウカク	収穫	名詞-普通名詞-サ変可能		漢	1.3700	体	活動	経済	取得	584	16.344
LB	ショモツ	書物	名詞-普通名詞-一般		漢	1.3160	体	活動	言語	文献・図書	584	16.344
LB	ジツ	実	名詞-普通名詞-一般		漢	1.5410	体	自然	植物	枝・葉・花・実	583	16.316
LB	シーディー	ＣＤ	名詞-普通名詞-一般		記号	1.4560	体	生産物	道具	楽器・レコードなど	583	16.316
LB	フタン	負担	名詞-普通名詞-サ変可能		漢	1.3400	体	活動	行為	義務	583	16.316
LB	マッタク	全く	副詞		和	4.3100	他		判断	判断	583	16.316
LB	ノム	飲む	動詞-一般		和	2.3393	用	活動	生活	口・鼻・目の動作	583	16.316
LB	オーケー	オーケー	名詞-普通名詞-サ変可能	okay	外	1.3532	体	活動	交わり	賛否	582	16.288
LB	セイゼイ	精々	副詞		漢	3.1920	相	関係	量	程度	582	16.288
LB	ホイク	保育	名詞-普通名詞-サ変可能		漢	1.3640	体	活動	待遇	教育・養成	582	16.288
LB	ヒツジ	羊	名詞-普通名詞-一般		和	1.5501	体	自然	動物	哺乳類	582	16.288
LB	ヤク	訳	名詞-普通名詞-一般		漢	1.3105	体	活動	言語	翻訳	582	16.288
LB	オウヨウ	応用	名詞-普通名詞-サ変可能		漢	1.3852	体	活動	事業	扱い・操作・使用	582	16.288
LB	ササエル	支える	動詞-一般		和	2.3650	用	活動	待遇	救護・救援	582	16.288
LB	ファッション	ファッション	名詞-普通名詞-一般	fashion	外	1.3300	体	活動	生活	文化・歴史・風俗	582	16.288
LB	タカシ	タカシ	名詞-固有名詞-人名-名		固						581	16.26
LB	ホンライ	本来	名詞-普通名詞-副詞可能		漢	3.1030	相	関係	真偽	真偽・是非	581	16.26
LB	モチアゲル	持ち上げる	動詞-一般		和	2.1540	用	関係	作用	上がり・下がり	581	16.26
LB	ザシキ	座敷	名詞-普通名詞-一般		混	x.xxxx					580	16.232
LB	スル	為る	動詞-非自立可能		和	2.1211	用	関係	存在	発生・復活	580	16.232
LB	ミカド	帝	名詞-普通名詞-一般		和	x.xxxx					580	16.232
LB	ジンザイ	人材	名詞-普通名詞-一般		漢	1.2340	体	主体	人物	人物	580	16.232
LB	ケンブツ	見物	名詞-普通名詞-サ変可能		漢	1.3091	体	活動	心	見る	580	16.232
LB	イクラ	幾ら	名詞-普通名詞-副詞可能		和	x.xxxx					580	16.232
LB	クチ	口	名詞-普通名詞-一般		和	1.1830	体	関係	形	穴・口	580	16.232
LB	イハン	違反	名詞-普通名詞-サ変可能		漢	1.3440	体	活動	行為	犯罪・罪	580	16.232
LB	トルコ	トルコ	名詞-固有名詞-地名-国	Turco	固	1.2590	体	主体	公私	固有地名	580	16.232
LB	フッカツ	復活	名詞-普通名詞-サ変可能		漢	1.1211	体	関係	存在	発生・復活	580	16.232
LB	ウタウ	歌う	動詞-一般		和	2.3100	用	活動	言語	言語活動	579	16.204
LB	ムレ	群れ	名詞-普通名詞-一般		和	1.1951	体	関係	量	群・組・対	579	16.204
LB	マサシク	正しく	副詞		和	3.1030	相	関係	真偽	真偽・是非	579	16.204
LB	キシ	騎士	名詞-普通名詞-一般		漢	x.xxxx					579	16.204
LB	シコウ	志向	名詞-普通名詞-サ変可能		漢	1.3045	体	活動	心	意志	578	16.176
LB	ジュワ	受話	名詞-普通名詞-一般		漢	1.3122	体	活動	言語	通信	578	16.176
LB	コウサツ	考察	名詞-普通名詞-サ変可能		漢	1.3061	体	活動	心	思考・意見・疑い	578	16.176
LB	マトモ	正面	形状詞-一般		和	3.1030	相	関係	真偽	真偽・是非	578	16.176
LB	エイ	英	名詞-普通名詞-一般		漢	1.2590	体	主体	公私	固有地名	578	16.176
LB	トラブル	トラブル	名詞-普通名詞-一般	trouble	外	1.3543	体	活動	交わり	争い	578	16.176
LB	ハックツ	発掘	名詞-普通名詞-サ変可能		漢	1.1531	体	関係	作用	出・出し	578	16.176
LB	タマニ	偶に	副詞		和	3.1612	相	関係	時間	毎日・毎度	578	16.176
LB	ソウギ	葬儀	名詞-普通名詞-一般		漢	1.3360	体	活動	生活	行事・式典・宗教的行事	577	16.148
LB	ソファー	ソファー	名詞-普通名詞-一般	sofa	外	1.4470	体	生産物	住居	家具	577	16.148
LB	サラニ	更に	副詞		和	3.1612	相	関係	時間	毎日・毎度	577	16.148
LB	キョウカイ	境界	名詞-普通名詞-一般		漢	1.1721	体	関係	空間	境・間	577	16.148
LB	アラソイ	争い	名詞-普通名詞-一般		和	1.3543	体	活動	交わり	争い	577	16.148
LB	センゾ	先祖	名詞-普通名詞-一般		漢	1.2120	体	主体	家族	親・先祖	577	16.148
LB	フィリピン	フィリピン	名詞-固有名詞-地名-国	Philippines	固	1.2590	体	主体	公私	固有地名	577	16.148
LB	トラエル	捕らえる	動詞-一般		和	2.3613	用	活動	待遇	捕縛・釈放	577	16.148
LB	ツボ	壺	名詞-普通名詞-一般		和	1.3070	体	活動	心	意味・問題・趣旨など	577	16.148
LB	ハヤシ	林	名詞-普通名詞-一般		和	x.xxxx					577	16.148
LB	トゲル	遂げる	動詞-一般		和	2.3470	用	活動	行為	成功・失敗	577	16.148
LB	ジョウネツ	情熱	名詞-普通名詞-一般		漢	1.3010	体	活動	心	感情・気分	577	16.148
LB	コウケン	貢献	名詞-普通名詞-サ変可能		漢	1.3541	体	活動	交わり	奉仕	576	16.12
LB	ハル	はる	助動詞		和						576	16.12
LB	サイチュウ	最中	名詞-普通名詞-副詞可能		漢	1.1652	体	関係	時間	途中・盛り	576	16.12
LB	ケイコ	稽古	名詞-普通名詞-サ変可能		漢	1.3050	体	活動	心	学習・習慣・記憶	576	16.12
LB	ヒトシイ	等しい	形容詞-一般		和	3.1130	相	関係	類	異同・類似	576	16.12
LB	カイホウ	開放	名詞-普通名詞-サ変可能		漢	1.1553	体	関係	作用	開閉・封	576	16.12
LB	タイトル	タイトル	名詞-普通名詞-一般	title	外	1.3102	体	活動	言語	名	576	16.12
LB	スギ	過ぎ	接尾辞-形状詞的		和	3.1931	相	関係	量	過不足	576	16.12
LB	セイテイ	制定	名詞-普通名詞-サ変可能		漢	1.3067	体	活動	心	決心・解決・決定・迷い	575	16.092
LB	カン	間	接尾辞-名詞的-副詞可能		漢	1.1600	体	関係	時間	時間	575	16.092
LB	ヨビカケル	呼び掛ける	動詞-一般		和	2.3670	用	活動	待遇	命令・制約・服従	575	16.092
LB	カイトウ	回答	名詞-普通名詞-サ変可能		漢	1.3132	体	活動	言語	問答	575	16.092
LB	ダイブ	大分	副詞		漢	3.1920	相	関係	量	程度	575	16.092
LB	カジョウ	過剰	名詞-普通名詞-形状詞可能		漢	1.1931	体	関係	量	過不足	575	16.092
LB	フヘン	普遍	名詞-普通名詞-形状詞可能		漢	1.1200	体	関係	存在	存在	574	16.064
LB	イ	意	名詞-普通名詞-一般		漢	1.3070	体	活動	心	意味・問題・趣旨など	574	16.064
LB	カイカク	改革	名詞-普通名詞-サ変可能		漢	1.3600	体	活動	待遇	支配・政治	574	16.064
LB	ヤトウ	雇う	動詞-一般		和	2.3630	用	活動	待遇	人事	574	16.064
LB	ギャクタイ	虐待	名詞-普通名詞-サ変可能		漢	1.3680	体	活動	待遇	待遇	574	16.064
LB	キツネ	狐	名詞-普通名詞-一般		和	1.5501	体	自然	動物	哺乳類	574	16.064
LB	イクラ	幾ら	名詞-普通名詞-副詞可能		和	3.1010	相	関係	真偽	こそあど・他	574	16.064
LB	シャク	尺	名詞-普通名詞-助数詞可能		漢	1.1962	体	関係	量	助数接辞	574	16.064
LB	コウギ	講義	名詞-普通名詞-サ変可能		漢	1.3131	体	活動	言語	話・談話	574	16.064
LB	ミナト	港	名詞-普通名詞-一般		和	1.4720	体	生産物	土地利用	その他の土木施設	573	16.036
LB	シホウ	司法	名詞-普通名詞-一般		漢	1.3601	体	活動	待遇	国務	573	16.036
LB	イヨク	意欲	名詞-普通名詞-一般		漢	1.3042	体	活動	心	欲望・期待・失望	573	16.036
LB	コガタ	小型	名詞-普通名詞-形状詞可能		和	1.1800	体	関係	形	形・型・姿・構え	573	16.036
LB	ゾウ	象	名詞-普通名詞-一般		漢	x.xxxx					573	16.036
LB	ゾウ	蔵	接尾辞-名詞的-一般		漢	1.4410	体	生産物	住居	家屋・建物	572	16.008
LB	コウ	好	接頭辞		漢	3.1332	相	関係	様相	良不良・適不適	572	16.008
LB	キッサ	喫茶	名詞-普通名詞-一般		漢	1.3331	体	活動	生活	食生活	572	16.008
LB	コウシ	行使	名詞-普通名詞-サ変可能		漢	1.3852	体	活動	事業	扱い・操作・使用	572	16.008
LB			未知語			3.1940	相	関係	量	一般・全体・部分	572	16.008
LB	ハシ	箸	名詞-普通名詞-一般		和	1.4520	体	生産物	道具	食器・調理器具	572	16.008
LB	ホウテキ	法的	形状詞-一般		漢	3.3610	相	活動	待遇	公式・公平	572	16.008
LB	イカガ	如何	形状詞-一般		和	3.1010	相	関係	真偽	こそあど・他	572	16.008
LB	ハイイロ	灰色	名詞-普通名詞-一般		漢	1.5020	体	自然	自然	色	572	16.008
LB	デアイ	出会い	名詞-普通名詞-一般		和	1.1550	体	関係	作用	合体・出会い・集合など	572	16.008
LB	トク	解く	動詞-一般		和	2.3062	用	活動	心	注意・認知・了解	572	16.008
LB	ラシイ	らしい	助動詞		和	3.1130	相	関係	類	異同・類似	572	16.008
LB	フデ	筆	名詞-普通名詞-一般		和	1.4530	体	生産物	道具	文具	572	16.008
LB	キュウリョウ	給料	名詞-普通名詞-一般		漢	1.3740	体	活動	経済	給与・料金・利子	572	16.008
LB	ケントウ	見当	名詞-普通名詞-一般		漢	1.3066	体	活動	心	判断・推測・評価	571	15.98
LB	ヒ	日	名詞-普通名詞-副詞可能		和	1.5010	体	自然	自然	光	571	15.98
LB	ジシュ	自主	名詞-普通名詞-一般		漢	1.3041	体	活動	心	自信・誇り・恥・反省	571	15.98
LB	アサイ	浅い	形容詞-一般		和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	571	15.98
LB	シンシツ	寝室	名詞-普通名詞-一般		漢	1.4430	体	生産物	住居	部屋・床・廊下・階段など	571	15.98
LB	インタビュー	インタビュー	名詞-普通名詞-サ変可能	interview	外	1.3520	体	活動	交わり	応接・送迎	570	15.952
LB	セッキン	接近	名詞-普通名詞-サ変可能		漢	1.1560	体	関係	作用	接近・接触・隔離	570	15.952
LB	キリ	きり	助詞-副助詞		和						570	15.952
LB	ケイヒ	経費	名詞-普通名詞-一般		漢	1.3730	体	活動	経済	価格・費用	570	15.952
LB	ハワイ	ハワイ	名詞-固有名詞-地名-一般	Hawaii	固	1.2590	体	主体	公私	固有地名	570	15.952
LB	クワエル	銜える	動詞-一般		和	2.3393	用	活動	生活	口・鼻・目の動作	570	15.952
LB	サツガイ	殺害	名詞-普通名詞-サ変可能		漢	1.5702	体	自然	生命	死	570	15.952
LB	イキモノ	生き物	名詞-普通名詞-一般		和	1.5300	体	自然	生物	生物	569	15.924
LB	タブン	多分	副詞		漢	3.1910	相	関係	量	多少	569	15.924
LB	ショウトツ	衝突	名詞-普通名詞-サ変可能		漢	1.1561	体	関係	作用	当たり・打ちなど	569	15.924
LB	リュウシ	粒子	名詞-普通名詞-一般		漢	x.xxxx					569	15.924
LB	シュウラク	集落	名詞-普通名詞-一般		漢	x.xxxx					569	15.924
LB	ジツリョク	実力	名詞-普通名詞-一般		漢	1.1400	体	関係	力	力	568	15.896
LB	クルシミ	苦しみ	名詞-普通名詞-一般		和	1.3014	体	活動	心	苦悩・悲哀	568	15.896
LB	ホコリ	誇り	名詞-普通名詞-一般		和	1.3041	体	活動	心	自信・誇り・恥・反省	568	15.896
LB	アレコレ	彼是	名詞-普通名詞-副詞可能		和	1.1000	体	関係	事柄	事柄	568	15.896
LB	ヘイアン	平安	名詞-固有名詞-一般		固	1.1623	体	関係	時間	時代	567	15.868
LB	シボウ	脂肪	名詞-普通名詞-一般		漢	1.5300	体	自然	生物	生物	567	15.868
LB	ガタ	形	接尾辞-名詞的-一般		和	1.1800	体	関係	形	形・型・姿・構え	567	15.868
LB	ハイシ	廃止	名詞-普通名詞-サ変可能		漢	1.1503	体	関係	作用	終了・中止・停止	567	15.868
LB	サトル	悟る	動詞-一般		和	x.xxxx					567	15.868
LB			カタカナ文			3.1940	相	関係	量	一般・全体・部分	567	15.868
LB	ハッセン	八千	名詞-数詞		漢	1.1960	体	関係	量	数記号（一二三）	567	15.868
LB	ケツダン	決断	名詞-普通名詞-サ変可能		漢	1.3067	体	活動	心	決心・解決・決定・迷い	566	15.84
LB	ブソウ	武装	名詞-普通名詞-サ変可能		漢	1.3580	体	活動	交わり	軍事	566	15.84
LB	サイド	サイド	名詞-普通名詞-一般	side	外	1.1750	体	関係	空間	面・側・表裏	566	15.84
LB	タキ	滝	名詞-普通名詞-一般		和	1.5250	体	自然	天地	川・湖	566	15.84
LB	ショウテン	商店	名詞-普通名詞-一般		漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	566	15.84
LB	ジゼン	事前	名詞-普通名詞-一般		漢	1.1670	体	関係	時間	時間的前後	566	15.84
LB	コナス	熟す	動詞-非自立可能		和	2.3470	用	活動	行為	成功・失敗	566	15.84
LB	ホケン	保健	名詞-普通名詞-一般		漢	1.3334	体	活動	生活	保健・衛生	566	15.84
LB	タイジュウ	体重	名詞-普通名詞-一般		漢	1.1914	体	関係	量	軽重	566	15.84
LB	プラン	プラン	名詞-普通名詞-一般	plan	外	1.3084	体	活動	心	計画・案	565	15.812
LB	シキュウ	支給	名詞-普通名詞-サ変可能		漢	1.3770	体	活動	経済	授受	565	15.812
