register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OY	ドキュメンタリー	ドキュメンタリー	名詞-普通名詞-一般	documentary	外	x.xxxx					68	5.237
OY	ユダヤ	ユダヤ	名詞-固有名詞-一般	Judaea	固	1.2590	体	主体	公私	固有地名	68	5.237
OY	ソイツ	其奴	代名詞		和	1.2010	体	主体	人間	われ・なれ・かれ	68	5.237
OY	ハラダ	ハラダ	名詞-固有名詞-人名-姓		固						68	5.237
OY	ホスウ	歩数	名詞-普通名詞-一般		漢	x.xxxx					68	5.237
OY	ツウキ	通期	名詞-普通名詞-一般		漢	x.xxxx					68	5.237
OY	パプリカ	パプリカ	名詞-普通名詞-一般	paprika	外	x.xxxx					68	5.237
OY	アオバ	アオバ	名詞-固有名詞-地名-一般		固	x.xxxx					68	5.237
OY	オゴル	驕る	動詞-一般		和	2.3710	用	活動	経済	経済・収支	68	5.237
OY	センサー	センサー	名詞-普通名詞-一般	sensor	外	1.4620	体	生産物	機械	電気器具・部品	68	5.237
OY	ソウゲイ	送迎	名詞-普通名詞-サ変可能		漢	1.3520	体	活動	交わり	応接・送迎	68	5.237
OY	アサイチ	朝一	名詞-普通名詞-一般		混	x.xxxx					68	5.237
OY	ハンドメード	ハンドメード	名詞-普通名詞-一般	handmade	外	x.xxxx					68	5.237
OY	バースデー	バースデー	名詞-普通名詞-一般	birthday	外	1.1633	体	関係	時間	日	68	5.237
OY	ナイテイ	内定	名詞-普通名詞-サ変可能		漢	x.xxxx					68	5.237
OY	サイショウ	最小	名詞-普通名詞-一般		漢	1.1920	体	関係	量	程度・限度	68	5.237
OY	コウメイ	公明	名詞-普通名詞-形状詞可能		漢	1.2760	体	主体	機関	同盟・団体	68	5.237
OY	サンドウ	賛同	名詞-普通名詞-サ変可能		漢	1.3532	体	活動	交わり	賛否	68	5.237
OY	アテ	当て	名詞-普通名詞-一般		和	1.1113	体	関係	類	理由・目的・証拠	68	5.237
OY	トコウ	渡航	名詞-普通名詞-サ変可能		漢	x.xxxx					68	5.237
OY	コウタロウ	コウタロウ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	68	5.237
OY	コブシ	拳	名詞-普通名詞-一般		和	1.5603	体	自然	身体	手足・指	68	5.237
OY	カゴ	籠	名詞-普通名詞-一般		和	x.xxxx					68	5.237
OY	センシュツ	選出	名詞-普通名詞-サ変可能		漢	1.3063	体	活動	心	比較・参考・区別・選択	68	5.237
OY	アオイ	アオイ	名詞-固有名詞-人名-姓		固						68	5.237
OY	オルガン	オルガン	名詞-普通名詞-一般	orgao	外	x.xxxx					68	5.237
OY	クウチュウ	空中	名詞-普通名詞-一般		漢	1.1741	体	関係	空間	上下	68	5.237
OY	エムピー	ＭＰ	名詞-普通名詞-一般		記号	x.xxxx					68	5.237
OY	フィリップ	フィリップ	名詞-固有名詞-人名-一般	Philippe	固	x.xxxx					68	5.237
OY	ミオクリ	見送り	名詞-普通名詞-一般		和	1.3520	体	活動	交わり	応接・送迎	68	5.237
OY	ジューシー	ジューシー	形状詞-一般	juicy	外	x.xxxx					68	5.237
OY	ケンミン	県民	名詞-普通名詞-一般		漢	1.2301	体	主体	人物	国民・住民	68	5.237
OY	ウーロン	ウーロン	名詞-普通名詞-一般	oolong	外	x.xxxx					68	5.237
OY	ゾクセイ	属性	名詞-普通名詞-一般		漢	x.xxxx					68	5.237
OY	ニョウボウ	女房	名詞-普通名詞-一般		漢	1.2110	体	主体	家族	夫婦	68	5.237
OY	エプロン	エプロン	名詞-普通名詞-一般	apron	外	x.xxxx					68	5.237
OY	キジ	雉	名詞-普通名詞-一般		和	x.xxxx					68	5.237
OY	ウワネ	上値	名詞-普通名詞-一般		和	1.3730	体	活動	経済	価格・費用	68	5.237
OY	ミズカラ	自ら	名詞-普通名詞-副詞可能		和	3.3045	相	活動	心	意志	68	5.237
OY	メイ	姪	名詞-普通名詞-一般		和	1.2150	体	主体	家族	親戚	68	5.237
OY	ヨウ	ヨウ	名詞-固有名詞-人名-一般		固	x.xxxx					68	5.237
OY	ミゾレ	霙	名詞-普通名詞-一般		和	x.xxxx					68	5.237
OY	ヒガシガワ	東側	名詞-普通名詞-一般		和	1.1750	体	関係	空間	面・側・表裏	68	5.237
OY	サッスル	察する	動詞-一般		混	2.3066	用	活動	心	判断・推測・評価	68	5.237
OY	ゼンパン	全般	名詞-普通名詞-一般		漢	1.1940	体	関係	量	一般・全体・部分	68	5.237
OY	ム	無	接頭辞		漢	1.1200	体	関係	存在	存在	68	5.237
OY	ヤカン	夜間	名詞-普通名詞-一般		漢	1.1635	体	関係	時間	朝晩	68	5.237
OY	ザツダン	雑談	名詞-普通名詞-サ変可能		漢	1.3131	体	活動	言語	話・談話	68	5.237
OY	フエ	笛	名詞-普通名詞-一般		和	1.4560	体	生産物	道具	楽器・レコードなど	68	5.237
OY	メド	目処	名詞-普通名詞-一般		和	1.3066	体	活動	心	判断・推測・評価	68	5.237
OY	ウンガ	運河	名詞-普通名詞-一般		漢	1.4720	体	生産物	土地利用	その他の土木施設	68	5.237
OY	コウトウ	高等	形状詞-一般		漢	1.1101	体	関係	類	等級・系列	68	5.237
OY	セイゾン	生存	名詞-普通名詞-サ変可能		漢	1.5701	体	自然	生命	生	68	5.237
OY	ヘッド	ヘッド	名詞-普通名詞-一般	head	外	1.2430	体	主体	成員	長	68	5.237
OY	ニュウダン	入団	名詞-普通名詞-サ変可能		漢	1.3540	体	活動	交わり	協力・参加	68	5.237
OY	マチダ	マチダ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	68	5.237
OY	カノ	彼の	連体詞		和	3.1010	相	関係	真偽	こそあど・他	68	5.237
OY	キョウソウ	競走	名詞-普通名詞-サ変可能		漢	x.xxxx					68	5.237
OY	バル	バル	名詞-普通名詞-一般		外	x.xxxx					68	5.237
OY	ケイシキ	型式	名詞-普通名詞-一般		漢	1.1100	体	関係	類	類・例	68	5.237
OY	エジプト	エジプト	名詞-固有名詞-地名-国	Egypt	固	1.2590	体	主体	公私	固有地名	68	5.237
OY	ナガソデ	長袖	名詞-普通名詞-一般		和	x.xxxx					68	5.237
OY	ミ	御	接頭辞		和	1.2130	体	主体	家族	子・子孫	68	5.237
OY	イタッテ	至って	副詞		和	3.1920	相	関係	量	程度	68	5.237
OY	ハハハハ	はははは	感動詞-一般		和	4.3000	他		感動	感動	68	5.237
OY	アー	アー	名詞-普通名詞-一般	are	外						68	5.237
OY	エンセン	沿線	名詞-普通名詞-一般		漢	1.1780	体	関係	空間	ふち・そば・まわり・沿い	68	5.237
OY	コ	戸	名詞-普通名詞-助数詞可能		漢	1.1962	体	関係	量	助数接辞	68	5.237
OY	アブラアゲ	油揚げ	名詞-普通名詞-一般		和	1.4322	体	生産物	食料	梅干し・豆腐・寒天・とろろなど	68	5.237
OY	ロナウジーニョ	ロナウジーニョ	名詞-固有名詞-人名-一般	外国	固	x.xxxx					68	5.237
OY	マニュアル	マニュアル	名詞-普通名詞-一般	manual	外	1.3640	体	活動	待遇	教育・養成	68	5.237
OY	ユウ	夕	名詞-普通名詞-一般		和	1.1635	体	関係	時間	朝晩	68	5.237
OY	ナヤマス	悩ます	動詞-一般		和	x.xxxx					68	5.237
OY	オモワク	思惑	名詞-普通名詞-一般		和	1.3061	体	活動	心	思考・意見・疑い	68	5.237
OY	シントウ	浸透	名詞-普通名詞-サ変可能		漢	1.1524	体	関係	作用	通過・普及など	68	5.237
OY	ネンパイ	年配	名詞-普通名詞-一般		漢	x.xxxx					68	5.237
OY	カーペット	カーペット	名詞-普通名詞-一般	carpet	外	x.xxxx					67	5.16
OY	チョクツウ	直通	名詞-普通名詞-サ変可能		漢	x.xxxx					67	5.16
OY	ケイリン	競輪	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	ヘイシャ	弊社	名詞-普通名詞-一般		漢	1.2640	体	主体	社会	事務所・市場・駅など	67	5.16
OY	ワガハイ	我が輩	代名詞		混	x.xxxx					67	5.16
OY	テンチ	天地	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	ジョウキ	蒸気	名詞-普通名詞-一般		漢	1.5130	体	自然	物質	水・乾湿	67	5.16
OY	リョウ	良	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	ノゾク	覗く	動詞-一般		和	2.1210	用	関係	存在	出没	67	5.16
OY	チョウホウ	重宝	名詞-普通名詞-サ変形状詞可能		漢	1.1346	体	関係	様相	難易・安危	67	5.16
OY	ハイツ	ハイツ	名詞-普通名詞-一般	heights	外	x.xxxx					67	5.16
OY	マチドオシイ	待ち遠しい	形容詞-一般		和	3.3042	相	活動	心	欲望・期待・失望	67	5.16
OY	キップ	気っ風	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	ムキュウ	無休	名詞-普通名詞-一般		漢	1.3320	体	活動	生活	労働・作業・休暇	67	5.16
OY	ウナル	唸る	動詞-一般		和	2.3031	用	活動	心	声	67	5.16
OY	ワゴン	ワゴン	名詞-普通名詞-一般	wagon	外	1.4650	体	生産物	機械	乗り物（陸上）	67	5.16
OY	ジツザイ	実在	名詞-普通名詞-サ変可能		漢	1.1200	体	関係	存在	存在	67	5.16
OY	アトリエ	アトリエ	名詞-普通名詞-一般	atelier	外	x.xxxx					67	5.16
OY	クワエル	銜える	動詞-一般		和	2.3393	用	活動	生活	口・鼻・目の動作	67	5.16
OY	ボ	簿	接尾辞-名詞的-一般		漢	1.4590	体	生産物	道具	札・帳など	67	5.16
OY		（´；ω；｀）	補助記号-ＡＡ-顔文字		記号	x.xxxx					67	5.16
OY	マヒ	麻痺	名詞-普通名詞-サ変可能		漢	x.xxxx					67	5.16
OY	マキ	マキ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	67	5.16
OY	キ	記	接尾辞-名詞的-一般		漢	1.3210	体	活動	芸術	文芸	67	5.16
OY	ウケトリ	受け取り	名詞-普通名詞-一般		和	1.3155	体	活動	言語	文書	67	5.16
OY	アルミ	アルミ	名詞-普通名詞-一般	aluminium	外	1.5110	体	自然	物質	元素	67	5.16
OY	タチドマル	立ち止まる	動詞-一般		和	x.xxxx					67	5.16
OY	キクチ	キクチ	名詞-固有名詞-人名-姓		固						67	5.16
OY	トウダイ	灯台	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	タクスル	託する	動詞-一般		混	2.3670	用	活動	待遇	命令・制約・服従	67	5.16
OY	ハレ	晴れ	名詞-普通名詞-一般		和	x.xxxx					67	5.16
OY	チットモ	些とも	副詞		和	3.1921	相	関係	量	限度	67	5.16
OY	サク	昨	接頭辞		漢	x.xxxx					67	5.16
OY	ネッチュウ	熱中	名詞-普通名詞-サ変可能		漢	1.3040	体	活動	心	信念・努力・忍耐	67	5.16
OY	マメ	まめ	形状詞-一般		和	3.3040	相	活動	心	信念・努力・忍耐	67	5.16
OY	タイケイ	体系	名詞-普通名詞-一般		漢	1.1320	体	関係	様相	内容・構成	67	5.16
OY	パウロ	パウロ	名詞-固有名詞-人名-一般	Paulos	固	x.xxxx					67	5.16
OY	ナガイ	ナガイ	名詞-固有名詞-人名-姓		固						67	5.16
OY	チュウ	宙	名詞-普通名詞-一般		漢	1.1741	体	関係	空間	上下	67	5.16
OY	ナカヤマ	ナカヤマ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	67	5.16
OY	タクヤ	タクヤ	名詞-固有名詞-人名-名		固						67	5.16
OY		（≧∇≦ｏ）	補助記号-ＡＡ-顔文字		記号	x.xxxx					67	5.16
OY	チュウカイ	仲介	名詞-普通名詞-サ変可能		漢	1.3522	体	活動	交わり	仲介	67	5.16
OY	サテオク	扠置く	動詞-一般		和	x.xxxx					67	5.16
OY	カンセイ	歓声	名詞-普通名詞-一般		漢	1.3031	体	活動	心	声	67	5.16
OY	カク	斯く	副詞		和	3.1010	相	関係	真偽	こそあど・他	67	5.16
OY	サチコ	サチコ	名詞-固有名詞-人名-名		固						67	5.16
OY	オス	押す	動詞-一般		和	2.3066	用	活動	心	判断・推測・評価	67	5.16
OY	レーダー	レーダー	名詞-普通名詞-一般	radar	外	1.4620	体	生産物	機械	電気器具・部品	67	5.16
OY	ジェーアールエー	ＪＲＡ	名詞-固有名詞-一般		固	x.xxxx					67	5.16
OY	クヨウ	供養	名詞-普通名詞-サ変可能		漢	1.3360	体	活動	生活	行事・式典・宗教的行事	67	5.16
OY	ケイジョウ	経常	名詞-普通名詞-一般		漢	1.1600	体	関係	時間	時間	67	5.16
OY	シンシン	心身	名詞-普通名詞-一般		漢	1.3000	体	活動	心	心	67	5.16
OY	カツラ	カツラ	名詞-固有名詞-人名-姓		固						67	5.16
OY	アサヤケ	朝焼け	名詞-普通名詞-一般		和	x.xxxx					67	5.16
OY	ソウセツ	創設	名詞-普通名詞-サ変可能		漢	1.1220	体	関係	存在	成立	67	5.16
OY	アクセント	アクセント	名詞-普通名詞-一般	accent	外	1.3070	体	活動	心	意味・問題・趣旨など	67	5.16
OY	キントレ	筋トレ	名詞-普通名詞-一般		混	x.xxxx					67	5.16
OY	チャル	ちゃる	助動詞		和	x.xxxx					67	5.16
OY	ボンヤスミ	盆休み	名詞-普通名詞-一般		混	x.xxxx					67	5.16
OY	ヨソ	余所	名詞-普通名詞-一般		和	1.1770	体	関係	空間	内外	67	5.16
OY	トドケデ	届け出	名詞-普通名詞-一般		和	1.3141	体	活動	言語	報告・申告	67	5.16
OY	ハク	白	接頭辞		漢	1.5020	体	自然	自然	色	67	5.16
OY	オモイヤリ	思い遣り	名詞-普通名詞-一般		和	1.3020	体	活動	心	好悪・愛憎	67	5.16
OY	ドリル	ドリル	名詞-普通名詞-一般	drill	外	1.3050	体	活動	心	学習・習慣・記憶	67	5.16
OY	クサツ	クサツ	名詞-固有名詞-地名-一般		固	x.xxxx					67	5.16
OY	ミクジ	御籤	名詞-普通名詞-一般		和	x.xxxx					67	5.16
OY	イロドリ	彩り	名詞-普通名詞-一般		和	1.5020	体	自然	自然	色	67	5.16
OY	カイタク	開拓	名詞-普通名詞-サ変可能		漢	1.3822	体	活動	事業	建設・土木	67	5.16
OY	カクメイ	革命	名詞-普通名詞-一般		漢	1.3600	体	活動	待遇	支配・政治	67	5.16
OY		（−−）	補助記号-ＡＡ-顔文字		記号	x.xxxx					67	5.16
OY	オロカ	愚か	形状詞-一般		和	3.3421	相	活動	行為	才能	67	5.16
OY	ナッツ	ナッツ	名詞-普通名詞-一般	nuts	外	x.xxxx					67	5.16
OY	シュウテン	終点	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	ピイ	ぴい	副詞		和	x.xxxx					67	5.16
OY	ウォン	ウォン	名詞-普通名詞-助数詞可能		外	1.1962	体	関係	量	助数接辞	67	5.16
OY	チャクシン	着信	名詞-普通名詞-サ変可能		漢	x.xxxx					67	5.16
OY	クレ	クレ	名詞-固有名詞-一般		固	1.2590	体	主体	公私	固有地名	67	5.16
OY	トーマス	トーマス	名詞-固有名詞-人名-一般	Thomas	固	1.2390	体	主体	人物	固有人名	67	5.16
OY	マズシイ	貧しい	形容詞-一般		和	3.3790	相	活動	経済	貧富	67	5.16
OY	エスアール	ＳＲ	名詞-普通名詞-一般		記号	x.xxxx					67	5.16
OY	トリノゾク	取り除く	動詞-一般		和	2.1251	用	関係	存在	除去	67	5.16
OY	ラン	蘭	名詞-固有名詞-地名-国	Olanda	固	x.xxxx					67	5.16
OY	シモノセキ	シモノセキ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	67	5.16
OY	インテーク	インテーク	名詞-普通名詞-一般	intake	外	x.xxxx					67	5.16
OY	ゲザン	下山	名詞-普通名詞-サ変可能		漢	x.xxxx					67	5.16
OY		（＾。＾）	補助記号-ＡＡ-顔文字		記号	x.xxxx					67	5.16
OY	ウエノ	ウエノ	名詞-固有名詞-地名-一般		固						67	5.16
OY	ニノ	ニノ	名詞-固有名詞-人名-一般		固	x.xxxx					67	5.16
OY	ソウザイ	総菜	名詞-普通名詞-一般		漢	1.4300	体	生産物	食料	食料	67	5.16
OY	サンドウ	山道	名詞-普通名詞-一般		漢	1.4710	体	生産物	土地利用	道路・橋	67	5.16
OY	ゼイリ	税理	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	トウダイ	東大	名詞-固有名詞-一般		固	1.2590	体	主体	公私	固有地名	67	5.16
OY	キンピラ	金平	名詞-普通名詞-一般		混	x.xxxx					67	5.16
OY	ヤット	漸と	副詞		和	3.1920	相	関係	量	程度	67	5.16
OY	オオユキ	大雪	名詞-普通名詞-一般		和	1.5153	体	自然	物質	雨・雪	67	5.16
OY	ケッセキ	欠席	名詞-普通名詞-サ変可能		漢	1.3511	体	活動	交わり	出欠	67	5.16
OY	スンホン	スンホン	名詞-固有名詞-人名-名		固	x.xxxx					67	5.16
OY	ロ	ロ	記号-一般		記号	x.xxxx					67	5.16
OY	ムース	ムース	名詞-普通名詞-一般	mousse	外	x.xxxx					67	5.16
OY	ユミ	ユミ	名詞-固有名詞-人名-名		固						67	5.16
OY	ト	都	名詞-普通名詞-一般		漢	1.2540	体	主体	公私	都会・田舎	67	5.16
OY	ノミコム	飲み込む	動詞-一般		和	2.3393	用	活動	生活	口・鼻・目の動作	67	5.16
OY	レン	レン	名詞-固有名詞-人名-一般		固	x.xxxx					67	5.16
OY	ナイソウ	内装	名詞-普通名詞-一般		漢	1.3850	体	活動	事業	技術・設備・修理	67	5.16
OY	キョウド	強度	名詞-普通名詞-一般		漢	1.1920	体	関係	量	程度・限度	67	5.16
OY	アツアツ	熱々	名詞-普通名詞-一般		和	3.5170	相	自然	物質	熱	67	5.16
OY	ドウ	洞	接尾辞-名詞的-一般		漢	x.xxxx					67	5.16
OY	ホンケ	本家	名詞-普通名詞-一般		漢	1.2510	体	主体	公私	家	67	5.16
OY	フカ	負荷	名詞-普通名詞-サ変可能		漢	1.3400	体	活動	行為	義務	67	5.16
OY	コベツ	個別	名詞-普通名詞-形状詞可能		漢	1.1940	体	関係	量	一般・全体・部分	67	5.16
OY	カスタード	カスタード	名詞-普通名詞-一般	custard	外	x.xxxx					67	5.16
OY	カイキュウ	階級	名詞-普通名詞-一般		漢	1.1101	体	関係	類	等級・系列	67	5.16
OY	カイトル	買い取る	動詞-一般		和	2.3761	用	活動	経済	売買	67	5.16
OY	サンニュウ	参入	名詞-普通名詞-サ変可能		漢	1.1526	体	関係	作用	進退	67	5.16
OY	クレープ	クレープ	名詞-普通名詞-一般	crepe	外	1.4310	体	生産物	食料	料理	67	5.16
OY	ユウグウ	優遇	名詞-普通名詞-サ変可能		漢	1.3680	体	活動	待遇	待遇	67	5.16
OY	シタネ	下値	名詞-普通名詞-一般		和	x.xxxx					67	5.16
OY	キン	均	名詞-普通名詞-一般		漢	x.xxxx					67	5.16
OY	タダタダ	唯々	副詞		和	3.1920	相	関係	量	程度	66	5.083
OY	シアトル	シアトル	名詞-固有名詞-地名-一般	Seattle	固	1.2590	体	主体	公私	固有地名	66	5.083
OY	ハッサン	発散	名詞-普通名詞-サ変可能		漢	1.1552	体	関係	作用	分割・分裂・分散	66	5.083
OY	シーオーツー	ＣＯ２	名詞-普通名詞-一般		記号	1.5110	体	自然	物質	元素	66	5.083
OY	ゲーセン	ゲーセン	名詞-普通名詞-一般		外	x.xxxx					66	5.083
OY	ネーミング	ネーミング	名詞-普通名詞-サ変可能	naming	外	1.3102	体	活動	言語	名	66	5.083
OY	カケラ	欠片	名詞-普通名詞-一般		和	1.1850	体	関係	形	束・片・列・わく	66	5.083
OY	リサーチ	リサーチ	名詞-普通名詞-サ変可能	research	外	1.3065	体	活動	心	研究・試験・調査・検査など	66	5.083
OY	ヤトウ	野党	名詞-普通名詞-一般		漢	1.2760	体	主体	機関	同盟・団体	66	5.083
OY	メンドウ	面倒	名詞-普通名詞-形状詞可能		漢	1.3650	体	活動	待遇	救護・救援	66	5.083
OY	フェンス	フェンス	名詞-普通名詞-一般	fence	外	1.4420	体	生産物	住居	門・塀	66	5.083
OY	ワンセグ	ワンセグ	名詞-普通名詞-一般		外	x.xxxx					66	5.083
OY	ミナト	ミナト	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	66	5.083
OY	アカルイ	明るい	形容詞-一般		和	3.3011	相	活動	心	快・喜び	66	5.083
OY	セイエン	声援	名詞-普通名詞-サ変可能		漢	1.3650	体	活動	待遇	救護・救援	66	5.083
OY	ザンコク	残酷	名詞-普通名詞-形状詞可能		漢	3.3680	相	活動	待遇	待遇・礼など	66	5.083
OY	サザン	サザン	名詞-普通名詞-一般	southern	外	1.1730	体	関係	空間	方向・方角	66	5.083
OY	バン	ばん	副詞		和	x.xxxx					66	5.083
OY	カタナ	刀	名詞-普通名詞-一般		和	1.4550	体	生産物	道具	刃物	66	5.083
OY	カツドン	カツ丼	名詞-普通名詞-一般		混	x.xxxx					66	5.083
OY	キキン	基金	名詞-普通名詞-一般		漢	1.2760	体	主体	機関	同盟・団体	66	5.083
OY	スイサン	水産	名詞-普通名詞-一般		漢	1.3801	体	活動	事業	生産・産業	66	5.083
OY	ギュウドン	牛丼	名詞-普通名詞-一般		混	x.xxxx					66	5.083
OY	タイヤキ	鯛焼き	名詞-普通名詞-一般		和	x.xxxx					66	5.083
OY	ゲンブツ	現物	名詞-普通名詞-一般		漢	x.xxxx					66	5.083
OY	カズ	カズ	名詞-固有名詞-人名-一般		固	x.xxxx					66	5.083
OY	オサメ	収め	名詞-普通名詞-一般		和	x.xxxx					66	5.083
OY	ゼンセン	前線	名詞-普通名詞-一般		漢	1.1721	体	関係	空間	境・間	66	5.083
OY	ヒヤヤッコ	冷や奴	名詞-普通名詞-一般		和	x.xxxx					66	5.083
OY	マンヨウ	万葉	名詞-普通名詞-一般		漢	1.3160	体	活動	言語	文献・図書	66	5.083
OY	ニホンバシ	ニホンバシ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	66	5.083
OY	ヒデアキ	ヒデアキ	名詞-固有名詞-人名-名		固						66	5.083
OY	マイツキ	毎月	名詞-普通名詞-副詞可能		混	3.1612	相	関係	時間	毎日・毎度	66	5.083
OY	ヨウト	用途	名詞-普通名詞-一般		漢	1.1113	体	関係	類	理由・目的・証拠	66	5.083
OY	ティービー	ＴＢ	名詞-普通名詞-一般		記号	x.xxxx					66	5.083
OY	キラー	キラー	名詞-普通名詞-一般	killer	外	1.2340	体	主体	人物	人物	66	5.083
OY	キザシ	兆し	名詞-普通名詞-一般		和	1.1211	体	関係	存在	発生・復活	66	5.083
OY	カ	彼	代名詞		和	1.2010	体	主体	人間	われ・なれ・かれ	66	5.083
OY	ヒガシ	ヒガシ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	66	5.083
OY	シーアイエー	ＣＩＡ	名詞-普通名詞-一般		記号	1.2720	体	主体	機関	公共機関	66	5.083
OY	キャンドル	キャンドル	名詞-普通名詞-一般	candle	外	1.4600	体	生産物	機械	灯火	66	5.083
OY	ナガメ	長め	形状詞-一般		和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	66	5.083
OY	トヨダ	トヨダ	名詞-固有名詞-人名-姓		固	x.xxxx					66	5.083
OY	イイキカセル	言い聞かせる	動詞-一般		和	x.xxxx					66	5.083
OY	ケンスウ	件数	名詞-普通名詞-一般		漢	1.1902	体	関係	量	数	66	5.083
OY	ユウゴウ	融合	名詞-普通名詞-サ変可能		漢	1.1550	体	関係	作用	合体・出会い・集合など	66	5.083
OY	チエコ	チエコ	名詞-固有名詞-人名-名		固						66	5.083
OY	ヒッサツ	必殺	名詞-普通名詞-一般		漢	x.xxxx					66	5.083
OY	ヒグラシ	日暮らし	名詞-普通名詞-一般		和	x.xxxx					66	5.083
OY	エンシュウ	演習	名詞-普通名詞-サ変可能		漢	1.3050	体	活動	心	学習・習慣・記憶	66	5.083
OY	クノウ	苦悩	名詞-普通名詞-サ変可能		漢	1.3014	体	活動	心	苦悩・悲哀	66	5.083
OY	カイフウ	開封	名詞-普通名詞-サ変可能		漢	x.xxxx					66	5.083
OY	ユウホ	遊歩	名詞-普通名詞-サ変可能		漢	x.xxxx					66	5.083
OY	トツゲキ	突撃	名詞-普通名詞-サ変可能		漢	x.xxxx					66	5.083
OY	チュウキ	中期	名詞-普通名詞-副詞可能		漢	x.xxxx					66	5.083
OY	ボウガイ	妨害	名詞-普通名詞-サ変可能		漢	1.1563	体	関係	作用	防止・妨害・回避	66	5.083
OY	メイゲン	名言	名詞-普通名詞-一般		漢	x.xxxx					66	5.083
OY	ジョギング	ジョギング	名詞-普通名詞-サ変可能	jogging	外	x.xxxx					66	5.083
OY	マック	マック	名詞-固有名詞-一般		固	1.4620	体	生産物	機械	電気器具・部品	66	5.083
OY	ネツ	熱	名詞-普通名詞-一般		漢	1.3042	体	活動	心	欲望・期待・失望	66	5.083
OY	ホウキ	放棄	名詞-普通名詞-サ変可能		漢	1.3700	体	活動	経済	取得	66	5.083
OY	セメ	攻め	名詞-普通名詞-一般		和	1.3560	体	活動	交わり	攻防	66	5.083
OY	スイハン	炊飯	名詞-普通名詞-一般		漢	1.3842	体	活動	事業	炊事・調理	66	5.083
OY	メイシ	名詞	名詞-普通名詞-一般		漢	1.3110	体	活動	言語	語	66	5.083
OY	ラグ	ラグ	名詞-普通名詞-一般	lag	外	x.xxxx					66	5.083
OY	シンゲン	シンゲン	名詞-固有名詞-人名-名		固	x.xxxx					66	5.083
OY	トメ	止め	名詞-普通名詞-一般		和	1.1503	体	関係	作用	終了・中止・停止	66	5.083
OY	ゼンソク	喘息	名詞-普通名詞-一般		漢	x.xxxx					66	5.083
OY	モニター	モニター	名詞-普通名詞-サ変可能	monitor	外	1.4620	体	生産物	機械	電気器具・部品	66	5.083
OY	マクラ	枕	名詞-普通名詞-一般		和	1.4270	体	生産物	衣料	寝具	66	5.083
OY	カン	かん	副詞		和	x.xxxx					66	5.083
OY	ユキ	ユキ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	66	5.083
OY	タイチョウ	隊長	名詞-普通名詞-一般		漢	x.xxxx					66	5.083
OY	ダンドリ	段取り	名詞-普通名詞-一般		混	1.1650	体	関係	時間	順序	66	5.083
OY	イチゾク	一族	名詞-普通名詞-一般		漢	1.2100	体	主体	家族	家族	66	5.083
OY	パナソニック	パナソニック	名詞-固有名詞-一般		固	x.xxxx					66	5.083
OY	イッコウ	一行	名詞-普通名詞-一般		漢	1.1951	体	関係	量	群・組・対	66	5.083
OY	イッカン	一貫	名詞-普通名詞-サ変可能		漢	1.1504	体	関係	作用	連続・反復	66	5.083
OY	ムダン	無断	名詞-普通名詞-一般		漢	1.3532	体	活動	交わり	賛否	66	5.083
OY	ズレ	ずれ	名詞-普通名詞-一般		和	1.1120	体	関係	類	相対	66	5.083
OY	セイギョ	制御	名詞-普通名詞-サ変可能		漢	1.3852	体	活動	事業	扱い・操作・使用	66	5.083
OY	チアン	治安	名詞-普通名詞-一般		漢	1.3601	体	活動	待遇	国務	66	5.083
OY	スミレ	菫	名詞-普通名詞-一般		和	x.xxxx					66	5.083
OY	ソフトボール	ソフトボール	名詞-普通名詞-一般	softball	外	x.xxxx					66	5.083
OY	イカン	如何	名詞-普通名詞-副詞可能		和	3.1010	相	関係	真偽	こそあど・他	66	5.083
OY	エンピツ	鉛筆	名詞-普通名詞-一般		漢	1.4530	体	生産物	道具	文具	66	5.083
OY	ホアン	保安	名詞-普通名詞-一般		漢	1.3601	体	活動	待遇	国務	66	5.083
OY	アキバ	アキバ	名詞-固有名詞-地名-一般		固	x.xxxx					66	5.083
OY	オサメ	長女	名詞-普通名詞-一般		和	1.2130	体	主体	家族	子・子孫	66	5.083
