register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OL	オヨボス	及ぼす		動詞-一般	和	2.1521	用	関係	作用	移動・発着	81	67.16
OL	タイシャク	貸借		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	81	67.16
OL	ジエイ	自衛		名詞-普通名詞-サ変可能	漢	1.3560	体	活動	交わり	攻防	80	66.331
OL	ツク	吐く		動詞-一般	和	2.3100	用	活動	言語	言語活動	80	66.331
OL	コショウ	湖沼		名詞-普通名詞-一般	漢	1.5250	体	自然	天地	川・湖	80	66.331
OL	タクチ	宅地		名詞-普通名詞-一般	漢	x.xxxx					80	66.331
OL	ヒ	日		名詞-普通名詞-副詞可能	和	1.2590	体	主体	公私	固有地名	80	66.331
OL	ソウチ	装置		名詞-普通名詞-サ変可能	漢	1.4630	体	生産物	機械	機械・装置	80	66.331
OL	ゾウヘイ	造幣		名詞-普通名詞-一般	漢	1.3820	体	活動	事業	製造工業	79	65.502
OL	イシ	意思		名詞-普通名詞-一般	漢	1.3045	体	活動	心	意志	79	65.502
OL	ヒョウジュン	標準		名詞-普通名詞-一般	漢	1.1101	体	関係	類	等級・系列	79	65.502
OL	ビョウイン	病院		名詞-普通名詞-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	79	65.502
OL	ジュウミン	住民		名詞-普通名詞-一般	漢	1.2301	体	主体	人物	国民・住民	79	65.502
OL	コウダン	公団		名詞-普通名詞-一般	漢	x.xxxx					78	64.673
OL	オンセイ	音声		名詞-普通名詞-一般	漢	1.3031	体	活動	心	声	78	64.673
OL	ゾウカ	増加		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	78	64.673
OL	ビン	便		名詞-普通名詞-一般	漢	1.4670	体	生産物	機械	乗り物（空中・宇宙）	78	64.673
OL	ユウセン	優先		名詞-普通名詞-サ変可能	漢	1.1650	体	関係	時間	順序	78	64.673
OL	ブンセキ	分析		名詞-普通名詞-サ変可能	漢	1.3065	体	活動	心	研究・試験・調査・検査など	78	64.673
OL	サギョウ	作業		名詞-普通名詞-サ変可能	漢	1.3320	体	活動	生活	労働・作業・休暇	78	64.673
OL	ヒキワタシ	引き渡し		名詞-普通名詞-一般	和	1.3770	体	活動	経済	授受	78	64.673
OL	センユウ	占有		名詞-普通名詞-サ変可能	漢	x.xxxx					78	64.673
OL	セイ	制		接尾辞-名詞的-一般	漢	1.3082	体	活動	心	制度・慣例	77	63.844
OL	カン	間		名詞-普通名詞-副詞可能	漢	1.1652	体	関係	時間	途中・盛り	77	63.844
OL	ユウギョ	遊漁		名詞-普通名詞-一般	漢	x.xxxx					77	63.844
OL	アタエル	与える		動詞-一般	和	2.3770	用	活動	経済	授受	77	63.844
OL	ジシン	地震		名詞-普通名詞-一般	漢	1.5140	体	自然	物質	天災	77	63.844
OL	ニンメイ	任命		名詞-普通名詞-サ変可能	漢	x.xxxx					77	63.844
OL	トウカ	灯火		名詞-普通名詞-一般	漢	1.4600	体	生産物	機械	灯火	77	63.844
OL	ジョウヤク	条約		名詞-普通名詞-一般	漢	1.3080	体	活動	心	原理・規則	77	63.844
OL	チュウオウ	中央		名詞-普通名詞-一般	漢	1.1742	体	関係	空間	中・隅・端	77	63.844
OL	キョウカイ	境界		名詞-普通名詞-一般	漢	1.1721	体	関係	空間	境・間	77	63.844
OL	キョウジョ	共助		名詞-普通名詞-一般	漢	x.xxxx					77	63.844
OL	ブッピン	物品		名詞-普通名詞-一般	漢	1.4000	体	生産物	物品	物品	76	63.015
OL	ユウビン	郵便		名詞-普通名詞-一般	漢	1.3122	体	活動	言語	通信	76	63.015
OL	セイジ	政治		名詞-普通名詞-一般	漢	1.3600	体	活動	待遇	支配・政治	76	63.015
OL	ツギ	次		名詞-普通名詞-一般	和	1.1962	体	関係	量	助数接辞	76	63.015
OL	ヨボウ	予防		名詞-普通名詞-サ変可能	漢	1.1563	体	関係	作用	防止・妨害・回避	76	63.015
OL	ナナヒャク	七百		名詞-数詞	混	1.1960	体	関係	量	数記号（一二三）	76	63.015
OL	ギャクタイ	虐待		名詞-普通名詞-サ変可能	漢	1.3680	体	活動	待遇	待遇	76	63.015
OL	タチイル	立ち入る		動詞-一般	和	2.1532	用	関係	作用	入り・入れ	75	62.186
OL	カイシュウ	回収		名詞-普通名詞-サ変可能	漢	1.3700	体	活動	経済	取得	75	62.186
OL	ソウソク	総則		名詞-普通名詞-一般	漢	x.xxxx					75	62.186
OL	ニ	ニ		記号-一般	記号	x.xxxx					75	62.186
OL	コウクウ	航空		名詞-普通名詞-一般	漢	1.3830	体	活動	事業	運輸	75	62.186
OL	セイトウ	政党		名詞-普通名詞-一般	漢	1.2760	体	主体	機関	同盟・団体	75	62.186
OL	ショクタク	嘱託		名詞-普通名詞-サ変可能	漢	x.xxxx					75	62.186
OL	ユシュツ	輸出		名詞-普通名詞-サ変可能	漢	1.3760	体	活動	経済	取引	75	62.186
OL	ヤム	止む		動詞-一般	和	2.1503	用	関係	作用	終了・中止・停止	74	61.356
OL	ケイタイ	携帯		名詞-普通名詞-サ変可能	漢	1.3392	体	活動	生活	手足の動作	74	61.356
OL	キュウサイ	救済		名詞-普通名詞-サ変可能	漢	1.3650	体	活動	待遇	救護・救援	74	61.356
OL	ショジ	所持		名詞-普通名詞-サ変可能	漢	1.3701	体	活動	経済	所有	74	61.356
OL	キョウカ	強化		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	74	61.356
OL	ヤクブツ	薬物		名詞-普通名詞-一般	漢	1.4360	体	生産物	食料	薬剤・薬品	74	61.356
OL	マツジツ	末日		名詞-普通名詞-一般	漢	x.xxxx					74	61.356
OL	ゲンシュウ	減収		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	73	60.527
OL	スイイキ	水域		名詞-普通名詞-一般	漢	x.xxxx					73	60.527
OL	コクナイ	国内		名詞-普通名詞-一般	漢	1.1770	体	関係	空間	内外	73	60.527
OL	トッケン	特権		名詞-普通名詞-一般	漢	1.3401	体	活動	行為	権利	73	60.527
OL	ゴウカク	合格		名詞-普通名詞-サ変可能	漢	1.3321	体	活動	生活	学事・兵事	73	60.527
OL	アイダ	間		名詞-普通名詞-副詞可能	和	1.1110	体	関係	類	関係	73	60.527
OL	テイド	程度		名詞-普通名詞-一般	漢	1.1920	体	関係	量	程度・限度	73	60.527
OL	チンシャク	賃借		名詞-普通名詞-サ変可能	漢	x.xxxx					72	59.698
OL	シュウカイ	集会		名詞-普通名詞-サ変可能	漢	1.3510	体	活動	交わり	集会	72	59.698
OL	コキャク	顧客		名詞-普通名詞-一般	漢	1.2220	体	主体	仲間	主客	72	59.698
OL	キョウヨウ	共用		名詞-普通名詞-サ変可能	漢	1.3852	体	活動	事業	扱い・操作・使用	72	59.698
OL	ショウ	章		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	72	59.698
OL	ホゼイ	保税		名詞-普通名詞-一般	漢	x.xxxx					72	59.698
OL	ソウシツ	喪失		名詞-普通名詞-サ変可能	漢	1.1250	体	関係	存在	消滅	71	58.869
OL	ソウサ	捜査		名詞-普通名詞-サ変可能	漢	1.3065	体	活動	心	研究・試験・調査・検査など	71	58.869
OL	ロッピャク	六百		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	71	58.869
OL	レイ	令		接尾辞-名詞的-一般	漢	1.3670	体	活動	待遇	命令・制約・服従	71	58.869
OL	ヨクジツ	翌日		名詞-普通名詞-副詞可能	漢	1.1670	体	関係	時間	時間的前後	71	58.869
OL	セイサク	政策		名詞-普通名詞-一般	漢	1.3084	体	活動	心	計画・案	71	58.869
OL	ミマン	未満		名詞-普通名詞-副詞可能	漢	1.1931	体	関係	量	過不足	71	58.869
OL	キカイ	機会		名詞-普通名詞-一般	漢	1.1611	体	関係	時間	時機・時刻	71	58.869
OL	ショウショ	証書		名詞-普通名詞-一般	漢	1.3155	体	活動	言語	文書	71	58.869
OL	キヒ	忌避		名詞-普通名詞-サ変可能	漢	x.xxxx					70	58.04
OL	コウセイ	構成		名詞-普通名詞-サ変可能	漢	1.1220	体	関係	存在	成立	70	58.04
OL	カンテイ	鑑定		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	70	58.04
OL	オダク	汚濁		名詞-普通名詞-サ変可能	漢	x.xxxx					70	58.04
OL	ヤッカン	約款		名詞-普通名詞-一般	漢	x.xxxx					70	58.04
OL	サシオサエル	差し押さえる		動詞-一般	和	x.xxxx					70	58.04
OL	サセル	させる		助動詞	和						70	58.04
OL	カエル	変える		動詞-一般	和	2.1500	用	関係	作用	作用・変化	70	58.04
OL	セツメイ	説明		名詞-普通名詞-サ変可能	漢	1.3136	体	活動	言語	説明	70	58.04
OL	ギシ	義肢		名詞-普通名詞-一般	漢	x.xxxx					69	57.211
OL	ヒトリ	一人		名詞-普通名詞-副詞可能	和	x.xxxx					69	57.211
OL	キュウジツ	休日		名詞-普通名詞-副詞可能	漢	1.1633	体	関係	時間	日	69	57.211
OL	ソウグ	装具		名詞-普通名詞-一般	漢	x.xxxx					69	57.211
OL	コウチク	構築		名詞-普通名詞-サ変可能	漢	1.3823	体	活動	事業	建築	69	57.211
OL	ルイ	類		接尾辞-名詞的-一般	漢	1.1100	体	関係	類	類・例	69	57.211
OL	サイシュ	採取		名詞-普通名詞-サ変可能	漢	1.3811	体	活動	事業	牧畜・漁業・鉱業	69	57.211
OL	ギョウ	業		名詞-普通名詞-一般	漢	1.3800	体	活動	事業	事業・業務	69	57.211
OL	リンセツ	隣接		名詞-普通名詞-サ変可能	漢	1.1560	体	関係	作用	接近・接触・隔離	69	57.211
OL	ホウモン	訪問		名詞-普通名詞-サ変可能	漢	1.3520	体	活動	交わり	応接・送迎	69	57.211
OL	サクジョ	削除		名詞-普通名詞-サ変可能	漢	x.xxxx					69	57.211
OL	セイノウ	性能		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	69	57.211
OL	チョウカイ	懲戒		名詞-普通名詞-サ変可能	漢	1.3682	体	活動	待遇	賞罰	69	57.211
OL	イシュツ	移出		名詞-普通名詞-サ変可能	漢	x.xxxx					69	57.211
OL	セキム	責務		名詞-普通名詞-一般	漢	1.3400	体	活動	行為	義務	69	57.211
OL	ネットワーク	ネットワーク	network	名詞-普通名詞-一般	外	1.3122	体	活動	言語	通信	68	56.382
OL	ベツ	別		名詞-普通名詞-形状詞可能	漢	1.1010	体	関係	事柄	こそあど・他	68	56.382
OL	タダチニ	直ちに		副詞	和	3.1671	相	関係	時間	即時	68	56.382
OL	ザンヨ	残余		名詞-普通名詞-一般	漢	x.xxxx					68	56.382
OL	ショウゴウ	商号		名詞-普通名詞-一般	漢	x.xxxx					68	56.382
OL	トル	取る		動詞-一般	和	2.3063	用	活動	心	比較・参考・区別・選択	68	56.382
OL	ジンモン	尋問		名詞-普通名詞-サ変可能	漢	1.3132	体	活動	言語	問答	68	56.382
OL	バンゴウ	番号		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	68	56.382
OL	モト	元		名詞-普通名詞-一般	和	1.1111	体	関係	類	本末	67	55.553
OL	ドウヒョウ	同表		名詞-普通名詞-一般	漢	x.xxxx					67	55.553
OL	ハンスウ	半数		名詞-普通名詞-一般	漢	1.1910	体	関係	量	多少	67	55.553
OL	ホウシュウ	報酬		名詞-普通名詞-一般	漢	1.3740	体	活動	経済	給与・料金・利子	67	55.553
OL	チンタイシャク	賃貸借		名詞-普通名詞-一般	漢	x.xxxx					67	55.553
OL	ケイタイ	携帯		名詞-普通名詞-サ変可能	漢	1.3701	体	活動	経済	所有	67	55.553
OL	メイジ	明治		名詞-固有名詞-一般	固	1.1623	体	関係	時間	時代	67	55.553
OL	タイオウ	対応		名詞-普通名詞-サ変可能	漢	1.1120	体	関係	類	相対	67	55.553
OL	ガイライ	外来		名詞-普通名詞-一般	漢	1.1527	体	関係	作用	往復	67	55.553
OL	タテカエ	建て替え		名詞-普通名詞-一般	和	1.3823	体	活動	事業	建築	67	55.553
OL	ニュウイン	入院		名詞-普通名詞-サ変可能	漢	1.1532	体	関係	作用	入り・入れ	67	55.553
OL	ゴヒャク	五百		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	67	55.553
OL	ヨミカエ	読み替え		名詞-普通名詞-一般	和	x.xxxx					67	55.553
OL	タイショウ	対照		名詞-普通名詞-サ変可能	漢	1.3063	体	活動	心	比較・参考・区別・選択	67	55.553
OL	ジョウ	状		接尾辞-名詞的-一般	漢	1.1130	体	関係	類	異同・類似	67	55.553
OL	ヨウキ	容器		名詞-普通名詞-一般	漢	1.4510	体	生産物	道具	器・ふた	66	54.723
OL	ソウリョウ	総量		名詞-普通名詞-一般	漢	x.xxxx					66	54.723
OL	ミブン	身分		名詞-普通名詞-一般	混	1.3410	体	活動	行為	身上	66	54.723
OL	ホウシャ	放射		名詞-普通名詞-サ変可能	漢	1.5001	体	自然	自然	エネルギー	66	54.723
OL	イッタイ	一体		名詞-普通名詞-一般	漢	1.1550	体	関係	作用	合体・出会い・集合など	66	54.723
OL	タンカ	炭化		名詞-普通名詞-サ変可能	漢	1.5160	体	自然	物質	物質の変化	66	54.723
OL	シンパン	審判		名詞-普通名詞-サ変可能	漢	x.xxxx					66	54.723
OL	シュウヘン	周辺		名詞-普通名詞-一般	漢	1.1780	体	関係	空間	ふち・そば・まわり・沿い	66	54.723
OL	リガイ	利害		名詞-普通名詞-一般	漢	1.3750	体	活動	経済	損得	66	54.723
OL	サイケン	債券		名詞-普通名詞-一般	漢	1.4040	体	生産物	物品	貨幣・切符・証券	66	54.723
OL	スイソ	水素		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	66	54.723
OL	トリタテ	取り立て		名詞-普通名詞-一般	和	x.xxxx					66	54.723
OL	マッショウ	抹消		名詞-普通名詞-サ変可能	漢	1.1250	体	関係	存在	消滅	65	53.894
OL	キヨ	寄与		名詞-普通名詞-サ変可能	漢	1.3541	体	活動	交わり	奉仕	65	53.894
OL	サイクツ	採掘		名詞-普通名詞-サ変可能	漢	x.xxxx					65	53.894
OL	リツ	率		名詞-普通名詞-一般	漢	1.1930	体	関係	量	和・差・比・率など	65	53.894
OL	チ	値		接尾辞-名詞的-一般	漢	1.1901	体	関係	量	値・額	65	53.894
OL	キョシュツ	拠出		名詞-普通名詞-サ変可能	漢	x.xxxx					65	53.894
OL	メイボ	名簿		名詞-普通名詞-一般	漢	1.3161	体	活動	言語	目録・暦	65	53.894
OL	サイテイ	裁定		名詞-普通名詞-サ変可能	漢	x.xxxx					65	53.894
OL	ショクジ	食事		名詞-普通名詞-サ変可能	漢	1.3331	体	活動	生活	食生活	65	53.894
OL	セン	線		名詞-普通名詞-一般	漢	1.1711	体	関係	空間	線	64	53.065
OL	ショウスル	証する		動詞-一般	混	x.xxxx					64	53.065
OL	サシオサエ	差し押さえ		名詞-普通名詞-サ変可能	和	1.3611	体	活動	待遇	裁判	64	53.065
OL	フツウ	普通		名詞-普通名詞-形状詞可能	漢	1.1331	体	関係	様相	特徴	64	53.065
OL	サイショ	最初		名詞-普通名詞-副詞可能	漢	1.1651	体	関係	時間	終始	64	53.065
OL	ヨウキュウ	要求		名詞-普通名詞-サ変可能	漢	1.3660	体	活動	待遇	請求・依頼	64	53.065
OL	セイテイ	制定		名詞-普通名詞-サ変可能	漢	1.3067	体	活動	心	決心・解決・決定・迷い	64	53.065
OL	イゾク	遺族		名詞-普通名詞-一般	漢	1.2100	体	主体	家族	家族	64	53.065
OL	キュウシ	休止		名詞-普通名詞-サ変可能	漢	x.xxxx					64	53.065
OL	セイソウ	清掃		名詞-普通名詞-サ変可能	漢	1.3843	体	活動	事業	掃除など	64	53.065
OL	ケッサン	決算		名詞-普通名詞-サ変可能	漢	1.3710	体	活動	経済	経済・収支	64	53.065
OL	シュダン	手段		名詞-普通名詞-一般	漢	1.3081	体	活動	心	方法	64	53.065
OL	コッコ	国庫		名詞-普通名詞-一般	漢	x.xxxx					63	52.236
OL	ノミ	のみ		助詞-副助詞	和						63	52.236
OL	タイカ	対価		名詞-普通名詞-一般	漢	x.xxxx					63	52.236
OL	タンニ	単に		副詞	混	3.1920	相	関係	量	程度	63	52.236
OL	イッテイ	一定		名詞-普通名詞-サ変形状詞可能	漢	1.1500	体	関係	作用	作用・変化	63	52.236
OL	ジュウブン	十分		形状詞-一般	漢	3.1910	相	関係	量	多少	63	52.236
OL	コウリツ	効率		名詞-普通名詞-一般	漢	1.1930	体	関係	量	和・差・比・率など	63	52.236
OL	カクシン	革新		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	63	52.236
OL	ジョウヨ	剰余		名詞-普通名詞-一般	漢	1.1931	体	関係	量	過不足	63	52.236
OL	ジゴウ	次号		名詞-普通名詞-一般	漢	x.xxxx					62	51.407
OL	カ	過		接頭辞	漢	1.1931	体	関係	量	過不足	62	51.407
OL	シンタイ	身体		名詞-普通名詞-一般	漢	1.5600	体	自然	身体	身体	62	51.407
OL	モジ	文字		名詞-普通名詞-一般	漢	1.3113	体	活動	言語	文字	62	51.407
OL	レキシ	歴史		名詞-普通名詞-一般	漢	1.3300	体	活動	生活	文化・歴史・風俗	62	51.407
OL	ソウゾウ	創造		名詞-普通名詞-サ変可能	漢	1.3200	体	活動	芸術	創作・著述	62	51.407
OL	ギノウ	技能		名詞-普通名詞-一般	漢	1.3421	体	活動	行為	才能	62	51.407
OL	ザッソク	雑則		名詞-普通名詞-一般	漢	x.xxxx					62	51.407
OL	リソク	利息		名詞-普通名詞-一般	漢	1.3740	体	活動	経済	給与・料金・利子	62	51.407
OL	イク	行く		動詞-非自立可能	和	2.3430	用	活動	行為	行為・活動	62	51.407
OL	カスル	科する		動詞-一般	混	1.3670	体	活動	待遇	命令・制約・服従	62	51.407
OL	ドウ	どう		副詞	和	3.1010	相	関係	真偽	こそあど・他	62	51.407
OL	スデニ	既に		副詞	和	3.1642	相	関係	時間	過去	62	51.407
OL	ボウエイ	防衛		名詞-普通名詞-サ変可能	漢	1.3560	体	活動	交わり	攻防	62	51.407
OL	セン	千		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	61	50.578
OL	ウンヨウ	運用		名詞-普通名詞-サ変可能	漢	1.3710	体	活動	経済	経済・収支	61	50.578
OL	リュウドウ	流動		名詞-普通名詞-サ変可能	漢	1.1510	体	関係	作用	動き	61	50.578
OL	キバン	基盤		名詞-普通名詞-一般	漢	1.1111	体	関係	類	本末	61	50.578
OL	コウエキ	公益		名詞-普通名詞-一般	漢	1.3750	体	活動	経済	損得	61	50.578
OL	サイコク	催告		名詞-普通名詞-サ変可能	漢	x.xxxx					61	50.578
OL	シセツ	施設		名詞-普通名詞-サ変可能	漢	1.2720	体	主体	機関	公共機関	61	50.578
OL	ミンジ	民事		名詞-普通名詞-一般	漢	1.3611	体	活動	待遇	裁判	61	50.578
OL	ケイホウ	刑法		名詞-普通名詞-一般	漢	1.3080	体	活動	心	原理・規則	60	49.749
OL	リシ	利子		名詞-普通名詞-一般	漢	x.xxxx					60	49.749
OL	コウセイ	更正		名詞-普通名詞-サ変可能	漢	x.xxxx					60	49.749
OL	ゴウイ	合意		名詞-普通名詞-サ変可能	漢	1.3532	体	活動	交わり	賛否	60	49.749
OL	コウクウ	航空		名詞-普通名詞-一般	漢	1.1522	体	関係	作用	走り・飛び・流れなど	60	49.749
OL	イクセイ	育成		名詞-普通名詞-サ変可能	漢	1.3640	体	活動	待遇	教育・養成	60	49.749
OL	ハッコウ	発行		名詞-普通名詞-サ変可能	漢	1.3832	体	活動	事業	出版・放送	60	49.749
OL	ザイダン	財団		名詞-普通名詞-一般	漢	1.2760	体	主体	機関	同盟・団体	60	49.749
OL	エイセイ	衛生		名詞-普通名詞-一般	漢	1.3831	体	活動	事業	医療	60	49.749
OL	ヒ	非		接頭辞	漢	3.1120	相	関係	類	相対	60	49.749
OL	カイハイ	改廃		名詞-普通名詞-サ変可能	漢	x.xxxx					60	49.749
OL	ヨウゴ	養護		名詞-普通名詞-サ変可能	漢	1.3650	体	活動	待遇	救護・救援	60	49.749
OL	ブ	部		名詞-普通名詞-助数詞可能	漢	1.1940	体	関係	量	一般・全体・部分	60	49.749
OL	ツウホウ	通報		名詞-普通名詞-サ変可能	漢	1.3123	体	活動	言語	伝達・報知	60	49.749
OL	チンタイ	賃貸		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	60	49.749
OL	バッスル	罰する		動詞-一般	混	x.xxxx					59	48.919
OL	ソンスル	存する		動詞-一般	混	2.1200	用	関係	存在	存在	59	48.919
OL	ショカツ	所轄		名詞-普通名詞-サ変可能	漢	x.xxxx					59	48.919
OL	ジュヨウ	需要		名詞-普通名詞-一般	漢	1.3711	体	活動	経済	需給	59	48.919
OL	ジョウコウ	条項		名詞-普通名詞-一般	漢	1.1000	体	関係	事柄	事柄	59	48.919
OL	ルイスル	類する		動詞-一般	混	x.xxxx					59	48.919
OL	エイキョウ	影響		名詞-普通名詞-サ変可能	漢	1.1112	体	関係	類	因果	59	48.919
OL	ホテン	補填		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	59	48.919
OL	フタリ	二人		名詞-普通名詞-副詞可能	和	x.xxxx					59	48.919
OL	シンガイ	侵害		名詞-普通名詞-サ変可能	漢	1.3580	体	活動	交わり	軍事	59	48.919
OL	ホンテン	本店		名詞-普通名詞-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	59	48.919
OL	ワガ	我が		連体詞	和	3.1040	相	関係	真偽	本体・代理	59	48.919
OL	ヒキトリ	引き取り		名詞-普通名詞-一般	和	x.xxxx					59	48.919
OL	ト	と		助詞-格助詞	和	4.1120	他		接続	展開	59	48.919
OL	タンイ	単位		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	59	48.919
OL	タントウ	担当		名詞-普通名詞-サ変可能	漢	1.3400	体	活動	行為	義務	59	48.919
OL	コウク	鉱区		名詞-普通名詞-一般	漢	x.xxxx					59	48.919
OL	チョウキ	長期		名詞-普通名詞-一般	漢	1.1620	体	関係	時間	期間	59	48.919
OL	コウガク	工学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	59	48.919
OL	ショカン	所管		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	58	48.09
OL	ハッスル	発する		動詞-一般	混	2.1521	用	関係	作用	移動・発着	58	48.09
OL	ソクジ	即時		名詞-普通名詞-副詞可能	漢	x.xxxx					58	48.09
OL	セイカ	成果		名詞-普通名詞-一般	漢	1.1112	体	関係	類	因果	58	48.09
OL	フソク	不足		名詞-普通名詞-サ変形状詞可能	漢	1.1931	体	関係	量	過不足	58	48.09
OL	キョウユウ	共有		名詞-普通名詞-サ変可能	漢	1.3701	体	活動	経済	所有	58	48.09
OL	シ	四		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	58	48.09
OL	センキョ	選挙		名詞-普通名詞-サ変可能	漢	1.3630	体	活動	待遇	人事	58	48.09
OL	シュウセキ	集積		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	58	48.09
OL	クリイレル	繰り入れる		動詞-一般	和	x.xxxx					58	48.09
OL	ムラ	村		名詞-普通名詞-一般	和	1.2550	体	主体	公私	政治的区画	58	48.09
OL	ノウリンギョギョウ	農林漁業		名詞-普通名詞-一般	漢	x.xxxx					58	48.09
OL	コクサイ	国際		名詞-普通名詞-一般	漢	1.2530	体	主体	公私	国	58	48.09
OL	ガクシュウ	学習		名詞-普通名詞-サ変可能	漢	1.3050	体	活動	心	学習・習慣・記憶	58	48.09
OL	キンキュウ	緊急		名詞-普通名詞-形状詞可能	漢	1.1346	体	関係	様相	難易・安危	58	48.09
OL	ショ	所		接尾辞-名詞的-一般	漢	1.2630	体	主体	社会	社寺・学校	58	48.09
OL	イヤク	医薬		名詞-普通名詞-一般	漢	1.4360	体	生産物	食料	薬剤・薬品	58	48.09
OL	ソウオン	騒音		名詞-普通名詞-一般	漢	1.5030	体	自然	自然	音	58	48.09
OL	ミズカラ	自ら		名詞-普通名詞-副詞可能	和	3.3045	相	活動	心	意志	57	47.261
OL	シタガウ	従う		動詞-一般	和	2.1110	用	関係	類	関係	57	47.261
OL	テンカン	転換		名詞-普通名詞-サ変可能	漢	1.1501	体	関係	作用	変換・交換	57	47.261
OL	ジュウテン	重点		名詞-普通名詞-一般	漢	1.3070	体	活動	心	意味・問題・趣旨など	57	47.261
OL	シュウシ	収支		名詞-普通名詞-一般	漢	1.3710	体	活動	経済	経済・収支	57	47.261
OL	テイトウ	抵当		名詞-普通名詞-一般	漢	x.xxxx					57	47.261
OL	ジッコウ	実行		名詞-普通名詞-サ変可能	漢	1.3430	体	活動	行為	行為・活動	57	47.261
OL	キョヒ	拒否		名詞-普通名詞-サ変可能	漢	1.3532	体	活動	交わり	賛否	56	46.432
OL	メイガラ	銘柄		名詞-普通名詞-一般	混	1.3102	体	活動	言語	名	56	46.432
OL	フウド	風土		名詞-普通名詞-一般	漢	1.3300	体	活動	生活	文化・歴史・風俗	56	46.432
OL	シュウヨウ	収容		名詞-普通名詞-サ変可能	漢	1.1532	体	関係	作用	入り・入れ	56	46.432
OL	カンサイ	カンサイ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	56	46.432
OL	シン	新		接頭辞	漢	3.1660	相	関係	時間	新旧・遅速	56	46.432
OL	ミル	見る		動詞-非自立可能	和	2.3091	用	活動	心	見る	56	46.432
OL	フク	副		接頭辞	漢	3.1040	相	関係	真偽	本体・代理	56	46.432
OL	ゲンイン	原因		名詞-普通名詞-サ変可能	漢	1.1112	体	関係	類	因果	56	46.432
OL	ホウシン	方針		名詞-普通名詞-一般	漢	1.3066	体	活動	心	判断・推測・評価	56	46.432
OL	コウリョ	考慮		名詞-普通名詞-サ変可能	漢	1.3061	体	活動	心	思考・意見・疑い	56	46.432
OL	テイキョウ	提供		名詞-普通名詞-サ変可能	漢	1.3770	体	活動	経済	授受	56	46.432
OL	シモン	諮問		名詞-普通名詞-サ変可能	漢	1.3132	体	活動	言語	問答	56	46.432
OL	セイメイ	生命		名詞-普通名詞-一般	漢	1.5700	体	自然	生命	生命	55	45.603
OL	ソゼイ	租税		名詞-普通名詞-一般	漢	x.xxxx					55	45.603
OL	ホウソウ	包装		名詞-普通名詞-サ変可能	漢	1.3860	体	活動	事業	製造・加工・包装	55	45.603
OL	ミ	未		接頭辞	漢	3.1670	相	関係	時間	時間的前後	55	45.603
OL	モラス	漏らす		動詞-一般	和	2.1533	用	関係	作用	漏れ・吸入など	55	45.603
OL	ニクヨウ	肉用		名詞-普通名詞-一般	漢	x.xxxx					55	45.603
OL	キンコ	金庫		名詞-普通名詞-一般	漢	1.4470	体	生産物	住居	家具	55	45.603
OL	バイカイ	媒介		名詞-普通名詞-サ変可能	漢	x.xxxx					55	45.603
OL	ショウキャク	償却		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	55	45.603
OL	チュウ	中		接尾辞-名詞的-副詞可能	漢	1.1770	体	関係	空間	内外	55	45.603
OL	キョウバイ	競売		名詞-普通名詞-サ変可能	漢	1.3761	体	活動	経済	売買	55	45.603
OL	ジチ	自治		名詞-普通名詞-一般	漢	1.3600	体	活動	待遇	支配・政治	55	45.603
OL	ズミ	済み		接尾辞-名詞的-一般	和	1.1503	体	関係	作用	終了・中止・停止	55	45.603
OL	サイケン	再建		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	55	45.603
