register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OM	フセグ	防ぐ		動詞-一般	和	2.1563	用	関係	作用	防止・妨害・回避	139	24.837
OM	トリアエズ	取り敢えず		副詞	和	3.1611	相	関係	時間	時機	139	24.837
OM	シツ	室		接尾辞-名詞的-一般	漢	1.4430	体	生産物	住居	部屋・床・廊下・階段など	139	24.837
OM	カチョウ	課長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	138	24.658
OM	チョッカツ	直轄		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	138	24.658
OM	キヨ	寄与		名詞-普通名詞-サ変可能	漢	1.3541	体	活動	交わり	奉仕	138	24.658
OM	ジョウカ	浄化		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	138	24.658
OM	シセツ	施設		名詞-普通名詞-サ変可能	漢	1.4410	体	生産物	住居	家屋・建物	138	24.658
OM	サテ	扠		接続詞	和	4.1170	他		接続	転換	138	24.658
OM	ダンリョク	弾力		名詞-普通名詞-一般	漢	1.1401	体	関係	力	弾力・動力・圧力など	138	24.658
OM	ユウスル	有する		動詞-一般	混	2.1200	用	関係	存在	存在	138	24.658
OM	スウリョウ	数量		名詞-普通名詞-一般	漢	x.xxxx					138	24.658
OM	カイリ	海里		名詞-普通名詞-助数詞可能	漢	x.xxxx					138	24.658
OM	コメ	米		名詞-普通名詞-一般	和	1.2590	体	主体	公私	固有地名	138	24.658
OM	ノゾム	臨む		動詞-一般	和	2.1611	用	関係	時間	時機	137	24.48
OM	ヒキサゲ	引き下げ		名詞-普通名詞-一般	和	1.1540	体	関係	作用	上がり・下がり	137	24.48
OM	イチゲン	一元		名詞-普通名詞-一般	漢	x.xxxx					137	24.48
OM	ヒロゲル	広げる		動詞-一般	和	2.1581	用	関係	作用	伸縮	137	24.48
OM	ショウギョウ	商業		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	137	24.48
OM	タダス	正す		動詞-一般	和	x.xxxx					137	24.48
OM	テイキ	定期		名詞-普通名詞-一般	漢	1.1611	体	関係	時間	時機・時刻	137	24.48
OM	ホーム	ホーム	home	名詞-普通名詞-一般	外	1.2650	体	主体	社会	店・旅館・病院・劇場など	137	24.48
OM	カコウ	加工		名詞-普通名詞-サ変可能	漢	1.3860	体	活動	事業	製造・加工・包装	137	24.48
OM	トクチョウ	特徴		名詞-普通名詞-一般	漢	1.1331	体	関係	様相	特徴	136	24.301
OM	コウチョウ	校長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	136	24.301
OM	イシハラ	イシハラ		名詞-固有名詞-人名-姓	固						136	24.301
OM	キソン	既存		名詞-普通名詞-サ変可能	漢	1.1200	体	関係	存在	存在	136	24.301
OM	キョウリョク	強力		形状詞-一般	漢	3.1400	相	関係	力	力	136	24.301
OM	コンド	今度		名詞-普通名詞-副詞可能	漢	1.1643	体	関係	時間	未来	136	24.301
OM	ツミタテ	積み立て		名詞-普通名詞-一般	和	x.xxxx					136	24.301
OM	アラタメル	改める		動詞-一般	和	2.1500	用	関係	作用	作用・変化	136	24.301
OM	カレ	彼		代名詞	和	1.2010	体	主体	人間	われ・なれ・かれ	136	24.301
OM	ジンケン	人件		名詞-普通名詞-一般	漢	1.2000	体	主体	人間	人間	135	24.122
OM	ノウソン	農村		名詞-普通名詞-一般	漢	1.2540	体	主体	公私	都会・田舎	135	24.122
OM	タニツ	タニツ		名詞-固有名詞-人名-姓	固	x.xxxx					135	24.122
OM	フクザツ	複雑		名詞-普通名詞-形状詞可能	漢	3.1341	相	関係	様相	弛緩・粗密・繁簡	135	24.122
OM	カクチ	各地		名詞-普通名詞-一般	漢	1.1700	体	関係	空間	空間・場所	135	24.122
OM	ウンテン	運転		名詞-普通名詞-サ変可能	漢	1.1510	体	関係	作用	動き	135	24.122
OM	トドマル	留まる		動詞-一般	和	2.1503	用	関係	作用	終了・中止・停止	135	24.122
OM	マチガウ	間違う		動詞-非自立可能	和	2.3071	用	活動	心	論理・証明・偽り・誤り・訂正など	135	24.122
OM	テイチャク	定着		名詞-普通名詞-サ変可能	漢	1.1513	体	関係	作用	固定・傾き・転倒など	135	24.122
OM	フカメル	深める		動詞-一般	和	2.1583	用	関係	作用	進歩・衰退	134	23.944
OM	サテイ	査定		名詞-普通名詞-サ変可能	漢	x.xxxx					134	23.944
OM	タクサン	沢山		形状詞-一般	漢	3.1910	相	関係	量	多少	134	23.944
OM	ハッケン	発見		名詞-普通名詞-サ変可能	漢	1.3091	体	活動	心	見る	134	23.944
OM	ヒロガル	広がる		動詞-一般	和	2.1524	用	関係	作用	通過・普及など	134	23.944
OM	ヨタク	預託		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	134	23.944
OM	カントウ	カントウ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	134	23.944
OM	シンタク	信託		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	134	23.944
OM	コウジュツ	公述		名詞-普通名詞-サ変可能	漢	x.xxxx					134	23.944
OM	ザイリョウ	材料		名詞-普通名詞-一般	漢	1.4100	体	生産物	資材	資材・ごみ	134	23.944
OM	ケンチ	見地		名詞-普通名詞-一般	漢	x.xxxx					134	23.944
OM	セイゴウ	整合		名詞-普通名詞-サ変可能	漢	1.1130	体	関係	類	異同・類似	134	23.944
OM	ジュウライ	従来		名詞-普通名詞-副詞可能	漢	3.1642	相	関係	時間	過去	134	23.944
OM	ツウショウ	通商		名詞-普通名詞-サ変可能	漢	1.3760	体	活動	経済	取引	134	23.944
OM	オモイキル	思い切る		動詞-一般	和	2.3067	用	活動	心	決心・解決・決定・迷い	133	23.765
OM	トリシマリ	取り締まり		名詞-普通名詞-一般	和	1.3620	体	活動	待遇	運営	133	23.765
OM	キグ	危惧		名詞-普通名詞-サ変可能	漢	1.3061	体	活動	心	思考・意見・疑い	133	23.765
OM	アッカ	悪化		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	133	23.765
OM	ガイサン	概算		名詞-普通名詞-サ変可能	漢	x.xxxx					133	23.765
OM	コクナイ	国内		名詞-普通名詞-一般	漢	1.2530	体	主体	公私	国	133	23.765
OM	セイシツ	性質		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	133	23.765
OM	メイボ	名簿		名詞-普通名詞-一般	漢	1.3161	体	活動	言語	目録・暦	132	23.586
OM	マドグチ	窓口		名詞-普通名詞-一般	和	1.2620	体	主体	社会	現場	132	23.586
OM	マエムキ	前向き		形状詞-一般	和	3.3430	相	活動	行為	行為・活動	132	23.586
OM	クシロ	クシロ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	132	23.586
OM	シュ	種		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	132	23.586
OM	シン	シン		記号-一般	記号						132	23.586
OM	カイシュウ	改修		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	132	23.586
OM	リッチ	立地		名詞-普通名詞-サ変可能	漢	1.1700	体	関係	空間	空間・場所	132	23.586
OM	ギケツ	議決		名詞-普通名詞-サ変可能	漢	1.3067	体	活動	心	決心・解決・決定・迷い	132	23.586
OM	トウジ	当時		名詞-普通名詞-副詞可能	漢	3.1670	相	関係	時間	時間的前後	132	23.586
OM	セイケン	政権		名詞-普通名詞-一般	漢	1.3401	体	活動	行為	権利	132	23.586
OM	メーカー	メーカー	maker	名詞-普通名詞-一般	外	1.2450	体	主体	成員	その他の仕手	132	23.586
OM	ウチ	内		名詞-普通名詞-副詞可能	和	1.1652	体	関係	時間	途中・盛り	131	23.407
OM	サ	差		名詞-普通名詞-一般	漢	1.1930	体	関係	量	和・差・比・率など	131	23.407
OM	キョウカイ	境界		名詞-普通名詞-一般	漢	1.1721	体	関係	空間	境・間	131	23.407
OM	シキ	指揮		名詞-普通名詞-サ変可能	漢	1.3620	体	活動	待遇	運営	131	23.407
OM	タイリョウ	大量		名詞-普通名詞-形状詞可能	漢	1.1910	体	関係	量	多少	131	23.407
OM	ゴト	毎		接尾辞-名詞的-一般	和	1.1940	体	関係	量	一般・全体・部分	131	23.407
OM	ソンシツ	損失		名詞-普通名詞-サ変可能	漢	1.3750	体	活動	経済	損得	131	23.407
OM	シン	審		接尾辞-名詞的-一般	漢	1.3611	体	活動	待遇	裁判	131	23.407
OM	シュウシュウ	収集		名詞-普通名詞-サ変可能	漢	1.1550	体	関係	作用	合体・出会い・集合など	131	23.407
OM	ダンカイ	団塊		名詞-普通名詞-一般	漢	x.xxxx					131	23.407
OM	キチョウ	貴重		形状詞-一般	漢	3.3710	相	活動	経済	経済・収支	131	23.407
OM	シンコク	申告		名詞-普通名詞-サ変可能	漢	1.3141	体	活動	言語	報告・申告	131	23.407
OM	ヨブ	呼ぶ		動詞-一般	和	2.3520	用	活動	交わり	応接・送迎	131	23.407
OM	ドイツ	ドイツ	Duits	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	131	23.407
OM	ヒノマル	日の丸		名詞-普通名詞-一般	和	1.4580	体	生産物	道具	標章・標識・旗など	130	23.229
OM	ゾウリン	造林		名詞-普通名詞-サ変可能	漢	x.xxxx					130	23.229
OM	ヨジョウ	余剰		名詞-普通名詞-一般	漢	x.xxxx					130	23.229
OM	ダンゴウ	談合		名詞-普通名詞-サ変可能	漢	1.3531	体	活動	交わり	交渉	130	23.229
OM	スラ	すら		助詞-副助詞	和						130	23.229
OM	ジュウギョウ	従業		名詞-普通名詞-一般	漢	1.3320	体	活動	生活	労働・作業・休暇	130	23.229
OM	カショ	箇所		名詞-普通名詞-助数詞可能	漢	1.1700	体	関係	空間	空間・場所	130	23.229
OM	ミセル	見せる		動詞-非自立可能	和	2.3092	用	活動	心	見せる	130	23.229
OM	ソウギョウ	操業		名詞-普通名詞-サ変可能	漢	x.xxxx					130	23.229
OM	シツレイ	失礼		名詞-普通名詞-サ変形状詞可能	漢	3.3680	相	活動	待遇	待遇・礼など	130	23.229
OM	ヨウイン	要員		名詞-普通名詞-一般	漢	x.xxxx					130	23.229
OM	タショウ	多少		名詞-普通名詞-副詞可能	漢	3.1910	相	関係	量	多少	130	23.229
OM	テンポ	店舗		名詞-普通名詞-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	130	23.229
OM	ジサツ	自殺		名詞-普通名詞-サ変可能	漢	1.5702	体	自然	生命	死	130	23.229
OM	クム	組む		動詞-一般	和	2.1551	用	関係	作用	統一・組み合わせ	130	23.229
OM	フサワシイ	相応しい		形容詞-一般	和	3.1332	相	関係	様相	良不良・適不適	129	23.05
OM	リュウボク	立木		名詞-普通名詞-一般	漢	x.xxxx					129	23.05
OM	オモナ	主な		連体詞	和	3.1040	相	関係	真偽	本体・代理	129	23.05
OM	セイキ	世紀		名詞-普通名詞-一般	漢	1.1623	体	関係	時間	時代	129	23.05
OM	ジーエヌピー	ＧＮＰ		名詞-普通名詞-一般	記号	1.3710	体	活動	経済	経済・収支	129	23.05
OM	カヘイ	貨幣		名詞-普通名詞-一般	漢	1.4040	体	生産物	物品	貨幣・切符・証券	129	23.05
OM	イジョウ	以上		名詞-普通名詞-副詞可能	漢	3.1920	相	関係	量	程度	129	23.05
OM	クーリング	クーリング	cooling	名詞-普通名詞-一般	外	x.xxxx					129	23.05
OM	ビョウドウ	平等		名詞-普通名詞-形状詞可能	漢	3.3610	相	活動	待遇	公式・公平	129	23.05
OM	サキ	先		名詞-普通名詞-副詞可能	和	1.2020	体	主体	人間	自他	128	22.871
OM	ハギワラ	ハギワラ		名詞-固有名詞-地名-一般	固						128	22.871
OM	カンブ	幹部		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	128	22.871
OM	ショウレイ	省令		名詞-普通名詞-一般	漢	x.xxxx					128	22.871
OM	キョウシ	教師		名詞-普通名詞-一般	漢	1.2410	体	主体	成員	専門的・技術的職業	128	22.871
OM	イエ	家		名詞-普通名詞-一般	和	1.4400	体	生産物	住居	住居	128	22.871
OM	ザイトウ	財投		名詞-普通名詞-一般	漢	x.xxxx					128	22.871
OM	フタタビ	再び		副詞	和	3.1612	相	関係	時間	毎日・毎度	128	22.871
OM	ブタイ	部隊		名詞-普通名詞-一般	漢	1.2740	体	主体	機関	軍	128	22.871
OM	ハナレル	離れる		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	128	22.871
OM	フセイ	不正		名詞-普通名詞-形状詞可能	漢	1.1030	体	関係	事柄	真偽・是非	128	22.871
OM	ロク	録		接尾辞-名詞的-一般	漢	1.3151	体	活動	言語	書き	128	22.871
OM	デントウ	伝統		名詞-普通名詞-一般	漢	1.3300	体	活動	生活	文化・歴史・風俗	128	22.871
OM	キュウメイ	究明		名詞-普通名詞-サ変可能	漢	1.3065	体	活動	心	研究・試験・調査・検査など	128	22.871
OM	ミマン	未満		名詞-普通名詞-副詞可能	漢	1.1931	体	関係	量	過不足	128	22.871
OM	カギリ	限り		名詞-普通名詞-副詞可能	和	1.1920	体	関係	量	程度・限度	128	22.871
OM	ドクセン	独占		名詞-普通名詞-サ変可能	漢	1.3701	体	活動	経済	所有	128	22.871
OM	バカリ	ばかり		助詞-副助詞	和	3.1920	相	関係	量	程度	128	22.871
OM	ツク	付く		動詞-非自立可能	和	2.1211	用	関係	存在	発生・復活	128	22.871
OM	ショウ	商		名詞-普通名詞-一般	漢	1.2412	体	主体	成員	実業・商業	128	22.871
OM	コンド	今度		名詞-普通名詞-副詞可能	漢	3.1643	相	関係	時間	未来	128	22.871
OM	ヨウチ	幼稚		形状詞-一般	漢	3.3421	相	活動	行為	才能	128	22.871
OM	フルイ	古い		形容詞-一般	和	3.1660	相	関係	時間	新旧・遅速	128	22.871
OM	ガクエン	学園		名詞-普通名詞-一般	漢	1.2630	体	主体	社会	社寺・学校	127	22.693
OM	チイサナ	小さな		連体詞	和	3.1912	相	関係	量	広狭・大小	127	22.693
OM	キョウワ	協和		名詞-普通名詞-サ変可能	漢	1.3500	体	活動	交わり	交わり	127	22.693
OM	サイド	再度		名詞-普通名詞-副詞可能	漢	3.1612	相	関係	時間	毎日・毎度	127	22.693
OM	シュウチ	周知		名詞-普通名詞-サ変可能	漢	x.xxxx					127	22.693
OM	ジョキョ	除去		名詞-普通名詞-サ変可能	漢	1.1251	体	関係	存在	除去	127	22.693
OM	ノウゼイ	納税		名詞-普通名詞-サ変可能	漢	x.xxxx					127	22.693
OM	フッキ	復帰		名詞-普通名詞-サ変可能	漢	1.1527	体	関係	作用	往復	127	22.693
OM	シンシュツ	進出		名詞-普通名詞-サ変可能	漢	1.1526	体	関係	作用	進退	127	22.693
OM	ハントウ	半島		名詞-普通名詞-一般	漢	1.5260	体	自然	天地	海・島	127	22.693
OM	ショチ	処置		名詞-普通名詞-サ変可能	漢	1.3850	体	活動	事業	技術・設備・修理	127	22.693
OM	ハタ	ハタ		名詞-固有名詞-人名-姓	固	x.xxxx					127	22.693
OM	ネダン	値段		名詞-普通名詞-一般	混	1.3730	体	活動	経済	価格・費用	126	22.514
OM	オサエル	押さえる		動詞-一般	和	2.1563	用	関係	作用	防止・妨害・回避	126	22.514
OM	ヤク	役		名詞-普通名詞-一般	漢	1.2400	体	主体	成員	成員・職	126	22.514
OM	スズキ	スズキ		名詞-固有名詞-人名-姓	固						126	22.514
OM	メド	目処		名詞-普通名詞-一般	和	1.3066	体	活動	心	判断・推測・評価	126	22.514
OM	イン	院		接尾辞-名詞的-一般	漢	1.2630	体	主体	社会	社寺・学校	125	22.335
OM	ゲンアン	原案		名詞-普通名詞-一般	漢	1.3084	体	活動	心	計画・案	125	22.335
OM	ジョガイ	除外		名詞-普通名詞-サ変可能	漢	x.xxxx					125	22.335
OM	マイ	枚		接尾辞-名詞的-助数詞	漢	1.1962	体	関係	量	助数接辞	125	22.335
OM	ヒンシツ	品質		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	125	22.335
OM	キャク	客		名詞-普通名詞-一般	漢	1.2220	体	主体	仲間	主客	125	22.335
OM	ロウレイ	老齢		名詞-普通名詞-一般	漢	x.xxxx					125	22.335
OM	カンケツ	簡潔		名詞-普通名詞-形状詞可能	漢	x.xxxx					125	22.335
OM	シメイ	使命		名詞-普通名詞-一般	漢	1.3400	体	活動	行為	義務	125	22.335
OM	ナオカツ	尚且つ		副詞	和	x.xxxx					125	22.335
OM	モトモト	元々		副詞	和	3.1030	相	関係	真偽	真偽・是非	125	22.335
OM	シャッキン	借金		名詞-普通名詞-サ変可能	漢	1.3780	体	活動	経済	貸借	125	22.335
OM	ナリタツ	成り立つ		動詞-一般	和	2.1220	用	関係	存在	成立	124	22.157
OM	ナクス	無くす		動詞-一般	和	2.1250	用	関係	存在	消滅	124	22.157
OM	コクゼイ	国税		名詞-普通名詞-一般	漢	1.3720	体	活動	経済	税	124	22.157
OM	バッサイ	伐採		名詞-普通名詞-サ変可能	漢	x.xxxx					124	22.157
OM	コウギョウ	鉱業		名詞-普通名詞-一般	漢	x.xxxx					124	22.157
OM	ロセン	路線		名詞-普通名詞-一般	漢	1.4710	体	生産物	土地利用	道路・橋	124	22.157
OM	スイテイ	推定		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	124	22.157
OM	トモカク	兎も角		副詞	和	4.3110	他		判断	判定	124	22.157
OM	ボウダイ	膨大		名詞-普通名詞-サ変形状詞可能	漢	3.1910	相	関係	量	多少	124	22.157
OM	ギョウケイ	行刑		名詞-普通名詞-一般	漢	x.xxxx					124	22.157
OM	セイシキ	正式		形状詞-一般	漢	3.1030	相	関係	真偽	真偽・是非	124	22.157
OM	チリョウ	治療		名詞-普通名詞-サ変可能	漢	1.3831	体	活動	事業	医療	124	22.157
OM	ザンダカ	残高		名詞-普通名詞-一般	混	1.1931	体	関係	量	過不足	124	22.157
OM	チツジョ	秩序		名詞-普通名詞-一般	漢	1.1340	体	関係	様相	調和・混乱	124	22.157
OM	タイコク	大国		名詞-普通名詞-一般	漢	1.2530	体	主体	公私	国	124	22.157
OM	トリアツカウ	取り扱う		動詞-一般	和	2.3852	用	活動	事業	扱い・操作・使用	124	22.157
OM	コウゲキ	攻撃		名詞-普通名詞-サ変可能	漢	1.3560	体	活動	交わり	攻防	123	21.978
OM	アリガタイ	有り難い		形容詞-一般	和	3.3021	相	活動	心	敬意・感謝・信頼など	123	21.978
OM	ソウホウ	双方		名詞-普通名詞-副詞可能	漢	1.1951	体	関係	量	群・組・対	123	21.978
OM	ソチラ	其方		代名詞	和	1.1010	体	関係	事柄	こそあど・他	123	21.978
OM	ミンジ	民事		名詞-普通名詞-一般	漢	1.3611	体	活動	待遇	裁判	123	21.978
OM	サンニュウ	参入		名詞-普通名詞-サ変可能	漢	1.1526	体	関係	作用	進退	123	21.978
OM	タイホ	逮捕		名詞-普通名詞-サ変可能	漢	1.3613	体	活動	待遇	捕縛・釈放	123	21.978
OM	ザンテイ	暫定		名詞-普通名詞-一般	漢	1.3067	体	活動	心	決心・解決・決定・迷い	123	21.978
OM	バイシュウ	買収		名詞-普通名詞-サ変可能	漢	1.3761	体	活動	経済	売買	123	21.978
OM	カンソウ	感想		名詞-普通名詞-一般	漢	1.3061	体	活動	心	思考・意見・疑い	123	21.978
OM	ウツス	移す		動詞-一般	和	2.1521	用	関係	作用	移動・発着	122	21.799
OM	タブン	多分		副詞	漢	3.1910	相	関係	量	多少	122	21.799
OM	ジユウ	自由		名詞-普通名詞-形状詞可能	漢	3.3045	相	活動	心	意志	122	21.799
OM	ピーアール	ＰＲ		名詞-普通名詞-サ変可能	記号	1.3123	体	活動	言語	伝達・報知	122	21.799
OM	キュウシュウ	キュウシュウ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	122	21.799
OM	ブンキョウ	文教		名詞-普通名詞-一般	漢	x.xxxx					122	21.799
OM	コウセイ	更生		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	122	21.799
OM	モドル	戻る		動詞-一般	和	2.1527	用	関係	作用	往復	122	21.799
OM	インショウ	印象		名詞-普通名詞-一般	漢	1.3001	体	活動	心	感覚	122	21.799
OM	ナガイ	長い		形容詞-一般	和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	122	21.799
OM	ゲンカイ	限界		名詞-普通名詞-一般	漢	1.1920	体	関係	量	程度・限度	122	21.799
OM	キムラ	キムラ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	121	21.621
OM	ブンリ	分離		名詞-普通名詞-サ変可能	漢	1.1560	体	関係	作用	接近・接触・隔離	121	21.621
OM	ナン	何		名詞-数詞	和	1.1962	体	関係	量	助数接辞	121	21.621
OM	キョリ	距離		名詞-普通名詞-一般	漢	1.1911	体	関係	量	長短・高低・深浅・厚薄・遠近	121	21.621
OM	ヒロシマ	ヒロシマ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	121	21.621
OM	ゲスイ	下水		名詞-普通名詞-一般	漢	1.4720	体	生産物	土地利用	その他の土木施設	121	21.621
OM	ブリョク	武力		名詞-普通名詞-一般	漢	x.xxxx					121	21.621
OM	ロセン	路線		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	121	21.621
OM	フジワラ	フジワラ		名詞-固有名詞-人名-姓	固						121	21.621
OM	コウズイ	洪水		名詞-普通名詞-一般	漢	x.xxxx					121	21.621
OM	ハバ	幅		名詞-普通名詞-一般	和	1.1911	体	関係	量	長短・高低・深浅・厚薄・遠近	121	21.621
OM	オウベイ	欧米		名詞-普通名詞-一般	固	1.2590	体	主体	公私	固有地名	121	21.621
OM	ケイハツ	啓発		名詞-普通名詞-サ変可能	漢	1.3640	体	活動	待遇	教育・養成	121	21.621
OM	キル	切る		動詞-非自立可能	和	2.1250	用	関係	存在	消滅	121	21.621
OM	サキ	先		名詞-普通名詞-副詞可能	和	1.1643	体	関係	時間	未来	121	21.621
OM	シャシン	写真		名詞-普通名詞-一般	漢	1.3220	体	活動	芸術	芸術・美術	121	21.621
OM	タンテキ	端的		形状詞-一般	漢	x.xxxx					121	21.621
OM	ムシ	無視		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	121	21.621
OM	ウカガウ	伺う		動詞-一般	和	2.3093	用	活動	心	聞く・味わう	121	21.621
OM	ヤ	八		名詞-数詞	和	1.1960	体	関係	量	数記号（一二三）	120	21.442
OM	セッショウ	折衝		名詞-普通名詞-サ変可能	漢	1.3531	体	活動	交わり	交渉	120	21.442
OM	マトマル	纏まる		動詞-一般	和	2.1551	用	関係	作用	統一・組み合わせ	120	21.442
OM	ウエート	ウエート	weight	名詞-普通名詞-一般	外	x.xxxx					120	21.442
OM	イマダ	未だ		副詞	和	3.1670	相	関係	時間	時間的前後	120	21.442
OM	オー	Ｏ		記号-文字	記号						120	21.442
OM	ハクショ	白書		名詞-普通名詞-一般	漢	1.3155	体	活動	言語	文書	120	21.442
OM	シュジュ	種々		名詞-普通名詞-形状詞可能	漢	3.1341	相	関係	様相	弛緩・粗密・繁簡	120	21.442
OM	ジキュウ	自給		名詞-普通名詞-サ変可能	漢	1.3711	体	活動	経済	需給	120	21.442
OM	ソウチョウ	総長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	120	21.442
OM	コウベ	コウベ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	120	21.442
OM	カワムラ	カワムラ		名詞-固有名詞-人名-姓	固						120	21.442
OM	コンピューター	コンピューター	computer	名詞-普通名詞-一般	外	1.4620	体	生産物	機械	電気器具・部品	119	21.263
OM	キョウチョウ	強調		名詞-普通名詞-サ変可能	漢	1.3103	体	活動	言語	表現	119	21.263
OM	ケッシテ	決して		副詞	混	3.1921	相	関係	量	限度	119	21.263
OM	キョジュウ	居住		名詞-普通名詞-サ変可能	漢	1.3333	体	活動	生活	住生活	119	21.263
OM	ケッコン	結婚		名詞-普通名詞-サ変可能	漢	1.3350	体	活動	生活	冠婚	119	21.263
OM	プラン	プラン	plan	名詞-普通名詞-一般	外	1.3084	体	活動	心	計画・案	119	21.263
OM	テイジ	提示		名詞-普通名詞-サ変可能	漢	1.3092	体	活動	心	見せる	119	21.263
OM	イツゴロ	何時頃		名詞-普通名詞-副詞可能	和	1.1611	体	関係	時間	時機・時刻	119	21.263
OM	モタラス	齎す		動詞-一般	和	2.3830	用	活動	事業	運輸	119	21.263
OM	ネアゲ	値上げ		名詞-普通名詞-サ変可能	和	1.3730	体	活動	経済	価格・費用	119	21.263
OM	ドウリョウ	同僚		名詞-普通名詞-一般	漢	1.2200	体	主体	仲間	相手・仲間	119	21.263
OM	サキ	先		名詞-普通名詞-副詞可能	和	1.1650	体	関係	時間	順序	119	21.263
OM	ヨウシ	養子		名詞-普通名詞-一般	漢	1.2130	体	主体	家族	子・子孫	119	21.263
OM	チョウシュウ	徴収		名詞-普通名詞-サ変可能	漢	1.3660	体	活動	待遇	請求・依頼	119	21.263
OM	オナジク	同じく		副詞	和	3.1130	相	関係	類	異同・類似	118	21.085
OM	ヨシワラ	ヨシワラ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	118	21.085
OM	トリマトメル	取り纏める		動詞-一般	和	x.xxxx					118	21.085
OM	チュウ	中		接頭辞	漢	1.2630	体	主体	社会	社寺・学校	118	21.085
OM	ナス	成す		動詞-一般	和	2.1220	用	関係	存在	成立	118	21.085
OM	マスブチ	マスブチ		名詞-固有名詞-人名-姓	固	x.xxxx					118	21.085
OM	ノウミン	農民		名詞-普通名詞-一般	漢	1.2413	体	主体	成員	農林水産業	118	21.085
OM	トオ	十		名詞-数詞	和	1.1960	体	関係	量	数記号（一二三）	118	21.085
OM	ゲンセイ	厳正		形状詞-一般	漢	x.xxxx					118	21.085
OM	スバラシイ	素晴らしい		形容詞-一般	和	3.1302	相	関係	様相	趣・調子	118	21.085
OM	ルイ	類		接尾辞-名詞的-一般	漢	1.1100	体	関係	類	類・例	118	21.085
OM	ヘイキ	兵器		名詞-普通名詞-一般	漢	1.4551	体	生産物	道具	武器	118	21.085
OM	エンゼツ	演説		名詞-普通名詞-サ変可能	漢	1.3131	体	活動	言語	話・談話	118	21.085
OM	ボウリョク	暴力		名詞-普通名詞-一般	漢	1.1402	体	関係	力	物力・権力・体力など	117	20.906
OM	シンリョウ	診療		名詞-普通名詞-サ変可能	漢	1.3831	体	活動	事業	医療	117	20.906
OM	ゴク	極く		副詞	和	3.1920	相	関係	量	程度	117	20.906
OM	モリ	モリ		名詞-固有名詞-地名-一般	固						117	20.906
OM	イカナル	如何なる		連体詞	和	3.1010	相	関係	真偽	こそあど・他	117	20.906
OM	ヨノナカ	世の中		名詞-普通名詞-一般	和	1.2600	体	主体	社会	社会・世界	117	20.906
OM	カカル	掛かる		動詞-非自立可能	和	2.1513	用	関係	作用	固定・傾き・転倒など	117	20.906
OM	チカイ	近い		形容詞-一般	和	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	117	20.906
OM	クサカワ	クサカワ		名詞-固有名詞-人名-姓	固	x.xxxx					117	20.906
OM	イシキ	意識		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	117	20.906
OM	イッポウ	一方		名詞-普通名詞-副詞可能	漢	1.1951	体	関係	量	群・組・対	117	20.906
OM	クルシイ	苦しい		形容詞-一般	和	3.3014	相	活動	心	苦悩・悲哀	117	20.906
OM	カワモト	カワモト		名詞-固有名詞-人名-姓	固	x.xxxx					117	20.906
OM	ダイタイ	代替		名詞-普通名詞-サ変可能	漢	1.1040	体	関係	事柄	本体・代理	117	20.906
