register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
ALL	シャーマン	シャーマン	名詞-普通名詞-一般	shaman	外	x.xxxx					139	1.121
ALL	イソギアシ	急ぎ足	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	カウントダウン	カウントダウン	名詞-普通名詞-一般	countdown	外	x.xxxx					139	1.121
ALL	メイイ	名医	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	オオバ	大葉	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	ショクシュ	触手	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ヒトガキ	人垣	名詞-普通名詞-一般		和	1.1850	体	関係	形	束・片・列・わく	139	1.121
ALL	チョコン	ちょこん	副詞		和	3.1910	相	関係	量	多少	139	1.121
ALL	メロ	メロ	名詞-普通名詞-一般	melody	外	x.xxxx					139	1.121
ALL	オトリ	囮	名詞-普通名詞-一般		和	1.3081	体	活動	心	方法	139	1.121
ALL	ケイ	桂	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ルミ	ルミ	名詞-固有名詞-人名-名		固	x.xxxx					139	1.121
ALL	ササカワ	ササカワ	名詞-固有名詞-人名-姓		固	x.xxxx					139	1.121
ALL	ミツバイ	密売	名詞-普通名詞-サ変可能		漢	x.xxxx					139	1.121
ALL	クガ	クガ	名詞-固有名詞-人名-姓		固	x.xxxx					139	1.121
ALL	モチサル	持ち去る	動詞-一般		和	x.xxxx					139	1.121
ALL	キリステ	切り捨て	名詞-普通名詞-一般		和	1.1251	体	関係	存在	除去	139	1.121
ALL	エレキ	エレキ	名詞-普通名詞-一般	electriciteit	外	x.xxxx					139	1.121
ALL	イカメシイ	厳めしい	形容詞-一般		和	x.xxxx					139	1.121
ALL	ジギャク	自虐	名詞-普通名詞-一般		漢	1.3680	体	活動	待遇	待遇	139	1.121
ALL	ゲツメン	月面	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	トウジ	湯治	名詞-普通名詞-サ変可能		漢	x.xxxx					139	1.121
ALL	ウツリカワル	移り変わる	動詞-一般		和	x.xxxx					139	1.121
ALL	カタイ	難い	形容詞-一般		和	3.1346	相	関係	様相	難易・安危	139	1.121
ALL	オサエル	押さえる	動詞-一般		和	2.3040	用	活動	心	信念・努力・忍耐	139	1.121
ALL	コハバ	小幅	形状詞-一般		和	x.xxxx					139	1.121
ALL	ナタネ	菜種	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	ヒトシオ	一入	副詞		和	x.xxxx					139	1.121
ALL	ガイシャ	外車	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ウリコミ	売り込み	名詞-普通名詞-一般		和	1.3761	体	活動	経済	売買	139	1.121
ALL	トール	トール	名詞-普通名詞-一般	tall	外	x.xxxx					139	1.121
ALL	リョウ	涼	名詞-普通名詞-一般		漢	1.5150	体	自然	物質	気象	139	1.121
ALL	ツリバ	釣り場	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	オオザラ	大皿	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	ゴトバ	ゴトバ	名詞-固有名詞-人名-一般		固	x.xxxx					139	1.121
ALL	ムキダシ	剥き出し	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	チュウ	中	接尾辞-名詞的-副詞可能		漢	3.1940	相	関係	量	一般・全体・部分	139	1.121
ALL	レジスタンス	レジスタンス	名詞-普通名詞-サ変可能	resistance	外	x.xxxx					139	1.121
ALL	ゴソゴソ	ごそごそ	副詞		和	3.5030	相	自然	自然	音	139	1.121
ALL	タイシ	タイシ	名詞-固有名詞-地名-一般		固	x.xxxx					139	1.121
ALL	カブレル	気触れる	動詞-一般		和	x.xxxx					139	1.121
ALL	スジアイ	筋合い	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	スカス	空かす	動詞-一般		和	x.xxxx					139	1.121
ALL	ジョッキ	ジョッキ	名詞-普通名詞-一般	jug	外	x.xxxx					139	1.121
ALL	クスグッタイ	擽ったい	形容詞-一般		和	3.3001	相	活動	心	感覚	139	1.121
ALL	フメン	譜面	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ドジョウ	泥鰌	名詞-普通名詞-一般		和	1.5504	体	自然	動物	魚類	139	1.121
ALL	メッキン	滅菌	名詞-普通名詞-サ変可能		漢	1.3831	体	活動	事業	医療	139	1.121
ALL	ミツヒロ	ミツヒロ	名詞-固有名詞-人名-名		固	x.xxxx					139	1.121
ALL	サライ	浚い	名詞-普通名詞-一般		和	1.3050	体	活動	心	学習・習慣・記憶	139	1.121
ALL	キョウゴク	キョウゴク	名詞-固有名詞-地名-一般		固	x.xxxx					139	1.121
ALL	フソク	不測	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	マチガエル	間違える	動詞-非自立可能		和	2.3071	用	活動	心	論理・証明・偽り・誤り・訂正など	139	1.121
ALL	ケツ	欠	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	キャバレー	キャバレー	名詞-普通名詞-一般	cabaret	外	x.xxxx					139	1.121
ALL	ヒロタカ	ヒロタカ	名詞-固有名詞-人名-名		固	x.xxxx					139	1.121
ALL	タニソコ	谷底	名詞-普通名詞-一般		和	1.1771	体	関係	空間	奥・底・陰	139	1.121
ALL	イタタマレル	居た堪れる	動詞-一般		和	x.xxxx					139	1.121
ALL	カタジケナイ	忝い	形容詞-一般		和	x.xxxx					139	1.121
ALL	アクメイ	悪名	名詞-普通名詞-一般		漢	1.3142	体	活動	言語	評判	139	1.121
ALL	キョウ	京	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ホウチュウ	訪中	名詞-普通名詞-サ変可能		漢	1.3520	体	活動	交わり	応接・送迎	139	1.121
ALL	タギル	滾る	動詞-一般		和	x.xxxx					139	1.121
ALL	オゴソカ	厳か	形状詞-一般		和	3.3310	相	活動	生活	人生・禍福	139	1.121
ALL	ギテイ	義弟	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ゴクリ	ごくり	副詞		和	x.xxxx					139	1.121
ALL	ブンレイ	文例	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	アツメ	厚め	形状詞-一般		和	x.xxxx					139	1.121
ALL	シューマイ	シューマイ	名詞-普通名詞-一般		外	x.xxxx					139	1.121
ALL	ユキコ	ユキコ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	139	1.121
ALL	リク	陸	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	コウガン	睾丸	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	テンカイ	転回	名詞-普通名詞-サ変可能		漢	x.xxxx					139	1.121
ALL	クラマ	クラマ	名詞-固有名詞-地名-一般		固	x.xxxx					139	1.121
ALL	マツシマ	マツシマ	名詞-固有名詞-人名-姓		固	x.xxxx					139	1.121
ALL	ヒタイ	額	名詞-普通名詞-一般		和	1.1901	体	関係	量	値・額	139	1.121
ALL	ショウイン	ショウイン	名詞-固有名詞-人名-名		固						139	1.121
ALL	ジグザグ	ジグザグ	形状詞-一般	zigzag	外	x.xxxx					139	1.121
ALL	サショウ	詐称	名詞-普通名詞-サ変可能		漢	x.xxxx					139	1.121
ALL	セキチュウ	脊柱	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	オワリ	終わり	名詞-普通名詞-一般		和	1.1651	体	関係	時間	終始	139	1.121
ALL	テキジン	敵陣	名詞-普通名詞-一般		漢	1.2620	体	主体	社会	現場	139	1.121
ALL	ナマヌルイ	生温い	形容詞-一般		和	x.xxxx					139	1.121
ALL	フィン	フィン	名詞-普通名詞-一般	fin	外	x.xxxx					139	1.121
ALL	エイチイー	ＨＥ	名詞-普通名詞-一般		記号	x.xxxx					139	1.121
ALL	オシミナイ	惜しみ無い	形容詞-一般		和	x.xxxx					139	1.121
ALL	カミサカ	カミサカ	名詞-固有名詞-人名-姓		固	x.xxxx					139	1.121
ALL	キョウ	強	接尾辞-名詞的-一般		漢	1.1400	体	関係	力	力	139	1.121
ALL	シンボウ	心房	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	ガリ	ガリ	名詞-固有名詞-人名-一般	Ghali	固	x.xxxx					139	1.121
ALL	サガ	サガ	名詞-固有名詞-人名-一般		固	1.2590	体	主体	公私	固有地名	139	1.121
ALL	セリエ	セリエ	名詞-普通名詞-一般		外	1.1951	体	関係	量	群・組・対	139	1.121
ALL	ジョウチュウ	城中	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	チェッ	ちぇっ	感動詞-一般		和	x.xxxx					139	1.121
ALL	テイコク	定刻	名詞-普通名詞-一般		漢	1.1611	体	関係	時間	時機・時刻	139	1.121
ALL	イラツク	苛つく	動詞-一般		和	x.xxxx					139	1.121
ALL	カンニン	官人	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	アイラク	哀楽	名詞-普通名詞-一般		漢	1.3010	体	活動	心	感情・気分	139	1.121
ALL	クッ	くっ	副詞		和	3.3390	相	活動	生活	身振り・立ち居・動作（手足・口・鼻・目）	139	1.121
ALL	アワス	遭わす	動詞-一般		和	x.xxxx					139	1.121
ALL	ドクサツ	毒殺	名詞-普通名詞-サ変可能		漢	1.5702	体	自然	生命	死	139	1.121
ALL	ミクシー	ミクシー	名詞-固有名詞-一般		固	x.xxxx					139	1.121
ALL	キンシ	菌糸	名詞-普通名詞-一般		漢	x.xxxx					139	1.121
ALL	コイゴコロ	恋心	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	キテン	機転	名詞-普通名詞-一般		漢	1.3060	体	活動	心	知・知識	139	1.121
ALL	ミギキキ	右利き	名詞-普通名詞-一般		和	x.xxxx					139	1.121
ALL	モシキ	模式	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ソクドク	速読	名詞-普通名詞-サ変可能		漢	x.xxxx					138	1.112
ALL	ワダチ	轍	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	ギョシュ	魚種	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ニシ	ニシ	名詞-固有名詞-人名-姓		固	1.2590	体	主体	公私	固有地名	138	1.112
ALL	イシカリ	イシカリ	名詞-固有名詞-地名-一般		固	x.xxxx					138	1.112
ALL	ヤマノボリ	山登り	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	ナニブン	何分	名詞-普通名詞-副詞可能		混	x.xxxx					138	1.112
ALL	マツエ	マツエ	名詞-固有名詞-人名-姓		固	1.2590	体	主体	公私	固有地名	138	1.112
ALL	ミズホ	ミズホ	名詞-固有名詞-人名-名		固						138	1.112
ALL	シュンペイ	シュンペイ	名詞-固有名詞-人名-名		固	x.xxxx					138	1.112
ALL	ナツカシム	懐かしむ	動詞-一般		和	2.3020	用	活動	心	好悪・愛憎	138	1.112
ALL	アウター	アウター	名詞-普通名詞-一般	outer	外	1.4210	体	生産物	衣料	衣服	138	1.112
ALL	テツオ	テツオ	名詞-固有名詞-人名-名		固	x.xxxx					138	1.112
ALL	ツジモト	ツジモト	名詞-固有名詞-人名-姓		固	x.xxxx					138	1.112
ALL	セイキョウ	生協	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ユーティリティー	ユーティリティー	名詞-普通名詞-一般	utility	外	1.1112	体	関係	類	因果	138	1.112
ALL	ショドウ	初動	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	トロッコ	トロッコ	名詞-普通名詞-一般	truck	外	x.xxxx					138	1.112
ALL	ゼンセン	全線	名詞-普通名詞-副詞可能		漢	1.1940	体	関係	量	一般・全体・部分	138	1.112
ALL	ガクガク	がくがく	副詞		和	x.xxxx					138	1.112
ALL	サセン	左遷	名詞-普通名詞-サ変可能		漢	1.3630	体	活動	待遇	人事	138	1.112
ALL	リュウコ	リュウコ	名詞-固有名詞-人名-名		固	x.xxxx					138	1.112
ALL	ネタミ	妬み	名詞-普通名詞-一般		和	1.3020	体	活動	心	好悪・愛憎	138	1.112
ALL	ゾクラク	続落	名詞-普通名詞-サ変可能		漢	1.3730	体	活動	経済	価格・費用	138	1.112
ALL	オノノク	戦く	動詞-一般		和	x.xxxx					138	1.112
ALL	ナサ	ＮＡＳＡ	名詞-固有名詞-一般		固	x.xxxx					138	1.112
ALL	キカン	旗艦	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	カイアゲ	買い上げ	名詞-普通名詞-一般		和	1.3761	体	活動	経済	売買	138	1.112
ALL	モグ	もぐ	動詞-一般		和	x.xxxx					138	1.112
ALL	コルト	コルト	名詞-固有名詞-一般	Colt	固	1.4551	体	生産物	道具	武器	138	1.112
ALL	ネンショ	年初	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	カチカチ	かちかち	形状詞-一般		和	3.5030	相	自然	自然	音	138	1.112
ALL	ディー	ディー	名詞-固有名詞-人名-一般	Dee	固	x.xxxx					138	1.112
ALL	アレクルウ	荒れ狂う	動詞-一般		和	2.3380	用	活動	生活	いたずら・騒ぎ	138	1.112
ALL	エムブイピー	ＭＶＰ	名詞-普通名詞-一般		記号	x.xxxx					138	1.112
ALL	ソウ	曾	接頭辞		漢	x.xxxx					138	1.112
ALL	モニュメント	モニュメント	名詞-普通名詞-一般	monument	外	x.xxxx					138	1.112
ALL	ニンマリ	にんまり	副詞		和	3.3030	相	活動	心	表情・態度	138	1.112
ALL	シゴ	死語	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ミワ	ミワ	名詞-固有名詞-地名-一般		固						138	1.112
ALL	オンテイ	音程	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	トックン	特訓	名詞-普通名詞-サ変可能		漢	1.3050	体	活動	心	学習・習慣・記憶	138	1.112
ALL	フクナガ	フクナガ	名詞-固有名詞-人名-姓		固	x.xxxx					138	1.112
ALL	イロミ	色味	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	トキオ	トキオ	名詞-固有名詞-一般		固	x.xxxx					138	1.112
ALL	キョウエイ	共栄	名詞-普通名詞-サ変可能		漢	x.xxxx					138	1.112
ALL	キョクメン	曲面	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ゲンカ	現下	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ショシ	所司	名詞-普通名詞-一般		漢	1.2411	体	主体	成員	管理的・書記的職業	138	1.112
ALL	デンブ	臀部	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ゴキ	語気	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	バタバタ	ばたばた	副詞		和	3.1513	相	関係	作用	固定・傾き・転倒など	138	1.112
ALL	モク	木	名詞-普通名詞-一般		漢	1.4120	体	生産物	資材	木・石・金	138	1.112
ALL	イフ	イフ	名詞-普通名詞-一般	if	外	x.xxxx					138	1.112
ALL	アワテフタメク	慌てふためく	動詞-一般		和	x.xxxx					138	1.112
ALL	キン	金	接尾辞-名詞的-一般		漢	1.5110	体	自然	物質	元素	138	1.112
ALL	オオクラ	オオクラ	名詞-固有名詞-人名-姓		固						138	1.112
ALL	キュウガタ	旧型	名詞-普通名詞-一般		混	x.xxxx					138	1.112
ALL	コンマ	コンマ	名詞-普通名詞-一般	comma	外	x.xxxx					138	1.112
ALL	ハタ	傍	名詞-普通名詞-一般		和	1.1780	体	関係	空間	ふち・そば・まわり・沿い	138	1.112
ALL	ホウスイ	放水	名詞-普通名詞-サ変可能		漢	x.xxxx					138	1.112
ALL	ドレーン	ドレーン	名詞-普通名詞-一般	drain	外	x.xxxx					138	1.112
ALL	ゾウヘイ	造幣	名詞-普通名詞-一般		漢	1.3820	体	活動	事業	製造工業	138	1.112
ALL	チョウレイ	朝礼	名詞-普通名詞-一般		漢	1.3360	体	活動	生活	行事・式典・宗教的行事	138	1.112
ALL			未知語			1.3380	体	活動	生活	いたずら・騒ぎ	138	1.112
ALL	パパイア	パパイア	名詞-普通名詞-一般	papaya	外	1.5410	体	自然	植物	枝・葉・花・実	138	1.112
ALL	アシドメ	足留め	名詞-普通名詞-サ変可能		和	x.xxxx					138	1.112
ALL	ヒシヒシ	ひしひし	副詞		和	3.1560	相	関係	作用	接近・接触・隔離	138	1.112
ALL	チェックアウト	チェックアウト	名詞-普通名詞-サ変可能	check-out	外	x.xxxx					138	1.112
ALL	クマゴ	クマゴ	名詞-固有名詞-人名-名		固	x.xxxx					138	1.112
ALL	イヒョウ	意表	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ドノミチ	どの道	副詞		和	x.xxxx					138	1.112
ALL	ヤラセ	遣らせ	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	フクム	服務	名詞-普通名詞-サ変可能		漢	x.xxxx					138	1.112
ALL	セイ	セイ	名詞-固有名詞-人名-一般	外国	固	x.xxxx					138	1.112
ALL	メープル	メープル	名詞-普通名詞-一般	maple	外	x.xxxx					138	1.112
ALL	カイタス	買い足す	動詞-一般		和	x.xxxx					138	1.112
ALL	オチャノミズ	オチャノミズ	名詞-固有名詞-地名-一般		固	x.xxxx					138	1.112
ALL	ジッチョク	実直	名詞-普通名詞-形状詞可能		漢	3.3420	相	活動	行為	人柄	138	1.112
ALL	クロウ	クロウ	名詞-普通名詞-一般	crow	外	x.xxxx					138	1.112
ALL	ナキガラ	亡骸	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	ジョウカン	上巻	名詞-普通名詞-一般		漢	1.3160	体	活動	言語	文献・図書	138	1.112
ALL	ゼンプク	全幅	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ジュウセイ	銃声	名詞-普通名詞-一般		漢	1.5030	体	自然	自然	音	138	1.112
ALL	ナカマロ	ナカマロ	名詞-固有名詞-人名-名		固	x.xxxx					138	1.112
ALL	ソコヂカラ	底力	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	ザイケイ	財形	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ザツゼン	雑然	形状詞-タリ		漢	x.xxxx					138	1.112
ALL	ケシサル	消し去る	動詞-一般		和	2.1251	用	関係	存在	除去	138	1.112
ALL	マムシ	蝮	名詞-普通名詞-一般		和	1.5503	体	自然	動物	爬虫類・両生類	138	1.112
ALL	トウ	痘	接尾辞-名詞的-一般		漢	x.xxxx					138	1.112
ALL	アルミホイル	アルミホイル	名詞-普通名詞-一般	aluminium foil	外	x.xxxx					138	1.112
ALL	ウルトラ	ウルトラ	名詞-普通名詞-一般	ultra	外	x.xxxx					138	1.112
ALL	フゴウ	符合	名詞-普通名詞-サ変可能		漢	1.1130	体	関係	類	異同・類似	138	1.112
ALL	ホンギョウ	本業	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ガイヨウ	外用	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	マザリアウ	混ざり合う	動詞-一般		和	x.xxxx					138	1.112
ALL	クラス	暮らす	動詞-一般		和	x.xxxx					138	1.112
ALL	カイセン	改選	名詞-普通名詞-サ変可能		漢	1.3063	体	活動	心	比較・参考・区別・選択	138	1.112
ALL	ソウセイ	双生	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ニジム	滲む	動詞-一般		和	x.xxxx					138	1.112
ALL	ジン	ＪＩＮ	名詞-固有名詞-一般		固	x.xxxx					138	1.112
ALL	ジツリ	実利	名詞-普通名詞-一般		漢	x.xxxx					138	1.112
ALL	ペスト	ペスト	名詞-普通名詞-一般	pest	外	x.xxxx					138	1.112
ALL	ウワムク	上向く	動詞-一般		和	x.xxxx					138	1.112
ALL	ソトボリ	外堀	名詞-普通名詞-一般		和	x.xxxx					138	1.112
ALL	カケル	カケル	名詞-固有名詞-人名-名		固	x.xxxx					137	1.104
ALL	トレース	トレース	名詞-普通名詞-サ変可能	trace	外	1.3151	体	活動	言語	書き	137	1.104
ALL	ミョウガ	茗荷	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	チャクシ	嫡子	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	テリトリー	テリトリー	名詞-普通名詞-一般	territory	外	1.1720	体	関係	空間	範囲・席・跡	137	1.104
ALL	オウセン	応戦	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	ゴウスル	号する	動詞-一般		混	x.xxxx					137	1.104
ALL	カツアイ	割愛	名詞-普通名詞-サ変可能		漢	1.3770	体	活動	経済	授受	137	1.104
ALL	イツ	何時	代名詞		和	1.1640	体	関係	時間	古今	137	1.104
ALL	ココチヨイ	心地良い	形容詞-一般		和	x.xxxx					137	1.104
ALL	サワコ	サワコ	名詞-固有名詞-人名-名		固	x.xxxx					137	1.104
ALL	ドウシ	同誌	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ゾウアク	増悪	名詞-普通名詞-サ変可能		漢	1.1500	体	関係	作用	作用・変化	137	1.104
ALL	ギザギザ	ぎざぎざ	名詞-普通名詞-形状詞可能		和	3.5060	相	自然	自然	材質	137	1.104
ALL	サンペイ	サンペイ	名詞-固有名詞-人名-名		固	x.xxxx					137	1.104
ALL	エマ	エマ	名詞-固有名詞-人名-一般	Emma	固	x.xxxx					137	1.104
ALL	イイヅカ	イイヅカ	名詞-固有名詞-地名-一般		固	x.xxxx					137	1.104
ALL	ヌゲル	脱げる	動詞-一般		和	x.xxxx					137	1.104
ALL	コウイチ	高一	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	オノ	オノ	名詞-固有名詞-地名-一般		固						137	1.104
ALL	リラクセーション	リラクセーション	名詞-普通名詞-一般	relaxation	外	1.3320	体	活動	生活	労働・作業・休暇	137	1.104
ALL	センジュ	センジュ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	137	1.104
ALL	シチイレ	質入れ	名詞-普通名詞-サ変可能		混	x.xxxx					137	1.104
ALL	フォワード	フォワード	名詞-普通名詞-一般	forward	外	1.2450	体	主体	成員	その他の仕手	137	1.104
ALL	カバン	鞄	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	アゴ	顎	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	カマウ	構う	動詞-一般		和	2.3042	用	活動	心	欲望・期待・失望	137	1.104
ALL	オモムキ	趣	名詞-普通名詞-一般		和	1.3070	体	活動	心	意味・問題・趣旨など	137	1.104
ALL	オオトリ	オオトリ	名詞-固有名詞-人名-姓		固	x.xxxx					137	1.104
ALL	ソウ	葬	接尾辞-名詞的-一般		漢	x.xxxx					137	1.104
ALL	ドリッズド	ドリッズド	名詞-固有名詞-人名-一般	外国	固	x.xxxx					137	1.104
ALL	イイワタシ	言い渡し	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	ナイジョウ	内情	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL		＾▽＾	補助記号-ＡＡ-顔文字		記号	x.xxxx					137	1.104
ALL	フェスティバル	フェスティバル	名詞-普通名詞-一般	festival	外	1.3360	体	活動	生活	行事・式典・宗教的行事	137	1.104
ALL	ボンヤスミ	盆休み	名詞-普通名詞-一般		混	x.xxxx					137	1.104
ALL	タンジュウ	胆汁	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ツカハラ	ツカハラ	名詞-固有名詞-人名-姓		固	x.xxxx					137	1.104
ALL	メンショク	免職	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	ウチキリ	打ち切り	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	フセイン	フセイン	名詞-固有名詞-人名-一般	Hussein	固	1.2390	体	主体	人物	固有人名	137	1.104
ALL	カンエツ	カンエツ	名詞-固有名詞-地名-一般		固	x.xxxx					137	1.104
ALL	チャクナン	嫡男	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ヒラリー	ヒラリー	名詞-固有名詞-人名-一般	Hillary	固	x.xxxx					137	1.104
ALL	ピーピー	ＰＰ	名詞-普通名詞-一般		記号	x.xxxx					137	1.104
ALL	ダツリョク	脱力	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ライカン	来館	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	リットウ	リットウ	名詞-固有名詞-地名-一般		固	x.xxxx					137	1.104
ALL	タタキダス	叩き出す	動詞-一般		和	x.xxxx					137	1.104
ALL	サントラ	サントラ	名詞-普通名詞-一般		外	x.xxxx					137	1.104
ALL	ジニ	ジニ	名詞-固有名詞-人名-一般	Gini	固						137	1.104
ALL	カマイシ	カマイシ	名詞-固有名詞-地名-一般		固	x.xxxx					137	1.104
ALL	マッサキ	真っ先	名詞-普通名詞-一般		和	1.1650	体	関係	時間	順序	137	1.104
ALL	テンジン	天神	名詞-普通名詞-一般		漢	1.2030	体	主体	人間	神仏・精霊	137	1.104
ALL	ヨロケル	蹌踉ける	動詞-一般		和	x.xxxx					137	1.104
ALL	ゲイダイ	芸大	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	メイサイ	迷彩	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	キンジツ	近日	名詞-普通名詞-副詞可能		漢	1.1643	体	関係	時間	未来	137	1.104
ALL	キリヌケル	切り抜ける	動詞-一般		和	2.1524	用	関係	作用	通過・普及など	137	1.104
ALL	ツクリモノ	作り物	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	ゴビュウ	誤謬	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	イム	医務	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	シュウチャク	終着	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ショウシュウ	消臭	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	ソウレン	総連	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	アイリス	アイリス	名詞-普通名詞-一般	iris	外	x.xxxx					137	1.104
ALL	ケイリュウ	係留	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	サクキ	昨季	名詞-普通名詞-一般		漢	1.1642	体	関係	時間	過去	137	1.104
ALL	オオヤ	オオヤ	名詞-固有名詞-地名-一般		固	1.2390	体	主体	人物	固有人名	137	1.104
ALL	メンジョウ	免状	名詞-普通名詞-一般		漢	1.3155	体	活動	言語	文書	137	1.104
ALL	ニンヨウ	認容	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	モダエル	悶える	動詞-一般		和	x.xxxx					137	1.104
ALL	ヤエヤマ	ヤエヤマ	名詞-固有名詞-地名-一般		固	x.xxxx					137	1.104
ALL		（￣▽￣；）	補助記号-ＡＡ-顔文字		記号	x.xxxx					137	1.104
ALL	レーズン	レーズン	名詞-普通名詞-一般	raisin	外	x.xxxx					137	1.104
ALL	フィンガー	フィンガー	名詞-普通名詞-一般	finger	外	x.xxxx					137	1.104
ALL	ヘイベイ	平米	名詞-普通名詞-助数詞可能		漢	x.xxxx					137	1.104
ALL	ハタオリ	機織り	名詞-普通名詞-一般		和	x.xxxx					137	1.104
ALL	オッコチル	落っこちる	動詞-一般		和	x.xxxx					137	1.104
ALL	カシン	過信	名詞-普通名詞-サ変可能		漢	x.xxxx					137	1.104
ALL	アイイーイーイー	ＩＥＥＥ	名詞-固有名詞-一般		固	x.xxxx					137	1.104
ALL	フテクサレル	不貞腐れる	動詞-一般		和	x.xxxx					137	1.104
ALL	ブング	文具	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	ギャッキョウ	逆境	名詞-普通名詞-一般		漢	x.xxxx					137	1.104
ALL	キャッシング	キャッシング	名詞-普通名詞-一般	cashing	外	x.xxxx					137	1.104
